,feature,class,86,94,110,112,117,Control,73,76,89,93,195,196,iKO,iKO vs. CON,iKO vs. CON,63,80,83,108,116,G519R,G519R vs. CON,G519R vs. CON,248,249,255,257,Lrig1-D3,Lrig-D3 vs. CON,Lrig-D3 vs. CON,ALI,Lipid,
,fullname,,VilERT-G519R-86,VilERT-G519R-94,VilERT-G519R-110,VilERT-G519R-112,VilERT-G519R-117,,VilERT-M5B-73,VilERT-M5B-76,VilERT-G519R-89,VilERT-G519R-93,Lrig-M5B-195,Lrig-M5B-196,,,,VilERT-G519R-63,VilERT-G519R-80,VilERT-G519R-83,VilERT-G519R-108,VilERT-G519R-116,,,,Lrig1-M5B-248,Lrig1-M5B-249,Lrig1-M5B-255,Lrig1-M5B-257,,,,H655ALI,H655Lipid,H655
No.,cohort,,Control,Control,Control,Control,Control,Average,iKO,iKO,iKO,iKO,iKO,iKO,Average,"Fold change (log, base 2)",P-value,G519R,G519R,G519R,G519R,G519R,Average,"Fold change (log, base 2)",P-value,Lrig1-D3,Lrig1-D3,Lrig1-D3,Lrig1-D3,Average,"Fold change (log, base 2)",P-value,DGAT-ALI,DGAT-Lipid,"Fold change (log, base 2)"
661,PE 17:0;0_19:1;0,PE,,,,,,0,,,1.811990023,0.793389022,,,1.302689523,up,Up,0.631532013,0.661940992,0.991536975,0.647535026,0.870868027,0.760682607,Up,Up,,0.946913004,,,0.946913004,Up,Up,,,
662,PE 17:0;0_20:1;0,PE,,,,,,0,4.032879829,0.982529998,,,,3.15651989,2.723976572,up,Up,,1.787330031,,,2.163779974,1.975555003,Up,Up,0.206646994,,,,0.206646994,Up,Up,,0.0875884,#DIV/0!
663,PE 17:0;0_20:2;0,PE,1.232849956,0.808439016,0.47676,0.776462972,1.224329948,0.903768378,1.198379993,0.994958997,0.730141997,0.431899995,1.027680039,1.020050049,0.900518512,0.0,0.99,0.400458008,0.406226009,0.413174987,0.184051007,0.496623993,0.380106801,-1.2,0.01,0.605574012,0.958486021,0.632771015,0.625922978,0.705688506,-0.4,0.31,0.317202002,0.672438025,1.1
792,PE O-16:0;0/22:3;0,PE O-,1.071419954,0.458817005,,0.473008007,1.283069968,0.821578734,4.734449863,2.971810102,4.49063015,1.323719978,2.09623003,3.167920113,3.130793373,1.9,0.01,0.782808006,1.042870045,0.762921989,0.480897993,1.615159988,0.936931604,0.2,0.70,0.398306996,1.750689983,,,1.074498489,0.4,0.65,,0.294759005,#DIV/0!
665,PE 17:0;0_20:4;0,PE,24.20439911,12.93550014,,10.49230003,24.86020088,18.12310004,20.6595993,17.42840004,29.72599983,10.70919991,11.39379978,11.88710022,16.96734985,-0.1,0.82,10.05819988,11.17739964,10.12530041,6.952070236,10.17840004,9.69827404,-0.9,0.04,,22.7112999,12.72430038,,17.71780014,0.0,0.95,,1.412780046,#DIV/0!
711,PE 18:1;0_20:0;0,PE,6.769539833,2.379829884,1.838250041,3.883840084,5.833960056,4.14108398,17.17379951,22.89259911,18.82589912,8.274800301,12.9982996,12.54570007,15.45184962,1.9,0.00,4.891980171,8.028030396,5.797800064,4.887609959,13.14680004,7.350444126,0.8,0.12,2.303440094,11.1548996,4.33852005,3.288379908,5.271309912,0.3,0.60,3.261229992,5.881680012,0.9
667,PE 17:0;0_21:1;0,PE,,,,,,0,0.85570401,1.275410056,,,0.449988008,,0.860367358,up,Up,,,,,,0,NA,NA,,,,,0,NA,NA,,,
668,PE 17:0;0_22:4;0,PE,,1.365450025,0.437222987,0.672231972,,0.824968328,1.530580044,1.871330023,2.708640099,,1.189350009,1.235120058,1.707004046,1.0,0.08,0.840804994,1.068109989,0.96954298,0.517910004,0.859281003,0.851129794,0.0,0.92,0.665835977,,,,0.665835977,-0.3,NA,,,
902,PE O-18:1;0/20:3;0,PE O-,11.69779968,2.706459999,2.469399929,4.354949951,8.260519981,5.897825909,27.39480019,19.57410049,43.39920044,13.61149979,11.1019001,15.03680038,21.68638357,1.9,0.02,5.788790226,9.798680305,7.939239979,7.361179829,14.72290039,9.122158146,0.6,0.21,2.113600016,15.38910007,3.189049959,6.150790215,6.710635066,0.2,0.81,32.19260025,29.43799973,-0.1
670,PE 17:0;0_22:6;0,PE,15.50399971,6.275499821,3.496769905,6.335189819,13.17020035,8.956331921,9.954680443,8.877039909,17.75329971,5.468309879,4.675829887,7.589570045,9.053121646,0.0,0.97,5.02823019,6.871419907,5.482659817,2.880650043,5.218019962,5.096195984,-0.8,0.14,3.845279932,12.02569962,4.477149963,3.277970076,5.906524897,-0.6,0.37,,1.128540039,#DIV/0!
671,PE 17:1;0_17:1;0,PE,,,,,,0,0.321895987,0.398636013,0.389939994,,0.205816001,0.29244101,0.321745801,up,Up,0.210354999,0.194298998,0.704644978,,0.151061997,0.315090243,Up,Up,,0.440241992,,,0.440241992,Up,Up,0.913246989,1.147899985,0.3
672,PE 17:1;0_18:0;0,PE,1.248469949,0.373562008,0.327335,0.812170029,1.426270008,0.837561399,0.856787026,,0.805158019,0.336957991,0.430189997,0.438243002,0.573467207,-0.5,0.32,0.234103993,0.312626988,,,0.284541994,0.277090992,-1.6,0.11,0.290767014,0.670234978,0.309049994,,0.423350662,-1.0,0.23,,,
673,PE 17:1;0_18:1;0,PE,10.39690018,2.557300091,2.134269953,5.250090122,8.336629868,5.735038042,12.15979958,9.601940155,10.44009972,4.177589893,5.22137022,5.855380058,7.90936327,0.5,0.32,3.110889912,3.75522995,3.582159996,2.889889956,3.724479914,3.412529945,-0.7,0.19,2.344939947,7.00387001,3.482039928,2.598380089,3.857307494,-0.6,0.39,3.669559956,5.368020058,0.5
674,PE 17:1;0_20:0;0,PE,,,,,,0,,0.063429996,,,,,0.063429996,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
675,PE 17:1;0_20:1;0,PE,,,,,,0,,,,,,,0,NA,NA,,,,,0.242375001,0.242375001,Up,Up,,,,,0,NA,NA,0.458413988,0.453265011,0.0
676,PE 17:1;0_20:2;0,PE,,,,,,0,,,,,0.274915993,,0.274915993,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,0.583299994,0.841560006,0.5
677,PE 17:1;0_22:3;0,PE,0.527329028,0.154477999,,0.277837992,0.688601971,0.412061747,0.538487017,0.574746013,0.621403992,0.300572008,0.244214997,0.260253012,0.423279506,0.0,0.93,0.194162995,0.084380299,0.068672903,0.105991997,0.235623002,0.137766239,-1.6,0.04,0.108751997,,0.196171999,,0.152461998,-1.4,0.23,,,
624,PE 16:0;0_18:0;0,PE,8.586890221,4.70167017,,6.444829941,12.20110035,7.98362267,32.37860107,,51.72219849,16.03339958,20.93989944,25.30890083,29.27659988,1.9,0.02,8.875069618,,6.576749802,,,7.72590971,0.0,0.92,6.058959961,56.60960007,7.970399857,12.83979988,20.86968994,1.4,0.33,,,
679,PE 17:1;0_22:5;0,PE,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.234998003,#DIV/0!
680,PE 17:2;0_18:0;0,PE,1.784080029,0.691866994,0.474543005,0.589984,1.23239994,0.954574794,,0.394423991,0.442151994,0.215340003,,,0.350638663,-1.4,0.12,,,,,,0,Down,Down,0.458725005,,0.368853003,,0.413789004,-1.2,0.24,,,
681,PE 18:0;0_18:0;0,PE,,,,,,0,,,5.497159958,,,,5.497159958,up,Up,,,,,,0,NA,NA,,3.626620054,,,3.626620054,Up,Up,,,
466,PC 18:1;0_20:3;0,PC,54.53219986,19.69009972,9.457949638,17.57379913,30.85820007,26.42244968,125.5660019,118.5950012,104.7300034,55.98559952,77.05139923,90.896698,95.47078387,1.9,0.00,39.20619965,79.16770172,40.14020157,34.81600189,79.35169983,54.53636093,1.0,0.06,12.66209984,81.66169739,18.04150009,28.84720039,35.30312443,0.4,0.61,34.6637001,28.44370079,-0.3
683,PE 18:0;0_18:2;0,PE,2953.090088,774.7449951,568.0599976,1290.98999,2311.97998,1579.77301,1156.859985,1002.469971,967.348999,475.7780151,586.9439697,702.6519775,815.3421529,-1.0,0.11,426.7650146,595.1619873,465.7780151,325.1789856,368.2829895,436.2333984,-1.9,0.04,595.7550049,1067.25,681.1900024,354.368988,674.6409988,-1.2,0.13,20.02689934,28.07480049,0.5
684,PE 18:0;0_18:3;0,PE,43.1271019,13.21269989,13.4708004,23.46030045,46.4620018,27.94658089,41.86980057,35.92850113,21.1760006,14.17990017,16.20319939,19.94269943,24.88335021,-0.2,0.72,10.19250011,10.91889954,8.200070381,7.817349911,11.67029953,9.759823895,-1.5,0.04,13.86690044,28.22050095,17.16909981,8.902990341,17.03987288,-0.7,0.26,1.208220005,2.996520042,1.3
685,PE 18:0;0_19:1;0,PE,,,,0.134166002,0.346062005,0.240114003,0.651049972,0.142116994,,0.106095001,3.281229973,0.327473998,0.901593187,1.9,0.54,,0.302213013,,1.342380047,0.194947004,0.613180021,1.4,0.49,0.095671602,,,,0.095671602,-1.3,Down,,,
434,PC 17:1;0_18:0;0,PC,,,0.631213009,0.65416199,,0.6426875,2.23119998,3.622689962,2.206320047,1.474609971,1.927960038,,2.292556,1.8,0.04,0.926694989,1.950700045,0.907418013,0.730823994,2.227279902,1.348583388,1.1,0.23,,,,0.67762202,0.67762202,0.1,NA,2.769690037,4.273250103,0.6
687,PE 18:0;0_19:3;0,PE,,,,0.133489996,,0.133489996,,0.075313501,,,,0.064923704,0.070118602,-0.9,NA,,,,,,0,Down,Down,,,,,0,Down,Down,0.078177698,0.134439006,0.8
1220,PS 18:1;0_20:3;0,PS,9.425180435,3.668960094,2.862509966,5.109020233,10.5770998,6.328554106,27.54260063,19.03129959,43.90499878,10.51729965,16.28129959,17.8003006,22.51296647,1.8,0.02,8.625249863,16.19919968,9.207559586,10.15979958,23.29990005,13.49834175,1.1,0.06,3.650470018,25.56579971,5.693009853,7.175660133,10.52123493,0.7,0.41,,,
467,PC 18:1;0_20:4;0,PC,112.5,46.1875,19.08460045,34.8103981,54.39379883,53.39525948,210.2700043,282.1549988,261.8829956,116.7089996,107.3820038,154.9389954,188.8896662,1.8,0.00,72.93520355,120.2710037,66.89189911,48.03279877,99.22519684,81.4712204,0.6,0.21,31.55279922,170.1150055,37.84400177,45.87779999,71.34740162,0.4,0.62,20.68099976,25.47719955,0.3
690,PE 18:0;0_20:2;0,PE,,5.460619926,3.871720076,8.807430267,14.66839981,8.20204252,19.71529961,16.77039909,19.18199921,9.255140305,12.72360039,12.09519958,14.9569397,0.9,0.05,6.988409996,8.83880043,7.769360065,4.321179867,8.882300377,7.360010147,-0.2,0.73,5.446919918,15.21780014,7.223499775,3.964679956,7.963224947,0.0,0.95,6.5666399,10.0916996,0.6
691,PE 18:0;0_20:3;0,PE,186.6790009,56.76940155,39.6595993,80.27149963,154.5050049,103.5769012,215.3880005,159.2200012,153.2279968,89.43830109,128.6820068,135.5610046,146.9195518,0.5,0.21,59.94639969,88.82460022,61.6875,33.63270187,83.48739624,65.5157196,-0.7,0.24,41.7981987,110.1090012,46.69350052,49.52130127,62.03050041,-0.7,0.28,24.13159943,38.09930038,0.7
692,PE 18:0;0_20:4;0,PE,1469.420044,525.8460083,232.6670074,480.5899963,1018.950012,745.4946136,1255.189941,1241.219971,1757.790039,657.5100098,684.1279907,932.4489746,1088.047821,0.5,0.24,628.2769775,845.6870117,615.117981,327.026001,570.3289795,597.2873901,-0.3,0.55,445.5140076,1190.51001,510.0780029,334.1669922,620.0672531,-0.3,0.69,34.35150146,43.125,0.3
693,PE 18:0;0_20:5;0,PE,258.7409973,78.79399872,61.80730057,129.6230011,217.048996,149.2028587,115.4160004,107.1650009,67.3986969,39.71459961,54.01879883,65.65409851,74.89453252,-1.0,0.08,39.30619812,63.61560059,45.65110016,15.16769981,35.29499817,39.80711937,-1.9,0.02,55.92739868,91.33439636,58.76509857,31.1243,59.2877984,-1.3,0.09,9.930609703,42.54539871,2.1
871,PE O-18:0;0/20:2;0,PE O-,24.06999969,10.77519989,6.344369888,6.970449924,12.63160038,12.15832396,48.32149887,39.07419968,53.06549835,23.22089958,48.09469986,41.28170013,42.17641608,1.8,0.00,14.11209965,35.27399826,20.48399925,11.2517004,31.45639992,22.5156395,0.9,0.11,7.544040203,32.47859955,12.02359962,11.98460007,16.00770986,0.4,0.55,1.731770039,4.772220135,1.5
38,Cer 36:0;2,Cer,,0.616084993,,0.627466023,0.93118,0.724910339,2.99138999,3.559959888,3.931600094,1.989629984,1.066509962,1.427839994,2.494488319,1.8,0.04,0.851261973,2.723479986,3.735719919,1.533089995,1.198850036,2.008480382,1.5,0.12,,,,,0,Down,Down,3.337980032,0.570581019,-2.5
696,PE 18:0;0_22:1;0,PE,,,,,,0,2.333440065,1.554520011,2.579920053,0.724533975,1.807700038,1.271440029,1.711925695,up,Up,,,,,0.938929021,0.938929021,Up,Up,,,,,0,NA,NA,,,
697,PE 18:0;0_22:3;0,PE,3.043359995,2.01079011,1.558429956,0.707826972,1.83901,1.831883407,2.31072998,2.368999958,7.338880062,2.316659927,3.240149975,1.611320019,3.197789987,0.8,0.21,1.90199995,1.709939957,1.277780056,,2.816849947,1.926642478,0.1,0.86,1.327059984,3.694479942,1.891579986,1.846330047,2.18986249,0.3,0.58,,,
698,PE 18:0;0_22:4;0,PE,16.31360054,12.36810017,4.7915802,8.286219597,18.95359993,12.14262009,8.68941021,17.79240036,117.4899979,16.62290001,14.24279976,9.337380409,30.69581477,1.3,0.36,10.01900005,21.13419914,16.69400024,12.12959957,22.85829926,16.56701965,0.4,0.25,7.536509991,54.479599,9.810609818,11.95189953,20.94465458,0.8,0.42,,2.090300083,#DIV/0!
699,PE 18:0;0_22:5;0,PE,64.09750366,23.28700066,12.61520004,25.06229973,46.02880096,34.21816101,40.03519821,45.65090179,114.1220016,22.57239914,17.44630051,33.41799927,45.54080009,0.4,0.54,14.05029964,27.6746006,21.53759956,12.9847002,22.25149918,19.69973984,-0.8,0.17,12.3071003,86.11229706,16.03149986,15.19750023,32.41209936,-0.1,0.93,3.017560005,2.648010015,-0.2
700,PE 18:0;0_22:6;0,PE,710.8599854,239.8589935,161.3769989,305.4190063,,354.378746,621.2349854,525.2869873,977.5650024,308.9370117,334.2130127,410.2380066,529.5791677,0.6,0.30,286.6480103,519.2050171,386.3479919,141.9470062,304.5320129,327.7360077,-0.1,0.84,198.3269958,571.1939697,224.076004,166.651001,290.0619926,-0.3,0.69,7.953199863,21.34630013,1.4
701,PE 18:0;0_24:4;0,PE,6.652830124,,,,,6.652830124,,5.080979824,8.485569954,,,4.483719826,6.016756535,-0.1,NA,,,,,,0,Down,Down,,5.65914011,,,5.65914011,-0.2,NA,,,
702,PE 18:0;0_24:5;0,PE,,,,,,0,,,7.112609863,,,,7.112609863,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
703,PE 18:0;0_24:6;0,PE,,,,,,0,6.511499882,4.44343996,7.571730137,1.117840052,3.023819923,,4.533665991,up,Up,,3.414160013,3.138079882,2.175139904,3.334640026,3.015504956,Up,Up,,,,,0,NA,NA,,,
161,DAG 18:1;0_20:3;0,DAG,4.60021019,2.021029949,1.863819957,2.188440084,4.716800213,3.078060079,13.17640018,14.07269955,15.6576004,5.291289806,9.214039803,5.581150055,10.4988633,1.8,0.01,1.930940032,5.193659782,3.996289968,5.74119997,5.354710102,4.443359971,0.5,0.19,1.810960054,6.322090149,2.322149992,1.491490006,2.98667255,0.0,0.94,3.117229939,1.705199957,-0.9
705,PE 18:1;0_18:2;0,PE,547.6290283,116.6920013,113.8909988,244.6139984,430.5780029,290.680806,268.8850098,225.4539948,264.0880127,124.0080032,157.1640015,169.595993,201.5325025,-0.5,0.31,72.65039825,157.4880066,151.1109924,132.7960052,108.5920029,124.5274811,-1.2,0.09,76.40119934,209.427002,84.37619781,57.06299973,106.8168497,-1.4,0.12,17.48539925,23.69499969,0.4
706,PE 18:1;0_18:3;0,PE,27.88689995,6.559490204,5.941770077,11.98159981,24.22949982,15.31985197,28.4965992,27.04179955,30.99220085,11.42430019,13.03610039,16.65940094,21.27506685,0.5,0.32,5.940999985,11.11639977,9.348999977,7.468540192,11.01860046,8.978708076,-0.8,0.21,5.504399776,23.72220039,5.918200016,6.572720051,10.42938006,-0.6,0.47,2.418750048,3.960449934,0.7
707,PE 18:1;0_19:0;0,PE,,1.973580003,,1.241289973,3.093800068,2.102890015,,3.377099991,,2.302619934,,,2.839859962,0.4,0.43,,,,,,0,Down,Down,1.014410019,,,,1.014410019,-1.1,Down,,1.622509956,#DIV/0!
708,PE 18:1;0_19:1;0,PE,3.868570089,1.084200025,0.688588977,2.327470064,2.966109991,2.186987829,2.934099913,2.548419952,2.081130028,1.117990017,1.560870051,1.992550015,2.039176663,-0.1,0.81,0.903156996,0.768031001,0.937013984,0.446182996,0.898930013,0.790662998,-1.5,0.05,,1.766530037,1.041470051,,1.404000044,-0.6,0.47,2.080909967,2.154659986,0.1
709,PE 18:1;0_19:2;0,PE,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,0.447932988,0.482706994,0.1
710,PE 18:1;0_19:3;0,PE,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.505892992,#DIV/0!
900,PE O-18:1;0/20:1;0,PE O-,13.63140011,3.262429953,3.640079975,6.934080124,14.40559959,8.374717951,36.53179932,27.26070023,45.98099899,21.38400078,17.94190025,22.12339973,28.53713322,1.8,0.00,8.826539993,10.2482996,8.110429764,8.296019554,16.03409958,10.3030777,0.3,0.51,3.57810998,18.79910088,6.348499775,7.178279877,8.975997627,0.1,0.89,3.828229904,2.916199923,-0.4
625,PE 16:0;0_18:1;0,PE,77.80079651,24.44370079,24.10160065,43.52399826,86.66549683,51.30711861,224.5429993,187.2610016,241.6959991,89.30590057,156.5839996,147.9850006,174.5624835,1.8,0.00,51.25019836,82.13110352,62.43019867,57.59320068,87.87229919,68.25540009,0.4,0.29,27.71150017,164.1170044,42.85340118,40.17300034,68.71372652,0.4,0.60,67.41819763,82.39279938,0.3
465,PC 18:1;0_20:2;0,PC,16.04080009,6.603600025,4.584939957,7.654359818,19.93910027,10.96456003,46.74539948,45.19229889,54.61240005,18.95789909,25.34560013,31.12400055,36.99626637,1.8,0.00,15.01620007,31.75559998,17.73590088,16.34140015,35.2804985,23.22591991,1.1,0.05,6.371089935,30.98570061,8.543180466,9.902319908,13.95057273,0.3,0.64,23.28820038,22.6060009,0.0
879,PE O-18:0;0/22:3;0,PE O-,21.22850037,5.310110092,4.863299847,7.103280067,14.0635004,10.51373816,46.74549866,29.29089928,48.02360153,19.54980087,33.84989929,34.20909882,35.27813307,1.7,0.00,11.50640011,23.15360069,13.90270042,8.414059639,26.44079971,16.68351212,0.7,0.22,5.036270142,21.76980019,6.009130001,9.043009758,10.46455252,0.0,0.99,,,
715,PE 18:1;0_20:4;0,PE,177.3529968,53.82429886,27.73189926,61.75299835,132.1159973,90.55563812,199.3179932,165.0670013,236.2640076,92.59100342,97.27919769,140.0700073,155.0982018,0.8,0.11,63.67240143,111.9929962,90.20330048,61.8132019,99.30960083,85.39830017,-0.1,0.87,32.6495018,173.8379974,39.86790085,42.17459869,72.13249969,-0.3,0.68,16.46120071,26.53359985,0.7
716,PE 18:1;0_20:5;0,PE,40.46689987,10.31120014,9.706990242,20.91909981,38.24290085,23.92941818,31.00149918,24.94059944,21.5114994,10.39350033,13.85029984,16.98690033,19.78071642,-0.3,0.56,7.302869797,14.10350037,11.30150032,5.660719872,11.09160042,9.892038155,-1.3,0.07,6.330160141,23.40449905,7.027249813,6.206120014,10.74200726,-1.2,0.16,7.705269814,17.41119957,1.2
717,PE 18:1;0_22:0;0,PE,,,,,,0,3.485460043,4.442599773,4.998509884,1.146690011,3.976219893,2.406610012,3.409348269,up,Up,,,,,2.23435998,2.23435998,Up,Up,,,,,0,NA,NA,,,
718,PE 18:1;0_22:2;0,PE,,,,,,0,7.96036005,5.343349934,,,,4.826200008,6.043303331,up,Up,,,,,,0,NA,NA,,,,,0,NA,NA,,,
719,PE 18:1;0_22:3;0,PE,16.29210091,,,,,16.29210091,34.49340057,25.70669937,,,,30.12660027,30.10890007,0.9,Up,,,,,,0,Down,Down,,,,,0,Down,Down,,,
720,PE 18:1;0_22:4;0,PE,7.365839958,2.943049908,1.420060039,2.434570074,6.358339787,4.104371953,13.69859982,9.346229553,33.16059875,7.37349987,8.436619759,10.28849983,13.71734126,1.7,0.06,3.876369953,7.610469818,5.828010082,6.648089886,11.75650024,7.143887997,0.8,0.12,2.399669886,18.75979996,3.031749964,5.450590134,7.410452485,0.9,0.39,,4.527170181,#DIV/0!
721,PE 18:1;0_22:5;0,PE,33.92179871,11.91769981,7.287889957,12.70810032,487.401001,110.647298,49.49520111,40.49229813,81.71219635,23.8064003,30.83169937,33.98880005,43.38776588,-1.4,0.45,13.92959976,26.82620049,24.86680031,15.97189999,28.72019958,22.06294003,-2.3,0.38,8.409950256,60.59680176,11.74660015,15.09739971,23.96268797,-2.2,0.45,4.934319973,16.47200012,1.7
722,PE 18:1;0_22:6;0,PE,118.6549988,29.6413002,23.67810059,52.18360138,93.41249847,63.51409988,163.7279968,114.6149979,251.9420013,74.33580017,76.62229919,109.3399963,131.7638486,1.1,0.08,47.21139908,116.0179977,98.59049988,43.54949951,79.70420074,77.01471939,0.3,0.58,23.04400063,166.9720001,25.50230026,35.0318985,62.63754988,0.0,0.98,,17.56049919,#DIV/0!
723,PE 18:1;0_24:0;0,PE,,,,,,0,,,,,4.729219913,4.267049789,4.498134851,up,NA,,,,,3.131680012,3.131680012,Up,Up,,,,,0,NA,NA,,1.678599954,#DIV/0!
724,PE 18:1;0_24:1;0,PE,,,,,,0,,,,,2.704489946,2.407959938,2.556224942,up,NA,,,,,2.158629894,2.158629894,Up,Up,,,,,0,NA,NA,,1.752869964,#DIV/0!
725,PE 18:2;0_18:2;0,PE,192.3470001,45.36750031,38.03590012,78.54699707,152.8179932,101.4230782,75.46980286,69.96089935,92.06199646,31.20299911,31.18860054,44.97610092,57.47673321,-0.8,0.17,21.5958004,41.72090149,35.4701004,24.8076992,23.89220047,29.49734039,-1.8,0.05,27.38150024,74.42289734,26.34639931,19.33600044,36.87169933,-1.5,0.12,0.852732003,0.948912024,0.2
726,PE 18:2;0_18:3;0,PE,36.88610077,8.665200233,8.812339783,17.4034996,31.35989952,20.62540798,21.19309998,20.23990059,14.45540047,6.279510021,9.068460464,10.8156004,13.67532865,-0.6,0.27,5.063029766,7.852469921,5.706820011,3.945379972,5.154550076,5.544449949,-1.9,0.03,6.174250126,17.91519928,7.215640068,5.305480003,9.152642369,-1.2,0.15,,,
878,PE O-18:0;0/22:2;0,PE O-,9.530409813,3.937469959,2.058579922,2.176879883,5.194660187,4.579599953,19.60580063,12.64330006,15.34319973,7.358139992,19.52499962,16.52280045,15.16637341,1.7,0.00,5.105430126,13.77029991,7.686480045,3.034100056,14.04189968,8.727641964,0.9,0.15,3.847719908,11.04030037,2.795109987,3.441489935,5.28115505,0.2,0.77,,,
728,PE 18:2;0_19:1;0,PE,3.641550064,1.195140004,0.851513028,2.438539982,4.39207983,2.503764582,3.172580004,2.894180059,4.17110014,,1.316540003,1.498679996,2.61061604,0.1,0.91,,,,,1.152459979,1.152459979,-1.1,Down,0.888987005,,,,0.888987005,-1.5,Down,,,
729,PE 18:2;0_20:0;0,PE,57.10509872,12.89389992,8.64315033,19.85000038,33.37319946,26.37306976,32.9048996,29.98430061,32.45449829,15.98820019,19.91279984,19.63979912,25.14741627,-0.1,0.89,13.04899979,18.27820015,16.4326992,9.565070152,14.42199993,14.34939384,-0.9,0.21,11.99419975,24.05979919,14.70890045,7.770639896,14.63338482,-0.8,0.30,,,
730,PE 18:2;0_20:1;0,PE,30.84399986,10.32989979,7.575910091,15.63220024,27.65259933,18.40692186,30.54190063,22.27879906,21.60770035,13.18999958,18.32220078,18.50460052,20.74086682,0.2,0.65,8.27338028,14.23560047,13.36299992,8.265789986,12.26490021,11.28053417,-0.7,0.18,7.031219959,14.96570015,7.604269981,6.685440063,9.071657538,-1.0,0.14,2.514379978,3.025190115,0.3
731,PE 18:2;0_20:2;0,PE,32.97299957,9.83150959,7.481430054,15.34430027,29.76930046,19.07990799,21.37859917,16.22170067,22.61680031,9.544969559,11.36019993,14.61590004,15.95636161,-0.3,0.57,6.042399883,9.727869987,10.35299969,7.486460209,8.205880165,8.363121986,-1.2,0.08,6.91091013,20.9878006,6.991630077,6.133369923,10.25592768,-0.9,0.23,,2.095289946,#DIV/0!
732,PE 18:2;0_20:3;0,PE,15.43309975,5.413040161,4.441349983,7.135509968,14.43929958,9.372459888,17.64259911,11.4343996,16.16309929,6.578720093,10.07740021,11.38459969,12.21346966,0.4,0.33,3.977969885,7.722970009,6.167300224,4.919479847,7.318540096,6.021252012,-0.6,0.20,3.807499886,14.3302002,3.484499931,5.328609943,6.737702489,-0.5,0.47,0.927645028,1.041120052,0.2
733,PE 18:2;0_20:4;0,PE,44.67750168,13.17640018,6.292550087,14.18179989,34.98929977,22.66351032,29.05870056,23.66239929,30.86100006,11.5557003,10.8757,16.52599907,20.42324988,-0.2,0.78,7.40489006,15.49569988,11.31830025,7.552519798,10.82299995,10.51888199,-1.1,0.14,7.813409805,31.41230011,7.170770168,5.694509983,13.02274752,-0.8,0.36,,0.950199008,#DIV/0!
734,PE 18:2;0_20:5;0,PE,6.178790092,2.006659985,1.99988997,3.81385994,6.415180206,4.082876039,,2.169770002,,,1.088680029,1.778609991,1.679020007,-1.3,0.12,,1.175119996,0.874293029,,0.840541005,0.96331801,-2.1,0.05,,2.447750092,1.151659966,,1.799705029,-1.2,0.22,,0.494287014,#DIV/0!
735,PE 18:2;0_22:1;0,PE,4.858640194,,,2.474489927,5.68682003,4.339983384,2.235909939,1.738409996,4.517230034,2.485270023,3.339669943,1.238330007,2.59246999,-0.7,0.11,,2.200520039,2.07604003,,2.092250109,2.122936726,-1.0,0.08,,2.88767004,,,2.88767004,-0.6,NA,,,
736,PE 18:2;0_22:4;0,PE,9.215149879,,,7.350309849,,8.282729864,18.35540009,,24.38909912,8.863249779,,9.85435009,15.36552477,0.9,0.27,,7.425879955,7.623330116,7.690579891,8.698869705,7.859664917,-0.1,0.59,,19.31150055,,,19.31150055,1.2,NA,,,
640,PE 16:0;0_22:4;0,PE,19.32360077,11.22649956,5.416039944,7.310530186,19.46750069,12.54883423,48.89419937,30.07089996,87.91169739,21.92779922,23.76600075,35.00469971,41.2625494,1.7,0.03,14.3664999,19.19689941,16.64179993,14.09010029,22.86039925,17.43113976,0.5,0.19,8.456219673,58.92839813,10.72579956,18.02479935,24.03380418,0.9,0.33,,10.79249954,#DIV/0!
738,PE 18:2;0_22:6;0,PE,28.56669998,5.800499916,5.751840115,11.0092001,21.11389923,14.44842787,17.0991993,15.11639977,27.9246006,5.944300175,7.280640125,9.882419586,13.87459326,-0.1,0.92,5.37322998,13.59689999,10.30280018,4.296619892,7.594099998,8.232730007,-0.8,0.23,,25.27210045,,4.313729763,14.79291511,0.0,0.97,,,
739,PE 18:3;0_20:4;0,PE,0.900761008,,,,,0.900761008,,0.545379996,,,,,0.545379996,-0.7,NA,,,,,,0,Down,Down,,,,,0,Down,Down,,,
740,PE 19:0;0_20:4;0,PE,10.01319981,4.604869843,1.467110038,2.647010088,8.805669785,5.507571912,3.107079983,4.099480152,5.079820156,2.81840992,2.687360048,2.687390089,3.413256725,-0.7,0.22,1.954220057,2.512150049,2.123270035,1.149999976,2.443340063,2.036596036,-1.4,0.08,2.413969994,,3.23232007,,2.823145032,-1.0,0.38,,,
