x,class,structuralcategory,functionalcategory,totallength,totaldb,totaloh,fullname,aag2-C1,aag2-C2,aag2-C3,aag2-V1,aag2-V2,aag2-V3,BHK-C1,BHK-C2,BHK-C3,BHK-V1,BHK-V2,BHK-V3,C636-C1,C636-C2,C636-C3,C636-V1,C636-V2,C636-V3,GPMV-C1,GPMV-C2,GPMV-C3,GPMV-C4,GPMV-V1,GPMV-V2,GPMV-V3,GPMV-V4,U2OS-C1,U2OS-C2,U2OS-C3,U2OS-V1,U2OS-V2,U2OS-V3
,,,,,,,shortname,aag2C1,aag2C2,aag2C3,aag2V1,aag2V2,aag2V3,BHKC1,BHKC2,BHKC3,BHKV1,BHKV2,BHKV3,C636C1,C636C2,C636C3,C636V1,C636V2,C636V3,GPMVC1,GPMVC2,GPMVC3,GPMVC4,GPMVV1,GPMVV2,GPMVV3,GPMVV4,U2OSC1,U2OSC2,U2OSC3,U2OSV1,U2OSV2,U2OSV3
,,,,,,,cohort,Aagcontrol,Aagcontrol,Aagcontrol,Aagvirus,Aagvirus,Aagvirus,BHK21control,BHK21control,BHK21control,BHK21virus,BHK21virus,BHK21virus,C636control,C636control,C636control,C636virus,C636virus,C636virus,GPMVcontrol,GPMVcontrol,GPMVcontrol,GPMVvirus,GPMVvirus,GPMVvirus,GPMVvirus,GPMVvirus,U2OScontrol,U2OScontrol,U2OScontrol,U2OSvirus,U2OSvirus,U2OSvirus
PE 20:1;0_24:1;0,PE,GPL,MEM,44,2,0,,NA,NA,NA,NA,NA,NA,1.150679946,NA,NA,1.497099996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:1;0_24:2;0,PE,GPL,MEM,44,3,0,,NA,NA,NA,NA,NA,NA,0.152189001,NA,NA,0.160779998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:1;0_24:3;0,PE,GPL,MEM,44,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0593265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:1;0_24:4;0,PE,GPL,MEM,44,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777743995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:2;0_20:2;0,PE,GPL,MEM,40,4,0,,NA,0.044217899,NA,NA,0.040317599,NA,0.030810701,0.00924616,NA,NA,0.0140459,0.0508793,NA,0.030079201,NA,0.0370108,0.054679301,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034144498,0.046326201,0.034719702,NA,0.054819699,0.035813302
PE 20:2;0_20:3;0,PE,GPL,MEM,40,5,0,,NA,0.556617975,NA,NA,0.579234004,NA,0.145116001,0.189803004,NA,0.185763001,0.140242994,0.307734996,NA,0.474498004,NA,NA,0.559900999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230753005,NA,0.240642995,0.345331013,0.324537992,NA
PE 20:2;0_20:4;0,PE,GPL,MEM,40,6,0,,0.411208004,0.758714974,NA,NA,0.851603985,0.422351003,NA,NA,0.507502019,NA,NA,0.733636022,0.301939994,0.707396984,0.573530972,0.158484995,0.590638995,0.480549008,NA,NA,NA,NA,NA,NA,NA,NA,0.255362004,0.292190999,0.34236601,0.380910009,0.351238012,0.329266012
PE 20:2;0_20:5;0,PE,GPL,MEM,40,7,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350318998,0.272518009,0.416608989,0.209243,NA,0.334931999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:2;0_22:0;0,PE,GPL,MEM,42,2,0,,NA,NA,NA,NA,NA,0.042337801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:2;0_22:1;0,PE,GPL,MEM,42,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046350401,0.0128633,0.0325309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012587,NA,NA,NA,NA
PE 20:2;0_22:5;0,PE,GPL,MEM,42,7,0,,NA,0.361483008,NA,NA,0.687969029,NA,NA,NA,NA,NA,NA,0.724334002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:2;0_22:6;0,PE,GPL,MEM,42,8,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317436993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:2;0_24:1;0,PE,GPL,MEM,44,3,0,,NA,NA,NA,NA,NA,NA,0.103887998,NA,NA,0.094287299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:3;0_20:3;0,PE,GPL,MEM,40,6,0,,0.372934014,0.975832999,0.268220991,0.582314014,1.124119997,0.366757989,0.0693634,0.082907803,NA,NA,0.061147299,NA,0.194002002,0.841378987,0.377824992,0.123544998,0.89290899,0.505253971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0735365,0.041769799,NA
PE 20:3;0_20:4;0,PE,GPL,MEM,40,7,0,,1.655480027,2.655590057,0.998660982,2.131880045,3.177779913,1.465849996,0.060382798,NA,0.220974997,NA,NA,0.408131003,2.121180058,4.124939919,3.00564003,1.390259981,3.993010044,2.335010052,NA,NA,NA,NA,NA,NA,NA,NA,0.116893999,0.661620021,0.563850999,0.191294,4.800280094,0.118392996
PE 20:3;0_20:5;0,PE,GPL,MEM,40,8,0,,NA,NA,0.633430004,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.512089968,0.878884971,1.313030005,0.865733027,0.81220001,1.108330011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:3;0_22:0;0,PE,GPL,MEM,42,3,0,,0.634856999,0.327955008,NA,0.794696987,0.613192976,NA,0.107043996,NA,0.061214399,NA,NA,NA,NA,NA,NA,NA,NA,0.657522023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053233899,NA
PE 20:3;0_22:1;0,PE,GPL,MEM,42,4,0,,NA,NA,NA,NA,NA,NA,0.061274599,NA,0.082713798,0.294952989,NA,0.0960069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:3;0_22:4;0,PE,GPL,MEM,42,7,0,,NA,0.505941987,NA,NA,1.007539988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:3;0_22:5;0,PE,GPL,MEM,42,8,0,,2.019160032,2.060790062,0.962372005,1.894299984,2.686709881,1.624040008,NA,NA,NA,NA,NA,NA,1.008509994,2.576090097,2.000560045,0.587113023,2.571549892,1.91692996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:3;0_22:6;0,PE,GPL,MEM,42,9,0,,NA,0.95145601,NA,NA,1.27177,0.925643981,NA,NA,NA,NA,NA,NA,NA,1.049499989,0.853385985,NA,0.919623017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:3;0_24:0;0,PE,GPL,MEM,44,3,0,,NA,NA,NA,NA,NA,NA,0.448136985,NA,NA,0.691910028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:3;0_24:1;0,PE,GPL,MEM,44,4,0,,NA,NA,NA,NA,NA,NA,0.297336996,NA,0.084237099,0.256998986,NA,0.110086001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059184201
PE 20:4;0_20:4;0,PE,GPL,MEM,40,8,0,,3.561549902,1.669340014,1.657960057,4.312560081,2.529160023,0.907692015,NA,NA,0.056695499,NA,NA,0.088240698,2.469120026,0.743014991,0.90665102,0.699609995,0.869225979,0.897607982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:4;0_20:5;0,PE,GPL,MEM,40,9,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.792490005,0.559194028,1.135030031,1.317759991,NA,0.977219999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:4;0_22:0;0,PE,GPL,MEM,42,4,0,,1.246430039,0.575951993,NA,1.444759965,0.950332999,0.770700991,0.084154598,NA,0.294865996,0.524084985,NA,0.343475997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:4;0_22:4;0,PE,GPL,MEM,42,8,0,,NA,0.767184973,NA,0.583384991,0.915394008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:4;0_22:5;0,PE,GPL,MEM,42,9,0,,2.258630037,2.160870075,1.739189982,2.664239883,2.5385499,1.437839985,NA,NA,NA,NA,NA,NA,1.624490023,1.886340022,1.916949987,1.245569944,1.82565999,2.295320034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:4;0_22:6;0,PE,GPL,MEM,42,10,0,,NA,1.32238996,NA,0.968433022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.265550017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:4;0_24:0;0,PE,GPL,MEM,44,4,0,,0.486910999,0.349902004,NA,0.323213011,0.393375993,0.807326972,0.40099901,NA,0.313230991,0.453604013,NA,0.383118987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349662989
PE 20:4;0_24:1;0,PE,GPL,MEM,44,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,0.399659008,NA,NA,1.317700028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:5;0_22:0;0,PE,GPL,MEM,42,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517947972,NA,NA,0.525098026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:5;0_22:4;0,PE,GPL,MEM,42,9,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139631003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 20:5;0_22:5;0,PE,GPL,MEM,42,10,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.495139956,1.444159985,0.651602983,0.951219022,NA,1.672410011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 21:1;0_21:1;0,PE,GPL,MEM,42,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 22:0;0_22:4;0,PE,GPL,MEM,44,4,0,,0.234200999,0.241132006,NA,0.243622005,0.289072007,0.317609012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 22:0;0_24:0;0,PE,GPL,MEM,46,0,0,,NA,1.100430012,NA,0.850659013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 22:1;0_22:3;0,PE,GPL,MEM,44,4,0,,NA,NA,NA,NA,NA,NA,NA,NA,0.020661401,NA,NA,0.019371601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 22:1;0_22:4;0,PE,GPL,MEM,44,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199248999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 22:5;0_22:6;0,PE,GPL,MEM,44,11,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666571975,NA,NA,0.709619999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE 24:0;0_24:0;0,PE,GPL,MEM,48,0,0,,NA,NA,NA,1.408010006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/14:0;0,PE O-,GPL,MEM,30,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456348985,0.413780004,NA,0.526772976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/14:1;0,PE O-,GPL,MEM,30,1,0,,NA,NA,NA,0.166179001,NA,0.992009997,NA,NA,NA,NA,NA,NA,0.207524002,0.252723008,0.249907002,0.137568995,0.322582006,0.159675002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/16:0;0,PE O-,GPL,MEM,32,0,0,,NA,NA,NA,NA,NA,NA,NA,0.311289996,NA,NA,NA,NA,NA,0.323455989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/16:1;0,PE O-,GPL,MEM,32,1,0,,0.524258971,0.567230999,0.209876999,0.558475971,0.68364799,0.275377005,0.346608013,0.831717014,0.163748994,0.553546011,0.547523022,0.236072004,1.644469976,2.770469904,1.959259987,1.008569956,2.334330082,1.765949965,NA,NA,NA,NA,NA,NA,NA,NA,0.338007003,0.329795986,0.387538999,0.470753998,0.453112006,0.33761099
PE O-16:0;0/16:2;0,PE O-,GPL,MEM,32,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/17:1;0,PE O-,GPL,MEM,33,1,0,,NA,NA,NA,NA,NA,NA,NA,0.00218681,NA,NA,0.00279146,NA,NA,0.00667679,NA,NA,0.00847128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00247442,NA,NA,0.00387889,NA
PE O-16:0;0/18:1;0,PE O-,GPL,MEM,34,1,0,,0.259505987,0.303651989,NA,0.248989001,0.318668008,NA,2.342200041,4.451000214,0.825590014,4.209050179,3.245919943,0.983798027,0.550809979,1.708140016,1.091339946,0.375203997,1.844400048,0.89736402,NA,0.223717004,NA,NA,NA,NA,NA,NA,0.908958018,0.910422027,0.762270987,1.186069965,1.062459946,0.86005199
PE O-16:0;0/18:2;0,PE O-,GPL,MEM,34,2,0,,0.044011299,0.083433002,0.00887872,0.066283502,0.104190998,0.0143669,0.238175005,0.544691026,0.150717005,0.397482008,0.398146987,0.205585003,0.297500014,0.889545977,0.48921001,0.169389993,0.949678004,0.450491995,NA,NA,NA,NA,NA,NA,NA,NA,0.135626003,0.220149994,0.202738002,0.259036005,0.253562003,0.137489006
PE O-16:0;0/18:3;0,PE O-,GPL,MEM,34,3,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0210524,0.064778797,0.0243803,0.00960656,0.046175901,0.018743901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/19:3;0,PE O-,GPL,MEM,35,3,0,,NA,NA,NA,NA,NA,NA,NA,0.0109339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/20:1;0,PE O-,GPL,MEM,36,1,0,,0.00239226,0.00296751,NA,0.00213388,0.00190475,NA,0.925442994,1.076480031,NA,1.538100004,0.794861972,0.093812898,0.00281884,0.00324936,0.00369519,NA,0.00496554,0.00402134,NA,NA,NA,NA,NA,NA,NA,NA,0.151435003,0.110198997,0.116494998,0.183841005,0.147274002,0.096480399
PE O-16:0;0/20:2;0,PE O-,GPL,MEM,36,2,0,,NA,NA,NA,NA,NA,NA,0.389362991,0.488696009,0.169774994,0.663559973,0.440833002,0.179049,NA,NA,0.00684717,NA,0.00931199,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201859996,0.224077001,0.151663005,0.284617007,0.322189003,0.157236993
PE O-16:0;0/20:3;0,PE O-,GPL,MEM,36,3,0,,NA,0.025487199,NA,NA,0.0143495,NA,0.706191003,0.984025002,0.567547977,1.119529963,0.817803979,0.724740982,0.042845599,0.131284997,0.070278503,0.031112799,0.133311003,0.066289797,NA,NA,NA,NA,NA,NA,NA,NA,0.537824988,0.609327972,0.425278008,0.786683977,0.761447012,0.464661986
PE O-16:0;0/20:4;0,PE O-,GPL,MEM,36,4,0,,NA,NA,NA,NA,NA,NA,1.053460002,1.219380021,1.542819977,1.582340002,0.997305989,2.057329893,NA,0.518450975,0.460837007,NA,0.527188003,0.294927001,NA,NA,NA,NA,NA,NA,NA,NA,2.069329977,2.800669909,2.312659979,3.230859995,3.401880026,2.475719929
PE O-16:0;0/20:5;0,PE O-,GPL,MEM,36,5,0,,NA,NA,NA,NA,NA,NA,0.273645014,0.331661999,0.745285988,0.473803997,0.292486012,0.870768011,0.25414899,0.281248987,0.380012006,0.152707994,0.191621006,0.278672993,NA,NA,NA,NA,NA,NA,NA,NA,1.15162003,1.172690034,1.663579941,1.636520028,2.079780102,1.441789985
PE O-16:0;0/21:3;0,PE O-,GPL,MEM,37,3,0,,NA,NA,NA,NA,NA,NA,NA,0.017501799,0.0183047,0.0200302,NA,0.0185757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026306,0.037239801,0.0198508,0.033273701,0.034855898,0.0219352
PE O-16:0;0/22:1;0,PE O-,GPL,MEM,38,1,0,,NA,NA,NA,NA,NA,NA,0.305409998,0.467822999,0.125658005,0.462105989,0.255064994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156310007,0.192881003,NA,0.170824006,0.202591002,0.149180993
PE O-16:0;0/22:2;0,PE O-,GPL,MEM,38,2,0,,NA,NA,NA,NA,NA,NA,0.216705993,0.441163003,0.112066001,0.303970009,0.382687986,0.141617998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154428005,0.241007999,NA,0.246957004,0.309635013,NA
PE O-16:0;0/22:3;0,PE O-,GPL,MEM,38,3,0,,NA,NA,NA,NA,NA,NA,0.220174998,0.389218003,0.33098501,0.331530988,0.331797987,0.48556599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680101991,0.954473972,0.672266006,0.834873974,1.100990057,0.682985008
PE O-16:0;0/22:4;0,PE O-,GPL,MEM,38,4,0,,NA,NA,NA,NA,NA,NA,0.404706001,0.601783991,0.865064025,0.759212017,0.472000003,1.128919959,NA,0.0106928,NA,NA,NA,NA,NA,NA,0.0471307,NA,NA,NA,0.069376297,NA,1.307680011,1.771520019,1.755800009,1.735530019,2.048039913,1.741230011
PE O-16:0;0/22:5;0,PE O-,GPL,MEM,38,5,0,,NA,NA,NA,NA,NA,NA,0.552978992,0.827786028,1.321059942,1.065850019,0.699774027,2.151259899,NA,0.240118995,NA,NA,0.240156993,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.107480049,1.235700011,1.431319952,1.878209949,1.813820004,1.264889956
PE O-16:0;0/22:6;0,PE O-,GPL,MEM,38,6,0,,NA,NA,NA,NA,NA,NA,0.163366005,0.237011001,0.397534013,0.415042013,0.219738007,0.585232973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231585994,NA,NA,0.292302996,0.240482002,0.263884991
PE O-16:0;0/24:1;0,PE O-,GPL,MEM,40,1,0,,NA,NA,NA,NA,NA,NA,0.061725698,NA,NA,0.109108999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:0;0/24:2;0,PE O-,GPL,MEM,40,2,0,,NA,NA,NA,NA,NA,NA,0.065862097,0.154728994,0.0515,0.115832001,0.109849997,0.051357899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031571802,NA
PE O-16:0;0/24:3;0,PE O-,GPL,MEM,40,3,0,,NA,NA,NA,NA,NA,NA,0.043446898,0.090589598,0.079861097,0.071804501,0.0850273,0.127067998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034130398,0.041556001,NA,0.046121299,0.046593301,NA
PE O-16:0;0/24:4;0,PE O-,GPL,MEM,40,4,0,,NA,NA,NA,NA,NA,NA,0.042314101,0.055727102,0.093545198,0.0943553,0.077909,0.110815004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046132501,NA
PE O-16:0;0/24:5;0,PE O-,GPL,MEM,40,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,0.073337398,NA,NA,0.09268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104314998,NA,NA
PE O-16:1;0/14:0;0,PE O-,GPL,MEM,30,1,0,,0.562982976,0.900611997,0.759553015,0.507748008,0.910591006,NA,NA,0.784146011,0.611504972,1.590280056,0.504357994,0.83672899,0.974617004,2.09352994,1.200070024,0.593849003,2.795710087,0.89022702,NA,NA,NA,NA,NA,NA,NA,NA,1.743469954,1.141770005,2.651629925,2.064690113,3.026619911,2.347959995
PE O-16:1;0/14:1;0,PE O-,GPL,MEM,30,2,0,,NA,NA,NA,NA,NA,NA,NA,0.624199986,NA,NA,0.646327972,NA,0.525385022,NA,0.659673989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.229189992,NA,0.883861005,0.747066021,NA
PE O-16:1;0/15:0;0,PE O-,GPL,MEM,31,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107240997,0.00688201,NA,0.152673006,0.00898934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:1;0/16:0;0,PE O-,GPL,MEM,32,1,0,,NA,NA,NA,NA,NA,NA,NA,2.04399991,NA,1.176499963,1.400879979,1.126710057,NA,3.724210024,NA,NA,3.712729931,0.977877021,NA,NA,NA,NA,NA,NA,NA,NA,1.869300008,1.860880017,2.66621995,2.645629883,2.876260042,2.701410055
PE O-16:1;0/16:1;0,PE O-,GPL,MEM,32,2,0,,1.433799982,1.448860049,1.337769985,1.624559999,1.638960004,1.409780025,4.02835989,10.42010021,2.47894001,7.218880177,7.568530083,3.048820019,2.411360025,2.392649889,2.346760035,1.641199946,2.578190088,2.000380039,NA,NA,0.271670997,NA,NA,NA,0.332663,NA,6.206309795,5.768000126,5.67222023,7.389999866,7.99725008,5.538099766
PE O-16:1;0/16:2;0,PE O-,GPL,MEM,32,3,0,,NA,NA,NA,NA,NA,NA,0.053022001,0.193949997,0.116719,0.101873003,0.158252001,0.115010999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897956014,0.470160007,0.713487983,0.643328011,0.552385986,0.53272301
PE O-16:1;0/17:0;0,PE O-,GPL,MEM,33,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00270329,NA,NA,0.00386007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00637703,NA,NA,0.00977094,0.00429092
PE O-16:1;0/17:1;0,PE O-,GPL,MEM,33,2,0,,NA,NA,NA,NA,NA,NA,0.049252901,0.171963006,0.110937998,0.067207001,0.143573001,0.122423001,0.00484395,0.048533399,0.00819161,0.00281694,0.050113399,0.00662629,NA,NA,NA,NA,NA,NA,NA,NA,0.277040988,0.371553987,0.273595989,0.366724998,0.411413014,0.298981011
PE O-16:1;0/18:0;0,PE O-,GPL,MEM,34,1,0,,0.00673736,0.0086021,NA,0.00735276,0.00883166,NA,NA,NA,NA,NA,NA,NA,0.0137579,0.036472999,0.0305319,0.0122647,NA,NA,NA,0.439206988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE O-16:1;0/18:1;0,PE O-,GPL,MEM,34,2,0,,0.27739799,0.464064986,0.088871002,0.412019014,0.543093979,0.127711996,32.24119949,59.69509888,15.82499981,52.71440125,45.31159973,22.89189911,1.757339954,5.178929806,3.047970057,1.139770031,5.858300209,2.674669981,NA,2.250370026,0.979803979,1.870720029,NA,1.57656002,1.048889995,1.755069971,31.25239944,41.69639969,31.32500076,43.65660095,49.82540131,32.7521019
PE O-16:1;0/18:2;0,PE O-,GPL,MEM,34,3,0,,NA,NA,NA,NA,NA,NA,3.069689989,6.761509895,1.533750057,4.780029774,5.262350082,2.226670027,0.147674993,0.332307994,0.222314,0.125972003,0.368889004,0.239741996,NA,NA,NA,NA,NA,NA,NA,NA,1.933869958,2.560169935,1.827370048,3.172060013,3.178380013,1.815680027
PE O-16:1;0/18:3;0,PE O-,GPL,MEM,34,4,0,,NA,NA,NA,NA,NA,NA,0.969241977,1.341820002,0.490245998,1.521520019,1.098989964,0.621463001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.736702025,0.662280023,0.404334009,0.944140017,0.837400019,0.441888988
PE O-16:1;0/19:1;0,PE O-,GPL,MEM,35,2,0,,NA,NA,NA,NA,NA,NA,0.020609099,0.049943499,0.018123301,0.036284398,0.039575402,0.023680801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042835802,0.069780797,0.067268401,0.080525897,0.092348099,0.075687297
PE O-16:1;0/19:2;0,PE O-,GPL,MEM,35,3,0,,NA,NA,NA,NA,NA,NA,0.055236399,0.106853001,0.029126201,0.0667281,0.0805066,0.042268898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030242199,0.023203401,0.0227705,0.040126,0.0268266,0.0277652
PE O-16:1;0/19:3;0,PE O-,GPL,MEM,35,4,0,,NA,NA,NA,NA,NA,NA,0.340020001,0.314844996,0.315003991,0.470275015,0.317974001,0.383549988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507471979,0.656732023,0.333609015,0.892414987,0.646098971,0.283751994
PE O-16:1;0/19:4;0,PE O-,GPL,MEM,35,5,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.174530029,NA
