Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
PG O-42:8 (FA 22:6),52.8686,54.2178,17.9441,86.3203,112.3942,55.5201,83.1027,79.7697,43.1592,92.8505,76.9475,68.0011,107.7545,98.2932,74.4386,0,122.2333,0,45.6133,93.0733,29.7202,97.1595,111.1482,102.1935,48.4472,61.6891,48.2052,33.0155,0,0,84.6021,88.8694,94.1636,103.7669,26.9694,0,0,38.6268,56.521,69.5106,45.2733,114.4619
PG O-42:8 (FA 22:5),902.4525,797.2845,823.2906,799.9771,786.7791,785.3799,711.8228,723.4287,840.6667,672.144,766.8953,723.599,1136.2827,966.2562,1029.3159,772.37,0,1003.675,1014.8955,1184.5089,1111.6064,1173.6568,1097.8338,1226.9516,940.4837,828.1229,1051.0687,1006.7221,0,0,648.7539,657.4441,853.258,857.3929,1117.7939,1033.7677,1078.7279,1103.9972,923.6746,956.1333,853.9254,954.8066
PG O-42:8 (FA 22:4),786.4097,707.923,721.7288,819.708,226.9685,200.0278,224.0888,197.9635,179.9904,132.7902,159.5498,114.3112,102.7773,94.3347,126.7585,112.4221,122.1773,93.4618,125.2781,152.0076,177.6118,187.0884,185.7167,185.2703,185.9682,163.3269,167.2617,174.3661,0,0,580.0506,539.768,533.1271,597.313,680.2453,610.6848,662.836,659.1278,171.3419,193.345,225.8722,0
PG O-42:8 (FA 22:3),22.7635,33.0148,0,37.5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.951,0,0,0,0,0,0
PG O-42:8 (PG),23.3425,21.8024,0,9.5522,4.2741,15.6257,26.1697,0,32.9204,14.2256,12.5392,14.3401,0,0,18.57,0,8.367,33.6243,10.0919,13.269,33.0404,33.3676,26.192,18.3698,12.9785,9.9934,15.0777,11.3458,0,0,10.5367,3.246,1.9212,0,16.6348,2.9493,17.216,15.3223,26.9503,1.1642,0,5.5474
PG O-42:8 (FA 20:5),25.9149,17.3748,0,2.9858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5772,0,0,0,0,0,0
PG O-42:8 (FA 22:4),146.9683,151.0344,112.5439,120.2752,116.6113,144.1807,0,82.3938,200.9832,154.9856,154.0185,183.4502,169.633,181.4964,202.6584,174.0908,156.836,206.7351,0,218.4685,178.3475,207.7601,194.9718,169.9483,163.9489,223.2166,159.148,160.3067,0,0,77.5079,158.9834,172.8276,141.1329,231.7372,197.5265,222.4618,243.5831,0,225.018,0,242.8727
PG O-42:8 (FA 22:3),18.5902,13.1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG 40:1 (PG),9.596,23.0247,22.4653,13.4355,17.7988,17.796,12.9211,37.2904,8.2041,12.6007,19.2786,15.9989,18.6858,0,21.2174,7.4808,22.0917,6.944,0,0,5.3764,17.1778,16.3641,0,14.7694,15.3244,0,14.8358,0,0,10.616,0,0,0,10.7356,4.5923,6.441,0,19.3285,12.5309,15.9807,29.2966
PG O-42:7 (FA 20:4),409.7199,390.1495,428.5473,313.2451,259.6232,268.3453,225.5763,0,289.2572,299.1256,270.7369,276.5261,488.0737,439.9019,525.9093,446.8305,552.2299,484.729,0,616.1204,508.4399,626.2697,450.7076,360.716,0,575.5071,646.7305,660.968,0,0,241.1273,163.4008,228.2734,221.9376,363.727,479.7579,332.3303,480.5484,250.6022,241.7171,199.7244,288.823
PG O-42:7 (FA 20:3),96.3867,105.1232,85.9182,118.9301,56.5047,68.6074,75.7897,63.8213,104.0829,76.3438,113.6432,88.5653,154.9041,130.4395,100.2977,110.9535,113.5191,117.4289,61.0621,112.3421,106.597,131.8254,119.6048,121.6355,78.1206,112.5993,88.7216,85.6681,0,0,57.4267,40.286,54.9032,63.0496,55.8725,53.6598,48.9895,43.0107,90.728,101.9017,55.7674,109.3825
PG O-42:7 (FA 20:2),29.4651,0,11.3436,17.228,22.0079,9.9743,22.8269,23.6328,6.6236,0,0,7.4896,0,0,0,14.9205,5.9933,0,5.5421,8.0477,4.6382,8.1369,0,0,0,4.7454,17.9252,17.3713,0,0,13.0754,12.4078,25.2222,4.7006,0,2.7298,0,27.2734,13.3722,5.7725,1.0071,0
PG O-42:7 (FA 20:1),1029.3209,975.1047,811.0317,884.4251,81.7073,97.7678,78.203,66.062,309.0265,424.1731,381.7138,287.6202,102.5955,81.5086,158.5992,195.3147,248.2003,213.1508,134.1401,277.8462,412.6131,414.1111,477.4149,412.2725,169.2418,174.7465,84.4057,113.1805,0,0,246.3116,328.0101,316.6134,0,242.0586,267.3262,196.6717,173.3965,704.5104,588.9365,390.1499,636.7583
PG O-42:7 (FA 22:6),33.5468,37.6106,34.017,23.5344,83.309,77.8692,67.8461,57.9415,53.436,58.9643,43.4552,35.7491,83.211,63.4702,103.4157,78.7302,62.7065,98.2946,50.2871,105.0668,64.8331,83.4891,78.958,60.0882,66.989,63.9461,78.3214,73.8056,0,0,39.6937,75.375,55.3653,83.99,90.4877,82.6209,67.0431,84.6495,81.6172,46.6274,40.0825,75.8677
PG O-42:7 (FA 22:5),33.1946,103.5403,43.5736,52.182,130.0249,155.7129,252.6131,151.8889,128.052,157.4631,117.6836,128.1403,0,119.0707,0,207.9363,123.0667,70.0013,24.5876,104.9924,96.417,97.5102,0,110.928,0,46.4745,80.5309,58.1132,0,0,192.8379,240.023,216.6854,174.667,0,53.3669,0,118.9087,105.5202,57.6276,45.7063,0
PG O-42:7 (FA 22:4),1795.394,1784.5926,1764.7122,1721.9981,892.2703,797.3144,790.4294,834.0037,1048.8759,1059.1004,968.6269,1073.3125,0,1280.9021,1177.4385,1044.5244,1178.8897,1101.286,589.4315,1395.9517,1434.3596,1305.7675,1415.701,1459.0895,1025.8438,1049.2354,1215.3648,1171.8524,0,0,1065.8632,1169.2656,1236.6957,1264.9524,2089.0536,2234.8392,2105.2538,2279.1722,1509.4637,1208.5777,1036.9591,1592.1038
PG O-42:7 (FA 22:3),139.8445,107.7834,108.4669,130.6702,0,25,35,0,23,0,0,39.9981,26.9966,0,0,0,25,0,0,0,29.9952,0,45,26.988,25,0,27.458,29,0,0,44.5096,74,72.9957,60,98.688,67.532,75.9902,67,29.9944,23,34,54.6431
PG O-42:7 (PG),55.7207,40.1908,48.9121,71.1479,61.7213,50.4841,79.1778,30.3088,86.5731,55.5938,68.2623,85.792,48.7861,41.2878,47.7725,71.5482,82.1812,16.4206,42.8181,72.7422,92.4924,104.9096,93.9892,70.9008,90.6044,93.8047,81.5435,82.8971,0,0,49.6544,41.8115,58.1818,52.2765,44.7071,64.6577,36.8385,37.3358,168.8975,109.8552,71.817,115.4744
PG O-42:7 (FA 20:4),30.8297,0,0,90.0063,0,0,27.9583,0,12.6944,26.6073,0,0,0,0,0,0,0,11.9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4781,0,0,0,0,0,0,0,0,8.8713
PG O-42:7 (FA 20:3),11.7939,0,16.2616,0,12.6601,3.6234,5.8183,1.5356,8.1296,22.8327,0,9.8422,0,0,6.6411,1.3566,0,0,3.322,5.9424,16.1066,4.5492,0,0,8.537,0,0,20.6529,0,0,0,0,10.0545,8.9367,0,0,4.089,0,0,0,0,11.6204
PG O-42:7 (FA 20:2),16.7599,0,19.025,13.5357,0,0,0,0,16.5672,0,0,13.5246,0,18.6593,0,0,19.0585,0.5347,0,0,0,13.1559,0,0,0,0,0,0,0,0,13.8862,0,0,0,0,0,0,0,0,0,0,0
PG O-42:7 (FA 22:6),26.9667,0,35.2229,26.8765,91.3261,112.0893,74.2322,64.886,41.1322,51.4319,34.641,48.0983,11.6008,32.1968,14.4906,15.7777,19.678,15.7138,24.2932,14.2079,68.5287,45.1711,71.328,73.3608,26.3945,18.1654,14.3689,0,0,0,26.3574,17.6057,22.878,0,4.7247,15.014,38.9462,0,12.2144,0,2.3616,21.7343
PG O-42:7 (FA 22:5),45.2513,24.829,48.2998,33.6234,37.3999,52.201,0,45.4869,25.1868,24.0876,16.6498,12.7717,0,23.2836,0,0.6202,55.1896,48.5967,24.5645,57.302,37.8941,53.9237,0,38.4348,0,35.4357,37.6524,51.0119,0,0,44.1766,0,2.3638,28.9845,0,27.7187,0,29.5029,23.7766,0,4.2662,0
PG O-42:7 (FA 22:3),7.5297,12.5154,13.2689,33.9557,22,13.5974,11.0364,0,2.5096,32.9367,39.9673,0,15.6868,35,39,52,22.5974,28,0,32.5744,40.3191,53.9545,24.4754,0,32.5974,13.8045,10.3068,0,0,0,14.9948,13.2484,0.7065,14.6339,0,13.5,14.3407,31.4411,45.3195,0,0,15.0247
PG 40:0 (PG),243.3417,176.2045,201.8625,279.9017,248.8562,265.1287,159.4204,214.2767,147.5553,155.2237,248.2311,248.3793,153.7902,124.075,211.1051,192.68,298.6208,330.1275,74.2345,339.4194,420.5671,428.6974,293.7958,310.5778,253.7465,180.8328,181.9208,189.4575,0,0,85.3785,79.1575,117.519,121.089,25.9515,150.8203,198.6217,133.7082,518.9635,320.8218,180.673,411.2706
PG O-42:6 (FA 20:1),18.0941,15.046,18.7915,43.6733,19.6018,0,21.7635,0,31.1189,35.5275,55.2933,29.9425,10.5644,0,29.4375,32.9415,3.5234,14.0431,0,19.205,30.99,16.9389,0,36.9983,19.3504,0,23.1668,20.2998,0,0,15.7599,18.7817,13.6653,22.2372,0,0,16.8621,0,0,34.3413,0,32.3149
PG O-42:6 (FA 22:5),21.0268,14.3082,24.3136,43.5631,145.1705,0,159.1148,0,50.3844,51.5074,14.8058,62.9024,19.2534,0,48.8447,26.2698,0,12.4093,0,77.4919,61.2607,13.0468,40.3671,74.1818,83.8151,0,12.2687,10.242,0,0,44.1299,17.2395,56.1665,62.0243,0,0,54.8778,0,0,55.2632,0,31.6491
PG O-42:6 (PG),446.4026,412.2222,388.3071,505.5337,286.188,269.2025,174.2579,242.7204,322.3378,261.3345,293.0622,420.2776,208.8608,240.9352,354.0059,373.4401,422.1475,371.4891,0,448.1438,637.4542,552.3558,328.3198,546.2629,660.4557,0,461.7017,534.4104,38.8922,21.7111,157.9351,161.2936,211.081,168.2682,348.9151,485.7243,370.3554,451.8535,392.4364,592.5477,0,359.4984
PG 42:12 (PG),103.3573,25.8597,139.544,68.4421,482.8806,554.6497,372.0203,360.5116,161.0403,171.5603,213.7614,90.8445,96.8863,51.3972,169.4758,78.4113,94.622,87.4118,0,175.4551,39.8023,145.7359,291.3851,152.784,0,407.142,120.1558,104.0262,32.1868,25.6439,125.6208,121.7026,112.4755,174.0632,203.214,123.7651,201.3914,56.0771,24.8573,37.4194,0,105.4249
PG 42:11 (FA 20:5),907.5292,958.6681,827.7852,0,167.8353,215.6793,453.5417,382.8272,246.2639,0,375.0745,428.4099,0,126,1743.9375,0,0,502.6666,0,561.1996,0,122.5351,513.9692,711.6824,229.0708,278.86,168.2423,113.1178,0,0,67.0759,0,0,54,295.2943,471.9385,415.5334,0,0,0,0,0
PG 42:11 (FA 22:6),27.1792,17.2015,20.2292,19.9121,14.6316,25.5706,0,21.9211,17.1452,16.7114,18.3284,8.938,0,19.2339,15.9383,16.0166,0,26.009,0,21.1025,0,31.6201,0,7.7996,14.3062,0,16.8682,25.0323,0,0,13.8103,16.2052,0,16.4995,0,0,14.9589,0,0,0,0,0
PG 42:11 (PG),406.3362,315.0563,409.9526,390.1548,435.9585,390.3984,350.4157,250.3317,229.2202,236.5901,235.0971,153.4205,156.0106,160.1816,354.2216,148.2407,278.0489,214.1516,188.1638,247.3592,286.7031,317.4466,345.1569,399.5752,209.8445,263.9845,252.8987,219.0644,107.5179,74.1473,146.3274,170.6203,190.4494,225.3721,129.4748,326.1768,363.5417,290.6169,291.7633,237.6637,193.8497,306.889
PG 42:10 (FA 20:5),207.8797,209.9048,199.7505,215.5894,38.3196,17.9634,117.5155,31.8522,40.1009,32.588,53.3819,74.5887,42.4419,12.1838,0,370.9658,160.6665,98.811,142.4334,112.3511,34.6235,15.6682,162.2245,111.2022,25.7767,14.6571,13.9617,19.934,0,0,23.638,0,24.8569,3.5363,366.7586,352.2125,248.6375,248.3069,0,0,229.4767,149.8446
PG 42:10 (FA 20:4),4540.9932,4232.1267,4501.6658,5077.7372,5885.0073,5424.4814,4731.4229,4579.8809,4130.1168,4041.2204,3980.84,3921.0093,1856.3087,1610.6278,4452.9027,3883.0083,2417.3749,2312.8563,2927.0088,2671.133,2077.0482,2189.9075,0,2394.0829,2369.9734,2133.4352,2240.9884,2095.9311,0,0,3894.5682,3797.7535,4510.279,4132.1976,3949.9698,3510.0915,3064.442,2898.6251,1018.4199,0,1495.3396,1749.8998
PG 42:10 (FA 22:6),81.6598,77.6399,79.1897,107.2318,118.0901,147.6735,136.0915,0,0,80.9502,93.402,83.5079,0,59.782,57.3933,58.9284,57.491,70.9057,72.7003,77.2528,70.2604,72.9745,75.6899,58.6216,0,65.668,76.884,76.6701,0,0,85.5481,64.5883,117.394,106.42,114.1245,59.2725,98.8771,119.1103,35.6254,0,43.9804,58.9565
PG 42:10 (FA 22:5),52.5997,49.6325,43.9748,38.1265,26.6048,25.7248,34.3085,39.6185,45.9041,38.4525,27.8377,50.4772,27.864,23.5782,39.0177,23.0876,0,23.9809,32.4317,35.6825,0,47.5503,47.8909,36.7073,23.7691,0,37.8739,46.75,0,0,0,0,61.8649,19.8718,44.1687,23.844,24.8732,39.3338,0,0,44.6516,26.9387
PG 42:10 (PG),53.6367,46.4638,44.2068,22.1254,31.8654,77.1835,29.4555,43.1168,23.3321,37.4876,18.1425,41.838,24.8932,6.0052,35.8831,48.421,0,8.012,41.7297,54.4324,27.0836,57.8962,37.2324,40.2322,7.2,5.2565,36.9361,14.0607,0,8.0574,19.3822,19.2145,7.9511,10.7492,0,6.5215,0,0,20.5189,0,33.8663,0
PG 42:10 (FA 20:5),117.4652,40.5495,28.171,57.7635,40.046,35.2063,61.6565,99.6002,52.7435,65.3397,125.3292,38.0402,0.7718,13.7297,119.5956,158.9739,24.2539,53.2912,38.0887,55.98,21.2618,44.3959,128.6223,142.2809,35.5683,24.595,0,0,0,0,0,0,12.8283,0,131.4854,0,70.3326,62.1296,0,0,119.837,149.736
PG O-42:3 (FA 20:2),41.6416,0,44,38.9928,22.937,0,0,0,36.9851,26.9814,10,0,27,0,0,31.998,0,26.3094,37,32.9214,35.3666,26.9199,58.9317,32,24,27,24.9493,0,0,0,26.993,0,26.989,24,0,0,0,0,44.9208,36.9946,0,16.2271
PG 42:10 (FA 22:6),104.3702,123.5535,114.4456,142.4929,60.45,42.4726,26.2515,62.0158,36.0539,18.9101,18.5828,28.3208,58.6021,8.3223,29.8394,43.1961,36.693,27.9435,49.5803,41.9728,46.8086,55.0023,56.1206,48.2577,47.2069,37.3567,24.2832,37.703,0,0,27.154,70.5376,36.042,33.0946,17.6912,0,6.735,29.6906,40.656,20.8532,28.4425,16.4423
PG 42:10 (FA 22:5),58.8004,78.0676,77.035,70.8236,52.7223,68.5961,57.264,31.2103,41.0869,33.1928,52.3116,38.9336,28.3637,41.8152,25.1555,19.3063,31.6798,23.7126,14.9839,26.6351,31.6235,29.7143,18.5776,23.2883,20.4591,47.7501,38.0824,35.5665,0,0,55.0125,0,46.4091,62.6877,0,0,68.9577,50.8387,0,0,13.5824,32.9798
PG O-42:3 (FA 22:1),134.3015,0,115.1322,92.7883,192.0962,0,0,0,106.4931,94.1557,0,52.3611,75.7707,0,0,62.5242,0,40.0909,68.5151,62.2893,68.8425,80.9648,98.0757,168.6307,0,66.9176,0,0,0,0,42.1687,0,0,57.2221,0,0,0,0,69.389,87.1032,95.2929,50.9444
PG O-42:3 (PG),19.5058,49.9466,58.0171,62.2877,56.4864,20.5703,76.1752,70.1586,51.8479,16.1046,30.1366,8.774,21.5789,20.9201,40.4022,14.875,24.5047,22.8687,1.4295,14.9388,31.6172,16.4816,52.2836,43.7594,30.62,21.5824,9.6505,14.865,0,0,10.9112,24.3945,27.2748,26.6846,0,0,25.3319,14.8519,35.6605,17.2713,13.8333,40.222
PG 42:9 (FA 20:5),0,32.1358,11.1234,0,0,0,32.3507,0,0,0,0,0,0,0,0,0,23.0314,0,11.9229,0,0,0,0,0,29.3015,13.7188,17.6643,8.4193,0,0,0,0,0,23.853,0,41.786,9.1007,0,0,0,0.2416,0
PG 42:9 (FA 20:4),943.0855,987.0136,984.8129,1179.9335,834.313,0,783.6869,831.0797,760.0775,693.8215,728.6332,728.483,320.6782,284.3843,1094.4598,1032.1593,454.3573,407.333,474.743,429.834,369.7077,428.8483,305.5034,536.0564,447.3243,329.6953,472.1259,349.9425,0,0,895.4133,1008.9855,940.8043,900.7868,58.9993,824.9726,923.0894,834.015,325.9477,338.9833,538.332,556.4536
PG 42:9 (FA 20:3),1446.1442,1192.2925,1297.0998,1359.4806,1321.1366,1084.0972,929.8044,898.269,965.8368,827.3669,856.537,984.5184,0,797.6243,980.9061,896.3786,1130.8401,1099.6116,1213.7202,1079.131,1094.1396,1055.6805,969.5822,1001.4031,1268.3959,1134.5164,1120.5909,1073.2624,0,0,928.7602,1008.6749,1152.4012,1077.3334,359.5045,960.0955,800.1785,929.4333,578.6547,472.3886,512.8136,629.3557
PG 42:9 (FA 22:6),43.748,3.3117,60.7499,25.6111,25.8235,50.3811,42.2387,3.1318,37.8719,31.6221,58.5363,29.832,22.138,35.2714,50.5801,8.9714,51.3329,0,32.2522,54.1759,59.6713,46.6263,36.0207,73.6261,36.9077,23.9195,69.5128,61.3363,0,0,38.0915,0.6882,28.7328,47.6938,0,57.8872,27.9624,29.8106,12.9273,33.1889,23.3069,54.0779
PG 42:9 (FA 22:5),255.6641,204.6134,232.036,302.5107,186.016,224.6258,220.5962,226.3922,208.9638,185.3083,172.8969,182.8042,138.0546,114.002,142.2081,136.4394,133.8654,120.4313,116.7365,117.8874,168.9981,112.9406,121.1041,153.3898,185.1163,129.3592,243.4229,207.2187,0,0,256.534,235.6919,247.4777,223.3938,75.3342,262.8132,265.1338,294.1585,76.6233,82.7698,90.7342,112.485
PG 42:9 (FA 22:4),97.1354,103.3292,107.5409,82.7626,0,0,39.9733,46.4097,56.313,0,0,0,0,0,54.3866,27.6716,39.0017,23.3848,22.3028,14.7697,0,0,17.2616,22.8519,43.1024,33.3826,34.0054,0,0,0,0,0,0,71.805,28.7597,65.2966,0,71.4001,0,0,66.8173,44.6656
PG 42:9 (PG),130.9174,72.3721,85.1011,92.0585,151.3352,164.6249,126.3055,94.7551,67.5295,89.6271,88.9271,97.8649,63.2388,53.6269,56.0168,67.8156,68.7234,73.5379,93.3435,70.3533,146.7002,108.5735,67.5624,163.7275,64.985,96.5244,72.5687,80.178,26.8694,23.6805,72.1321,34.7544,26.3926,78.5489,32.5382,34.5325,43.4825,23.5422,80.527,93.2823,107.7914,109.8332
PG 42:9 (FA 20:5),24.8584,48.8294,30.115,19.2311,0,0,29.3124,29.3813,16.7788,0,0,0,0,0,41.3301,2.2382,5.9302,18.9529,0,14.2862,0,0,14.5786,26.4031,0,0,10.7826,0,0,0,0,0,0,0,38.7851,4.0097,21.3421,16.701,0,0,19.2972,16.6524
PG 42:9 (FA 20:4),831.2411,601.2117,870.7587,720.8899,268.4115,403.3741,451.3699,447.0444,245.9924,315.6098,241.1145,342.2494,138.4065,153.6098,413.2811,203.3812,413.2153,411.0027,371.9541,274.3342,398.0545,324.1505,321.8678,302.0327,516.1584,548.4981,413.5242,559.8954,0,0,298.8122,238.4725,337.9061,335.825,981.7445,386.1268,371.1187,488.9186,363.8346,384.9244,415.5714,443.9917
PG O-42:2 (FA 20:2),73.3967,51.8501,88.7209,76.5377,68.7559,0,31.7547,46.0567,53.8676,33.8068,23.5169,70.1411,93.033,48.4235,41.8009,59.8975,53.1321,32.132,60.7356,60.5571,57.6217,43.6054,49.2525,29.2418,0,53.682,52.6848,22.2971,0,0,0,0,38.1709,0,63.066,0,23.3838,0,9.2534,38.7946,36.186,34.2819
PG 42:9 (FA 22:6),60.769,87.4131,54.5524,61.9437,41.6904,17.6959,24.7381,40.6842,13.1248,32.9184,7.133,25.5293,32.2487,33.0225,35.2923,40.0387,10.0912,12.3966,41.0445,11.6142,16.5979,0,26.4406,24.2019,49.0633,46.617,55.6287,58.8207,0,0,30.7593,41.4522,28.4052,33.0448,71.9929,8.1951,23.6828,19.536,30.0316,20.7762,0,23.3282
PG 42:9 (FA 22:5),92.9984,75.5031,153.9802,79.9183,46.9496,37.9645,17.9963,39.403,2.1853,14.3469,5.083,9.4763,29.2982,18.9475,54.4959,0,13.9191,33.1569,57.802,34.7516,27.139,47.403,3.9451,15.5573,40.3487,27.4905,0,0,0,0,0,0,15.1521,49.2965,121.6643,0,0,0.3128,7.5528,33.247,35.8166,7.6388
PG 42:9 (FA 22:4),88.5485,87.3728,107.4592,120.7132,0,0,84.5278,57.0019,65.661,0,0,0,0,0,0,42.7364,27.7361,32.3615,27.8795,32.443,0,0,37.6959,45.0674,36.1978,38.4373,46.7098,66.0542,0,0,0,0,0,67.479,115.1749,82.0847,78.7059,104.6023,0,0,24.6371,20.7417
PG O-42:2 (FA 22:0),69.5032,30,45,0,19.9773,91.3795,78.2492,56.7167,69.3258,0,42,23.7818,0,29.2492,56,29.4179,25,18.0424,64.8351,38.4447,80.7053,78.2379,57.0424,79.4447,57.3795,0,30.9773,25.3795,0,0,0,0,27,0,30,18.9837,32,32,0,38,0,60
PG O-42:2 (PG),16.6252,8.9109,31.4544,5.3633,33.6061,32.6232,0,40.2496,25.6815,28.6431,11.149,8.9452,5.4009,2.3518,44.3303,6.8821,2.4951,0,40.0384,38.8374,11.8488,39.8688,0,29.1982,32.2948,6.7693,7.433,0,12.2927,6.2234,0,16.6265,31.5603,0,22.6942,36.7433,9.7363,15.1926,67.0076,3.2334,20.1038,22.0263
PG 42:8 (FA 20:4),634.5456,641.7453,743.6941,577.1685,574.5066,589.3621,701.6377,553.6009,737.8538,611.9172,733.0398,823.6641,0,296.0894,215.839,310.3466,174.7682,210.5547,256.1993,278.0326,165.9359,216.8049,278.085,250.4767,208.4817,159.2337,359.0003,295.138,0,0,786.8615,0,774.0586,842.0263,490.3529,0,478.1405,464.9443,149.9533,26.7833,110.0137,94.6148
PG 42:8 (FA 20:3),345.5349,256.772,336.0321,305.5167,106.2898,183.3842,151.2366,192.2341,237.9715,251.8943,162.2337,238.6906,163.1749,152.3922,222.3247,157.1283,147.4773,164.6289,144.4936,0,224.0124,234.2069,166.4019,214.13,263.52,144.4552,307.2287,241.4737,0,0,202.4004,222.2912,219.856,209.8831,142.3311,161.3729,271.1268,147.0732,228.7557,170.6926,247.9359,257.0792
PG 42:8 (FA 20:2),756.9728,692.956,707.0201,854.7963,341.3951,392.0142,0,284.2832,0,410.5993,467.3819,373.4506,451.9847,367.8572,0,434.6883,566.747,468.8315,779.6633,544.9288,0,608.4651,691.5564,0,496.1889,470.2675,486.7405,432.7245,0,0,440.6308,365.6424,414.0021,470.9232,613.4859,475.8086,464.6622,342.2516,384.936,296.615,435.3617,453.4491
PG 42:8 (FA 22:6),22.4926,0,24.0732,36.1853,49.5068,51.019,51.1418,55.8129,82.1118,75.9928,69.7114,60.4358,83.659,55.8206,35.388,57.9559,64.9132,80.0876,73.4285,62.6553,66.5598,56.2559,95.6338,67.3047,30.1494,21.1585,29.6138,22.8149,0,0,36.997,32.6574,31.9384,31.5363,9.5093,42.795,43.9767,38.0806,47.2871,13.5534,28.5544,32.8653
PG 42:8 (FA 22:5),88.5881,62.5849,86.5849,46.7182,100.8971,100.9904,125.0468,92.9247,105.2076,87.6329,93.0821,90.031,79.5945,113.0819,96.3443,80.7076,99.2322,85.072,0,96.5328,83.6854,91.1129,130.6821,79.2257,83.8515,86.1342,92.0782,147.565,0,0,115.0983,101.7719,142.2384,85.9916,92.5712,89.8843,149.75,143.4213,60.0213,39.5426,31.6403,79.7436
PG 42:8 (FA 22:4),471.1468,393.8709,477.2411,484.254,0,285.7135,222.119,210.2943,176.1139,212.771,198.1639,219.2167,131.8686,148.313,203.5813,126.0553,112.7279,108.3566,185.5981,132.5964,146.1182,0,196.7557,191.5884,117.3527,162.0561,236.2619,190.3119,0,0,358.7796,344.3445,396.1918,372.8658,448.7509,411.3172,443.7895,469.1074,0,137.2171,156.5613,161.2946
PG 42:8 (PG),133.9725,181.173,122.3809,123.0048,100.8787,110.0999,120.6961,92.4876,97.9609,91.2288,96.6324,98.9917,85.6909,99.697,99.2277,64.9785,120.432,82.0133,96.1151,115.7463,138.4049,146.3087,211.5838,154.6169,70.5354,93.2949,123.0058,112.9944,0,15.9388,41.7674,57.4534,32.9002,61.801,85.3015,39.7544,58.0181,42.1824,80.7086,87.1183,116.9516,83.4057
PG 42:8 (FA 20:4),155.7519,114.149,240.968,92.319,148.63,89.296,55.8525,144.8183,80.4545,80.6635,60.368,49.4942,138.8741,121.0851,264.0224,0,140.0105,88.0553,158.8037,148.4454,183.7613,189.0862,209.2929,145.6198,139.9592,159.9849,0,114.3512,0,0,95.9702,89.4402,156.5085,181.7278,81.0071,78.924,95.3346,173.5012,97.8738,0,153.3669,206.5056
PG 42:8 (FA 20:3),108.2899,121.819,90.241,112.7582,113.3362,67.8337,60.424,38.2109,47.1516,34.3393,98.2344,0,55.9407,48.9528,56.2055,0,82.5719,68.8236,102.568,60.1065,100.8107,80.8341,99.2762,73.8856,104.8526,170.561,126.0364,98.0611,0,0,37.7751,72.8717,62.4188,40.2758,132.6849,102.555,0,110.9884,97.5101,0,72.2484,68.7345
PG 42:8 (FA 20:2),167.1851,61.0445,77.713,98.2675,56.5961,24.1016,19.2952,0,10.5632,39.4219,0,32.0875,52.2783,41.8265,27.0004,0,0,10.3706,0,14.0943,60.4415,81.6695,6.1822,65.2642,17.4812,0,34.6438,36.5553,0,0,0,0,41.8477,0,0,2.0556,0,19.6204,52.354,0,54.5541,16.9585
PG 42:8 (FA 22:6),44.3445,69.7202,65.9194,82.9217,39.311,26.0093,40.3389,36.9512,42.0335,24.7363,30.2758,31.0984,23.2437,35.3428,42.4137,0,38.33,7.6351,17.8468,34.13,57.5067,59.6393,38.8961,61.8911,13.4793,35.428,34.2508,42.2574,0,0,17.4881,23.982,44.3714,24.5672,43.4964,17.1222,3.318,13.5161,13.2132,0,30.7877,29.0551
