Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
HexCer 38:0;2 (LCB 18:0;2-2H2O),0,0,0,0,33.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4908,0,0,0,0,0,0,13.3881,0,0,0,0,0,0,0,0,0,0
"HexCer 36:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,27.3159,27.6448,0,0,20.3875,0,13.9817,28.9021,11.4617,16.0371,0,0,0,0,0,0,0,0,0,0,18.7498,0,0,0,23,0,0,0,0,0,0,32.3575,0,0,0,0,0,0
HexCer 40:3;2 (LCB 18:0;2-2H2O),0,0,0,0,7.5619,0,0,0,0,0,0,0,15.472,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,25.1528,0,0,0,27,27,0,27
"HexCer 40:2;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 40:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,41,41,27,41,61,33.9839,47,61,0,27,0,0,0,0,0,0,34,0,27,27,0,0,34,0,0,0,0,0,0,27,0,0,0,0,61,0,0,54
"HexCer 40:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,27,0,0,0,0,0,0,0,41,13.2621,20.7745,47,0,0,0,0,0,27,13.7735,23.8063,6.9886,36.9192,0,0,0,0,0,0,0,0,20.7708,16.7448,0,0,0,0,0,0
HexCer 40:2;3 (LCB 18:0;2-2H2O),0,0,0,0,26.9799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5862,0,21.9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 40:1;3 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8609,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 40:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,15.8136,34.9848,17.4085,31.2032,0,21.1493,32.1148,0,0,0,0,0,0,0,0,0,0,0,0,16.7216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1493,50.0759,9.827,34
HexCer 42:1;2 (LCB 17:0;2-2H2O),0,0,0,0,4.9063,0,0,0,0,0,0,18.9103,20,47,6.9894,0,0,27,0,27,4.9103,8.6817,31.9103,12.4531,0,1.6806,0,54,0,0,0,0,27,0,0,0,0,0,27,0,34,0
"HexCer 28:3;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,17.1516,18.0887,0,0,23.7437,0,0,0,0,17.1635,0,0,0,0,0,0,0,0,0,0,42.8015,0,0,0,0,0,0,0,0,12.1862,24.284,0,0,0,0,0,0
"HexCer 30:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,26.7482,0,33.8274,0,0,0,26.7145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 32:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,21.906,0,0,11.5932,0,0,0,24.7268,0,0,0,0,0,0,0,0,0,0,31.3923,0,15.3319,0,0,0,0,0,5.0813,0,0,0,18.0274,23.875,0,0,0,0,0
"HexCer 32:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,12.6125,0,0,0,0,0,0,18.5183,0,0,0,0,0,27,40.993,0,0,33.3081,0,24.8515,0,0,0,0,0,0,0,0,0,13.9721,0,0,0,0,0,0,14.0423
"HexCer 32:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,5.5811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0396,0,0,9.6591,0,0,0,0,0,0,0,27.905,0,0,0,0,0,15.2541,0,5.5955
HexCer 34:1;4 (LCB 17:0;2-2H2O),0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 36:3;3 (LCB 18:0;2-H2O),0,0,0,0,0,26.3949,11.6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0277,0,0,0,0,0,0
"HexCer 36:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,9.9459,0,0,15.3365,0,0,0,4.8903,34.7514,12.271,0,0,0,0,0,0,0,14.3079,0,16.3138,17.5324,0,0,0,0,0,0,0,0,0,9.9791,0,0,0,0,0,0
"HexCer 38:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,19.694,0,0,0,33.8574,0,0.9892,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 38:4;3 (LCB 18:0;2-H2O),0,0,0,0,0,34,18.4089,55.0014,0,0,0,0,0,0,0,0,0,0,0,7.2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3188,27.6023,0,0,0,0
HexCer 38:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,33.4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2184,9.7872,0,0,0,0,0,0,0,0,11.7713,9.5224,0,0,0,0,0,0
HexCer 40:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 30:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,47,43.7866,0,0,0,0,0,0,0,0,0,0,62.218,36.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 30:0;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,33.2245,26.7827,0,0,0,0,0,0,0,0,0,0,0,26.7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 32:2;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,22.6869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 32:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,26.9848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 32:1;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,17.1773,46.6137,0,0,0,0,0,0,0,34,0,0,0,19.7443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 34:1;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 34:0;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,72.423,41.0783,0,0,0,0,0,0,0,0,0,0,0,31.0763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0638,21.1187,0,0,0,0,0,0
HexCer 34:1;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,14.6574,0,0,0,0,0,0,0,0,0,0,0,15.3295,0,0,0,26.9961,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0029,0,0,0,0,0
HexCer 36:1;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,131.6629,193.2815,0,0,0,0,0,0,0,0,0,0,28.4122,84.4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9965,67.5911,0,0,0,0,0,0
HexCer 36:0;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,23.4539,36.5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 38:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,27,0,0,0,0,0,0,16.752,0.1425,0,0,0,23.6428,17.3241,0,0,19.8552,0,14.1688,6.6911,0,0,0,0,0,0,0,0,34.0439,42.9807,0,0,0,0,0,0
HexCer 36:1;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,23.2931,10.4359,0,0,0,0,0,0,0,0,0,0,16.7471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.622,0,0,0,0,0
HexCer 38:3;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 38:1;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,25.4933,35.7792,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 38:0;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,14.6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 40:1;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,31.2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 40:1;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 38:1;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,73.1677,40.9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 40:3;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,33.0847,0,0,0,0,0,0,0,0,0,0,0,0,19.4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 42:2;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,6.9749,15.3876,0,0,0,0,0,0,0,0,0,0,23.3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 44:4;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,12.2461,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4531,27,0,0,0,0
HexCer 44:3;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,12.4531,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,0,0,0,0,0
"HexCer 30:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 38:2;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,27.5216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 40:2;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,16.629,0,0,0,0,0,0,3.8063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 40:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,27,0,34,0,27,0,0,11.2097,0,0,0,27,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8875,0,0,0,0,0,0
HexCer 40:1;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,24.2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 42:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,27,37.3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 28:3;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,40.7296,24.7258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3028,0,0,28,27,0,0,0,0,38.0915,40.4649,0,0,0,0,0,0
HexCer 28:3;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,16.5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 30:4;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0.3013,47,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 30:1;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,22.6693,0,0,0,22.5399,18.9168,0,12.9923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 32:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,15.0955,0,0,0,16.9889,0,0,0,0,0,0,0,0,0,0,0,0,22.1072,0,0,0,0,0,0,0,0,17.0712,0,11.3343,0,0,0,0,0
"HexCer 34:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,21.9019,0,0,0,0,0,29.0645,0,0,0,0,0,0,0,0,0,27.6087,25.2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 36:4;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,27,34,0,0,40.9455,0,0,27,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 36:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,15.9994,29.2694,0,0,0,14.5863,21.914,27.9005,0,0,0,0,0,0,0,15.3794,12.9362,23.9012,0,0,0,0,26.9562,0,0,27,26.8716,17.6392,0,0,0,8.1733,0,0
HexCer 38:2;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,14.6398,0,0,0,12.9056,23.2152,16.1187,10.9656,0,0,0,0,0,0,16.2064,0,13.0792,48.4397,0,0,0,0,7.6914,0,0,0,56.0397,0,0,0,0,0,0,0
HexCer 38:2;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,34,47,0,0,0,33.0189,0,0,0,0,0,14,0,0,0,27,7,0,0,0,0,0,0,0,0,0,54,7,0,0,0,0,0,0
HexCer 40:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,41,47,0,0,16.0057,0,0,0,0,0,0,0,0,0,0,0,54,30.8278,0,0,0,0,0,0,0,27,0,40.9448,0,0,0,0,0,0
"HexCer 40:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,33.9041,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7289,16.8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 42:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,1.7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7029,10.5544,0
HexCer 42:0;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,26.1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5176,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"HexCer 44:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,33.8843,0,0,0,26.853,34,0,0,0,0,0,0,0,0,0,0,45.3628,40.7982,0,0,0,0,0,0,0,0,41,27,0,0,0,0,0,0
"HexCer 44:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,30.935,0,0,0,0,0,8.6817,0,0,27,0,0,0,0,0,0,0.2467,17.3059,34,0,0,0,0,0,0,0,0,28.4747,0,0,0,0,0,0
HexCer 44:4;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3.8133,0,0,0,0,0,0,0,0,17.8201,0,0,27,0,0,0,0
HexCer 46:4;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,3.4078,0,0,0,0,0,0,0,0,0,0,27,8.1342,0,0,8.2458,6.0693,16.5099,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6542,0,0
HexCer 26:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,64.0707,0,0,0,63.9004,0,0,0,0,0,0,0,0,0,0,97.2217,105.7174,0,0,0,0,0,0,0,0,40.2572,93.1643,0,0,0,0,0,0
"HexCer 26:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,81.9898,0,0,0,57.5746,0,0,0,0,0,0,0,0,0,0,180.1387,172.5578,0,0,0,0,0,0,0,0,112.1183,113.9421,0,0,0,0,0,0
HexCer 26:2;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,15.8381,0,0,0,39.6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2827,60.8637,0,0,0,0,0,0
HexCer 26:2;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 28:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,2.8083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1024,29.975,0,0,0,0,0,0
HexCer 30:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,3.3029,4.3083,0,0,5.4277,0,0,38.3725,0,0,0,0,0,3.9779,11.4933,7.6061,0,0,0,0,0,0,0,0,0,0,23.8006,0,0,0,0,0.613,0
HexCer 28:1;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,14.8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 30:1;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,14.2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 32:1;4 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,25.7112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
HexCer 38:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,8.9289,7.8475,0,9.0916,0,0,3.4345,0,0,11.8761,0,2.6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 38:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,20.2046,41.929,0,20.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2606,0
"HexCer 38:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,26.1834,0,0,0,15.4548,0,0,0,0,0,0,0,0,23.5991,10.4482,16.2127,23.6423,0,0,0,0,0,0,0,0,0.7233,24.2596,0,0,0,0,0,0
"HexCer 44:4;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,26.9858,26.9579,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
"HexCer 46:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,6.372,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 28:4;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,15.2251,19.0289,51.017,18.3201,26.3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.047,85.3454,0,0,0,0
"HexCer 38:2;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,12.413,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 42:3;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
"HexCer 38:2;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,3.8063,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 26:3;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 28:4;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,14.8491,21.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 34:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,24.6161,0,14.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 38:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,2.2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 40:3;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HexCer 28:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,38.4295,0,0,0,0,0,0,0,26.2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8019,43.3846,0,0,0,0
HexCer 32:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,13.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0308,0,0,0,0,0,0,0
HexCer 32:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,20.5895,0,0,0,0,0,0,0,37.7823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HexCer 34:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,4.9692,0,6.6516,0,0,14.0749,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
