Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
Group,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1
PS 36:2 (FA 19:1),24.3907,0,0,15.4258,0,0,0,0,10.5894,0,0,0,10.304,0,32.6157,24.7505,0,17.3724,13.2702,18.1054,16.9695,14.6076,0,23.6159,0,0,26.0322,0,0,0,0,0,0,0,0,0,0,0,0,14.7329,0,31.7566
PS 36:2 (FA 20:2),15.6416,0,16.2449,16.0132,0,11.0643,18.1675,17.6726,39.6233,32.9584,13.0409,22.2642,0,0,14.8716,24.6695,20.108,0,0,18.144,23.6299,17.7149,26.6117,20.0057,24.5063,0,0,0,0,0,0,20.5482,15.1343,11.8934,0,0,0,0,23.3199,37.2653,21.0197,31.5436
PS 36:2 (FA 20:1),96.1417,111.9255,92.6917,103.2471,154.5482,180.5116,122.406,179.4602,234.4102,245.2571,169.491,197.946,144.8054,73.8785,128.1382,139.2616,133.9966,119.109,199.6617,213.9357,150.9118,176.7807,172.874,225.1412,113,0,58.3062,64.4206,0,0,66.7902,81.7902,99,119.3473,0,65.9966,60,64,202.6581,193.9841,224.8146,225.8069
PS 36:2 (-PS),400,380,448,401,399,451,384,317,493,438,404,456,258,204,343,263,286,290,427,380,562,502,479,520,393,0,336,321,153,111,188,170,279,309,262,212,180,108,723,679,648,611
PS 36:2 (PS),693.0657,449.4469,614.1317,639.5202,686.6145,762.9676,590.502,497.502,708.8652,614.5052,534.0415,568.4806,417.0603,308.365,527.9754,439.4699,401.2605,455.3909,572.7027,595.9987,880.8075,762.3952,720.6893,824.5146,617.3617,0,473.1469,387.4857,196,112.8118,291.0944,239.3745,362.4791,350.7994,427.4437,316.0561,321.0491,208.3063,899.0821,890.5378,827.0467,871.6143
PS 36:2 (18:1(d7)),277.9192,0,271.7997,358.9218,542.1121,576.8577,557.5925,531.8063,474.3842,443.6405,446.2692,463.6345,534.5399,451.6199,472.8655,480.5501,371.4027,383.0853,359.1264,378.384,331.4331,348.6117,361.3323,327.5339,359.0135,0,468.2957,468.0568,0,0,698.0924,764.6615,632.2852,513.189,522.5716,515.3671,543.3251,543.958,373.9346,316.8127,260.5939,396.0871
PS O-38:8 (FA 16:2),19.2021,8.2527,26.1895,31.7337,16.6453,18.1769,22,22,35,27,16.6453,24.139,19.6579,27,18.6706,8.2148,20.2527,6.2021,62.1895,30.7337,15.24,21.6453,16.6706,12.2527,51.1769,0,27.1895,26.2021,0,0,30,0,15.6832,15.6579,22,0,0,0,0,0,0,0
PS O-38:8 (FA 22:6),97.9191,48.3563,69.2345,61.782,157.8413,118.6261,113.3488,105.6335,188.5808,170.5048,135.3958,133.376,129.492,93.4227,205.1084,165.0979,119.5641,138.376,141.1453,139.476,143.9898,189.0903,185.4315,136.2741,91.2275,30,40.7011,110.7038,0,0,89.5048,73.6533,81.1185,120.9898,75.5817,50.2078,68.9003,93,114.6577,32.3448,77.376,124.3563
PS O-38:8 (-PS),192,150,194,177,235,267,181,164,211,233,194,179,104,115,165,108,119,165,189,179,196,252,187,238,177,41,146,130,45,32,110,59,108,125,115,125,150,49,319,116,209,277
PS O-38:8 (PS),386.388,276.53,413.8915,463.9668,419.1337,281.3018,337.4069,346.0335,317.438,253.0686,269.1564,316.8926,127.5442,127.3529,339.5298,213.489,256.0913,162.1743,344.5054,261.2649,384.0285,518.6453,34.1546,471.0903,233.549,0,261.6693,271.5841,123.7038,53.0536,60.4798,89.2682,58.4807,156.6272,263.8413,180.6669,204.4059,142.9918,439.0722,57.6839,135.2641,361.8595
PS O-38:8 (FA 16:2),97.1928,115.5165,91.0137,92.33,99.6722,81.2399,72.139,51.139,58.7211,84.6706,77.6722,81.1079,111.9144,151.6706,115.1314,166.3466,181.5923,213.6107,216.2411,186.8237,191.3374,175.2037,133.1188,157.5418,186.9483,182,129.52,164.737,0,0,98.1895,132.6579,113.3357,89.8891,75.139,115,74,93,77.7085,31.139,51.7211,74.2148
PS 36:1 (FA 16:1),5789.7795,5361.6338,4913.2962,4727.6406,2938.7566,3000.6781,1851.6469,1831.1973,3784.8045,3781.7672,0,3497.1899,3217.6692,2573.2491,3388.4256,3127.5592,0,3829.7599,5301.0803,5002.6749,4739.7214,4423.2037,4615.4639,4450.6194,3567.3402,3881.3624,3109.9592,3169.6699,0,0,0,0,0,0,1712.7898,0,1428.6303,0,8736.2541,0,6816.4453,0
PS 36:1 (FA 16:0),169.4347,196.5946,189.5149,205.287,143.0452,181.116,205.7755,230.3938,0,0,157.6393,0,169.7947,168.6922,190.6203,195.2491,186.9614,218.4185,261.6516,0,231.8783,189.6455,215.3138,187.2332,0,345.6428,246.3664,243.6426,0,0,208.7331,148.4914,184.089,158.5703,208.3007,158.4229,115.3821,127.2871,156.9797,0,142.3616,114.6689
PS 36:1 (FA 18:1),8836.0992,6848.4145,8456.243,8316.117,7688.9618,7302.7733,5818.692,5794.1915,7370.3574,6398.774,0,5816.9367,4346.9509,0,6609.8738,5169.3909,5187.8743,5420.3379,7409.1338,7202.0399,9373.629,8708.9358,9301.094,9347.0231,6640.4392,7592.5332,6272.9148,6078.3207,2245.0746,0,2450.8895,2322.2079,2728.8562,3375.6827,5109.8932,4991.4004,4513.8747,3138.2231,7938.0474,2842.2173,6242.3207,7763.0654
PS 36:1 (FA 18:0),21574.3752,15374.0588,20630.9093,19792.8294,16731.7031,16018.357,13516.4948,13365.2006,14191.585,12599.8635,11214.9175,12938.9139,8172.9127,7406.0704,13708.442,10029.8594,10613.8828,11254.0491,15136.8595,15662.952,20662.7777,21629.015,20497.5946,22293.6437,16226.5126,17018.3626,14503.4406,12806.5548,6169.4554,3792.566,4709.5081,3839.7994,5268.6232,5862.1513,12299.7495,11407.644,10175.0295,6077.0157,18583.7054,7547.0988,13696.6797,16709.3561
PS 36:1 (FA 20:1),71.3851,36.2303,65.7273,91.345,84.6003,108.7166,100.6323,87.0205,126.5584,91.6223,85.6302,118.4396,27.0397,23.1527,34.6472,30.4021,58.0916,51.9922,38.662,41.9891,69.818,67.8791,67.3855,74.5419,41.1014,52.3746,37.8734,16.2077,0,0,59.9652,56.3009,89.6995,0,21.2107,28.8536,21.108,6.3028,52.9804,0,45.8526,99.1212
PS 36:1 (FA 20:0),27.8934,37,32,37,37,54,69,32,45,47,0,37,25,25,20.7902,27,0,55,37,60,0,41.8612,43.6869,77,40,38,29,44,0,0,0,0,0,0,0,32,25,0,47,0,30,32
PS O-38:8 (FA 22:6),297.6369,268.2555,254.3917,232.4919,521.3153,528.3713,440.3647,482.5344,724.4529,720.6592,549.7518,613.3652,573.0986,444.0966,713.9574,636.4417,574.7321,497.1799,686.9784,0,635.1607,627.8074,838.1482,757.6294,366.9959,315.8879,316.1403,316.2026,0,0,364.062,344.7814,463.1617,354.2133,331.6889,329.655,249.8735,297.3524,381.1155,180.4019,347.8412,0
PS 36:1 (-PS),2330,1644,2206,2245,2007,2045,1583,1402,1834,1585,1403,1476,1092,841,1491,1100,1394,1394,1652,1699,2222,2226,2090,2562,1725,1699,1615,1362,735,509,485,490,656,755,1294,1350,1293,712,2211,963,1629,1980
PS 36:1 (PS),3096.2311,2178.9693,2982.7433,2810.0333,2601.3254,2662.4504,2144.4344,1806.3314,2022.0478,2029.3806,1672.7753,1745.3977,1128.3222,1036.977,1873.3367,1444.1607,1387.8862,1556.6822,2031.1606,2176.6502,2593.8055,2806.6765,2994.9685,2827.2581,2206.5217,2411.3442,2081.9212,1893.5691,767.4199,486.4649,754.9457,500.07,780.573,805.961,1754.24,1618.6955,1404.1764,886.6427,2648.8873,263.0456,2031.3691,2348.3502
PS O-38:7 (FA 16:1),1829.3552,1726.0134,1791.6625,1861.883,1908.2808,1962.4654,1566.5493,1397.5092,2030.3536,2010.3161,1998.4654,1831.4848,1851.0989,1556.7454,1976.7597,2141.4347,2356.3526,2665.301,2687.503,2848.9032,3070.4489,2931.1252,3147.2625,0,2383.61,3015.1968,0,1914.6428,0,0,1048.3411,1147.9444,1331.4802,1263.2183,285.2879,149.4857,1106.7635,1019.4759,2162.9476,4291.14,520.4429,1828.4477
PS O-38:7 (FA 18:2),87.9431,62.9195,62.5226,0,0,0,34.4561,55.6166,0,0,0,0,0,0,20.9638,43.5976,8.2306,0,0,0,0,0,32.2656,60.031,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4861,0,0,0,15.3564
PS O-38:7 (FA 20:5),59.5236,70.1604,12.9529,0,0,0,97.5194,92.4663,0,0,0,21.3369,0,0,68.682,61.3642,17.0976,14.1599,0,0,0,0,52.4818,40.3392,0,0,0,0,0,0,0,0,0,0,39.1258,9.3799,0,24.4373,0,0,0,39.4637
PS O-38:7 (FA 20:4),52.9313,0,0,41.028,59.332,46.2996,189.0722,150.7484,38.1478,40.7285,0,0,19.7349,8.6126,92.1372,96.8749,0,54.5644,34.0466,45.7385,46.044,31.8709,36.0715,38.6431,8.4733,24.638,3.3876,6.4192,0,0,19.8771,36.2486,0,14.9219,22.7037,0,186.0288,120.6813,0,31.0299,0,0
PS O-38:7 (FA 22:6),70.7734,47.0048,50.4739,100.1888,87.0699,105.6131,142.5984,116.1514,17.4071,0,26.2044,37.7524,51.7836,35.148,56.9453,9.1936,88.8465,109.9877,92.1945,143.9607,134.7864,128.3307,39.7406,90.9406,57.0733,111.6586,75.4848,65.6492,0,0,2.5999,29.7203,23.9211,94.092,0,0,102.2638,66.8806,93.4098,124.1927,0,11.7437
PS O-38:7 (FA 22:5),219.5611,141.4944,146.3358,145.1355,301.6242,237.3651,208.3173,246.006,265.4746,309.982,251.2851,259.4561,155.1623,0,313.4088,236.6565,193.2592,195.7469,222.7227,270.1722,236.7373,317.6195,310.2673,283.7851,147.303,140.981,141.258,0,0,0,232.466,191.5709,219.7111,227.8617,0,0,113.4572,0,214.6165,236.0151,0,197.8616
PS O-38:7 (-PS),965,741,942,910,971,924,726,723,775,741,677,736,404,390,729,457,555,629,752,773,1124,1118,1078,1093,791,776,713,634,400,282,226,216,277,365,308,199,559,255,915,848,614,892
PS O-38:7 (FA 16:2),35.2104,20.991,26.8681,12.5575,29.0286,20.4118,16.6578,17.6449,35.1256,25.8298,23.9561,23.2958,11.2367,0,22.8987,43.1432,21.7354,20.8136,32.9732,12.761,15.5596,49.6333,19.4405,28.4982,15.2366,10.3517,25.6341,28.2852,0,0,20.9216,15.3937,29.1338,16.5403,0,0,21.2936,0,34.5633,12.5257,0,26.2749
PS O-38:7 (FA 16:1),20098.3675,18460.8751,17534.6212,18196.5692,18646.043,17796.843,12690.7724,11311.1855,17787.0302,17623.8126,16353.1287,16586.4648,17957.4348,15421.3801,18618.3222,17663.0488,23289.4129,24025.2304,31136.4879,28877.1352,28897.6936,27964.8101,19629.0282,28676.1826,23162.5986,22665.1276,19410.1324,20207.156,0,0,8516.0748,9692.4622,11028.5846,11827.0095,12098.6588,11655.0449,9385.3565,9880.9029,28834.7222,26936.1487,12530.9215,24296.7396
PS O-38:7 (FA 18:3),34,0,0,52,30,32,37,24,25,27,0,0,32,34,54.9893,50,44,59.9851,29.6654,27,40,28,23,37.986,51.9884,36.9893,39.6372,39.7129,0,0,45,27,0,35,72,0,30,32,0,32,0,0
PS O-38:7 (FA 18:2),348.3743,324.8291,375.9556,0,0,0,325.1176,0,0,0,0,332.9623,0,0,369.7509,327.938,250.94,210.3558,0,0,0,256.6451,193.8905,343.4796,209.7515,0,0,0,0,0,0,0,0,0,292.1464,250.8363,247.7842,283.7982,0,0,0,326.9441
PS 36:0 (FA 18:0),0,0,0,0,839.4416,936.199,978.9287,801.545,550.6605,550.2447,0,353.0101,1154.0985,1062.4073,1254.0828,1315.8907,978.314,0,0,1043.7701,0,745.8533,432.284,1123.5412,286.3924,321.1949,457.2367,575.1834,0,0,503.1486,698.8708,900.7528,777.6429,1131.2744,973.202,870.1637,1211.6697,0,670.5611,0,0
PS O-38:7 (FA 20:4),139.6358,0,0,167.1125,122.8961,108.4646,102.2449,107.011,136.459,119.8714,0,0,165.3556,115.7265,146.7539,155.0708,148.0987,148.673,150.7997,140.9563,130.8132,0,159.7216,167.7772,94.1698,118.1132,156.2481,124.0599,0,0,99.3479,112.2204,0,122.1242,185.4693,0,58.3,93.8696,0,170.5324,0,0
PS O-38:7 (FA 22:6),471.5542,491.1332,495.6704,530.5287,867.7554,815.7106,794.2523,703.3807,0,599.2103,463.7158,573.7813,729.124,0,920.9793,984.111,681.8999,786.7967,967.7162,842.4821,1088.7388,998.5032,895.319,1083.6599,614.0836,574.1064,567.5488,621.5678,0,0,396.2551,378.8171,388.2414,459.6613,845.1921,848.9416,649.6467,683.4475,381.2033,514.3158,219.3906,559.8027
PS O-38:7 (FA 22:5),835.2581,800.5708,858.881,958.8931,0,1167.4218,1240.0582,918.533,1766.2445,1626.8437,1360.2926,1431.4172,1155.0014,0,1501.7865,1341.5853,1208.6847,1166.0534,1595.4691,1470.2629,1662.7773,1645.0916,1197.5165,1644.1671,873.3871,896.5443,796.8054,790.551,0,0,908.8093,964.5381,1228.5099,1262.846,0,0,786.6265,0,1167.6503,1101.5238,0,1033.4936
PS 36:0 (-PS),302,175,251,231,275,270,191,218,224,202,196,189,97,72,180,91,116,116,196,172,198,267,228,253,174,197,207,155,94,54,61,71,59,104,135,103,103,72,245,226,125,216
PS O-38:6 (FA 16:2),12.9273,9.5,0,0,0,16.6651,0,12.0517,9.9467,0,0,8.2232,0,0,6.7319,0,0,0,14.6783,0,10.1313,0,11.7679,7.642,0,0,13.7606,0,0,0,0,13.7581,0,0,0,0,0,0,0,0,0,0
PS O-38:6 (FA 16:0),1999.5847,2222.4414,1745.3115,2112.6322,0,0,0,0,0,0,951.2857,0,0,0,0,0,0,0,0,0,0,0,2376.7031,0,106.6764,76.3111,0,0,0,0,0,2093.5707,1910.7917,0,0,0,0,0,0,0,0,0
PS O-38:6 (FA 18:2),213.1303,164.4523,153.7621,224.9246,221.7817,309.4132,243.626,294.2441,210.6634,269.378,161.0656,166.6566,307.7805,217.0186,377.3939,302.6097,248.2449,209.9127,249.0826,257.7969,358.4417,305.7378,348.4331,242.5669,239.1578,276.3376,406.3745,279.4911,0,0,282.0527,292.1024,304.4214,305.0163,304.8198,323.9732,233.78,265.4619,146.031,164.7213,42.7709,208.3272
PS O-38:6 (FA 18:1),685.4552,672.669,0,910.5054,0,190.9421,220.5792,167.242,0,285.5309,126.6698,170.1709,0,0,0,0,0,0,0,0,0,0,737.0478,0,0,0,0,0,0,0,0,0,0,0,275.9518,243.9054,204.8047,128.4259,0,0,0,869.2415
PS O-38:6 (FA 20:5),42.4857,65.6323,0,0,0,0,77.0321,53.1926,0,0,22.5439,17.0938,0,0,82.0027,56.056,15.5721,18.8592,0,0,0,0,15.0401,27.9297,0,0,0,0,0,0,0,0,0,0,36.4324,43.3992,17.0334,24.1684,0,0,0,24.6864
PS O-38:6 (FA 20:4),149.1498,156.3491,0,108.9587,118.4186,97.4824,153.0595,141.993,111.962,105.8096,102.6178,95.1827,0,67.3313,219.8593,178.6458,114.28,112.5055,113.0646,112.0326,130.7198,139.9754,138.8088,99.4004,68.9757,55.9731,99.5041,54.6153,0,0,42.7946,71.9947,83.7782,50.6757,140.2371,101.9418,130.2335,73.0119,0,64.6195,12.6247,138.6426
PS O-38:6 (FA 22:6),73.9526,10.7183,73.5662,5.3654,0,0,0,0,0,0,8.1117,0,0,0,0,0,0,0,0,0,0,0,11.1067,0,12.7889,0,0,0,0,0,0,0,0.2293,0,0,0,0,0,34.2583,0,0,0
PS O-38:6 (FA 22:5),177.5782,124.4758,173.5374,67.0471,2.4004,133.9035,113.6747,209.806,0,0,0,0,75.1464,53.3465,111.9356,8.3751,93.5863,82.6553,113.9908,92.5287,187.6614,0,279.9574,86.5464,119.7332,76.5308,37.531,86.4769,0,0,0,0,0,0,286.5215,257.6085,182.7826,249.836,0,7.3811,0,74.796
PS O-38:6 (FA 22:4),453.4231,307.4795,501.4109,372.7288,0,270.9161,0,301.0574,529.9666,0,424.3555,457.1877,0,272.2768,447.316,388.8341,0,0,441.2661,369.0965,386.9122,443.3516,504.8562,441.6871,303.2542,302.7841,250.979,233.3194,0,0,0,307.9005,0,0,403.9125,302.0972,311.838,303.4117,0,0,0,427.807
PS O-38:6 (-PS),64,40,38,52,66,62,40,35,40,32,35,45,37,27,32,0,37,0,28,47,64,55,35,71,27,42,32,35,0,0,0,0,25,32,44,0,25,0,54,49,0,34
PS O-38:6 (18:1(d7)),63.9352,31.5412,0,0,0,0,0,0,0,37.4191,34.4493,30.0533,0,35.8731,0,20.3894,64.0164,26.6726,4.0299,0,0,0,0,8.1916,0,0,0,0,0,0,0,0,0,0,74.0887,93.4798,24.5667,57.2657,0,0,0,30.7926
PS O-38:6 (FA 16:2),27.4392,21.9835,7.1825,21.6476,0,25.6625,0,25.2839,17.0744,0,16.0196,0,0,24.8423,44.9301,2.2117,0,0,15.3555,21.569,22.0852,35.543,17.9952,19.5074,24.2629,19.2043,14.1832,12.8022,0,0,0,0,0,8.4045,36.9041,19.9332,8.7749,26.5199,0,0,0,9.8989
PS O-38:6 (FA 16:1),2279.5245,2235.5432,2723.879,3264.2771,848.9979,1001.1513,1266.0839,1351.2267,2275.1964,2732.847,2110.2289,2069.1047,1840.4083,1725.0072,2752.9933,2437.869,1687.9517,1489.5438,1331.0459,1494.5459,1453.9897,1775.0486,3614.9349,1986.4722,1466.7888,1259.1805,2243.3791,1735.6948,26.0545,0,991.4609,803.0628,998.07,774.8804,1389.9577,1221.1083,1327.1601,1281.6307,4017.5015,4161.1944,0,5957.7877
PS O-38:6 (FA 16:0),38080.4788,34884.1124,37790.5229,35854.1324,0,0,0,0,0,0,21515.6391,0,0,0,0,0,0,0,0,0,0,0,25955.6565,0,19002.1708,16285.4999,17704.8858,0,0,0,0,25674.9488,27169.0155,0,0,0,0,0,22773.8331,0,0,0
PS O-38:6 (FA 18:2),1365.1518,1353.6199,1483.5132,1609.0413,1730.1791,1762.4415,1759.0933,1463.635,1350.5041,1350.9249,1227.4584,1289.8,1692.8595,1682.8714,2138.7192,1925.6573,1871.3771,1682.6063,1716.7265,1932.9925,1792.0361,1663.9698,1845.6114,1830.522,1668.7567,1549.0072,1922.471,1890.0559,0,0,1595.8544,1355.5796,1534.6604,1511.7955,1990.0916,1909.3121,1931.2321,1938.9052,1161.4294,1044.5486,199.8296,1384.8185
PS O-38:6 (FA 18:1),5857.1972,5377.2647,0,6699.2196,0,3482.0337,2993.7755,2934.1073,0,5149.7955,4664.3945,4722.694,0,4186.4048,5993.6403,5131.2471,4632.9862,4492.8932,5890.1152,0,0,0,5779.3693,5945.4618,0,0,0,0,0,0,0,0,0,0,3569.5056,3679.8284,0,0,0,0,0,7911.2024
PS O-38:6 (FA 20:5),4.5032,0,0,23.4881,0,21.9916,43.341,17.1276,0,10,0,0,0,22,1.8429,0.9466,24.5855,0,22,0,0,0,8.7099,16.895,0,0,0,0,0,0,0,0,0,0,5.3851,10.6256,13.3453,0,0,0,0,9.6339
PS O-38:6 (FA 20:4),701.6004,574.8427,584.3741,650.8516,495.3766,458.7001,488.3386,403.6735,773.2012,636.7536,484.8433,538.1674,546.7648,469.3059,601.3166,606.7519,491.7372,483.1988,756.1682,687.4885,750.2858,733.607,754.5604,0,407.8784,423.7154,0,387.9211,0,0,375.8496,436.9169,484.3846,498.7502,390.1829,333.9107,239.6718,353.6939,570.6866,592.8574,0,525.6721
PS O-38:6 (FA 22:6),4.8758,18.9522,0,0,0,0,0,0,0,0,0.6492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1575,4.5891,0,0,0,0,19.0137,0,0,0,0,0,0,4.3916,0,0,0
PS O-38:6 (FA 22:5),1467.6118,1316.1936,1624.2967,1611.9573,2230.8157,1956.9947,1837.5327,1806.9802,1262.6029,1221.9645,1059.2601,1109.2938,1428.7895,1495.5855,1927.642,1790.9326,1683.1199,1606.4587,2011.1886,1921.44,1799.4486,1915.755,2072.4469,2126.8683,1450.1596,1394.6694,1338.6647,1393.9961,50.643,0,1153.7532,1120.1161,1323.2119,1187.3204,2328.6405,2191.1142,2023.8125,1839.6922,1233.06,0,0,996.3912
PS O-38:6 (FA 22:4),3073.6081,2778.4346,3053.0718,3193.3906,0,1746.9667,0,1394.3188,3314.9693,0,2682.826,0,0,1816.2758,2610.8041,2523.0974,0,0,3024.5069,2779.53,2774.7222,2884.6237,3037.0349,3203.4354,1966.1686,1604.2156,1662.4122,1644.6914,0,0,0,2108.7151,0,2325.9941,2395.984,2273.294,1838.6068,1788.8369,0,0,0,0
PS O-38:6 (PS),52.8318,38.8309,38.574,66.6783,34.1121,30.8266,12.2587,10.5235,33.0826,24.1067,30.4865,14.8419,26.996,23.8076,27.0778,67.0808,47.5104,53.0209,39.0337,29.1158,43.8839,32.6335,50.8446,34.5342,23.0621,30.8593,54.7637,21.0245,0,0,11.0844,33.0948,33.6616,42.0433,18.9273,35.9594,54.3711,35.906,40.7494,22.7054,0,26.8375
PS O-38:5 (FA 16:1),402.8148,164.8642,71.4544,36.8245,272.0111,319.2811,193.9456,65.4212,125.8526,0,0,105.6035,395.018,110.2071,124.2459,144.7471,255.7251,286.6747,662.3774,428.4014,394.0928,438.2266,0,463.9666,394.2361,578.1799,246.9202,283.4784,0,0,61.1524,100.2892,149.5642,225.6032,0,126.8461,6.0984,59.7422,178.8071,0,2697.8972,0
PS O-38:5 (FA 18:2),154.7045,79.8467,53.804,57.5037,0,0,0,0,0,40.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4267,0,0,0,0,0,0,49.8945,0,499.5898,0
PS O-38:5 (FA 18:1),4522.2642,4093.6528,4029.8636,4573.4549,3037.2308,2669.6934,3409.4998,2849.9727,3174.4284,3159.4202,2756.0421,2541.5094,4262.0451,3464.5527,5202.3504,5293.9353,4328.3981,3820.4531,4652.4773,4519.9812,4495.515,4392.6765,5248.66,5420.9753,3651.1718,4125.2061,4393.8073,3741.2088,0,0,2393.9234,2338.534,0,2743.9741,3639.7214,3942.4039,3964.037,4211.6528,3566.6358,0,6932.8766,3658.1436
PS O-38:5 (FA 18:0),354.2157,293.4698,288.6281,372.9219,0,73.2164,156.1731,139.9665,130.9663,44.6245,0,258.9463,182.2918,0,0,0,276.7752,55.6127,109.658,229.8825,185.7864,228.7326,0,124.3056,223.7571,209.284,176.9655,234.0906,0,0,0,176.9674,0,0,162.7538,311.1266,239.3961,223.7205,0,0,572.8565,315.794
PS O-38:5 (FA 20:5),66.9911,0,58.6934,45.1267,37,19.8901,41.0015,46.4202,33,23.4028,0,25.6615,28,0,42.979,37.3235,13.2498,23.0955,14.8862,33,27,28.7809,69.0114,38.3281,49.2578,0,25,30,0,0,0,22,0,0,36.6804,11.1222,19.3309,20.0166,0,0,39.8981,63.287
PS O-38:5 (FA 20:4),77.2645,124.3461,171.1636,182.6532,41.9373,89.5338,164.2347,148.455,0,0,22.8193,14.1372,0,0,202.0326,119.0473,125.6052,90.6812,6.1511,0,20.226,38.0973,52.7568,116.5839,50.5677,26.2247,25.52,0,0,0,0,0,77.5457,63.2702,117.5946,101.3171,170.0968,91.6711,41.1083,0,277.3881,49.1188
PS O-38:5 (FA 22:4),502.5291,511.5745,425.7016,551.916,228.2928,169.3407,388.8968,258.4586,0,0,0,47.7605,174.1269,162.7075,422.2481,329.1106,131.2514,105.1171,215.2892,164.6071,333.5793,177.2065,334.4643,186.5161,272.064,426.9196,0,301.6514,0,0,135.2557,148.4735,69.5521,285.495,455.3786,456.7242,615.3098,563.2535,165.9254,0,1309.8139,61.4361
PS O-38:5 (PS),21.7075,27.2311,33.9822,26.0403,0,12.7448,24.8744,14.1927,12.0636,40.2069,21.8926,31.6564,19.7272,10.4636,16.6444,0,12.515,0,10.0859,21.1944,16.61,30.5426,22.9853,36.4395,29.057,14.0009,9.5907,0,0,0,18.6599,8.2842,2.4788,14.2216,26.1187,14.8195,9.4742,3.5585,23.0538,0,18.1814,27.3227
PS O-38:5 (18:1(d7)),43.1732,18.1455,22.1579,44.0612,0,0,0,11.1005,16.6883,27.113,0,28.2411,12.0805,18.8405,34.2982,32.9196,22.3586,0,32.2634,26.8736,26.7048,0,21.0698,17.8554,13.961,29.9164,15.1848,0,0,0,0,11.563,19.8692,15.954,7.6541,20.7504,22.2514,0,27.5826,0,23.8103,14.1648
PS O-38:5 (FA 16:1),1639.7703,1326.0986,1358.0141,1606.2226,1064.8327,873.4436,880.0746,862.8763,1283.6476,1290.5836,1202.1998,1170.6472,1359.9482,1179.9337,1767.3784,1489.7787,1476.744,1396.047,1569.2363,1618.0004,1563.2146,1647.9889,1196.281,1566.7271,0,1403.7867,1576.4259,1566.726,0,0,694.523,621.7024,570.3133,661.6534,554.2532,1071.3962,995.6355,992.2841,2024.5907,0,1673.376,2337.6469
PS O-38:5 (FA 18:2),299.8831,291.834,439.007,494.7551,506.2095,458.3671,553.1193,478.8695,536.8476,406.549,415.3394,403.3334,543.1516,425.587,569.5436,543.9757,526.319,478.8713,614.3926,632.406,574.4958,538.7429,415.3377,0,525.9012,572.6814,607.1357,474.2732,0,0,403.5543,328.7378,531.7437,398.636,254.0555,602.8014,489.2304,495.3897,281.174,267.0641,290.2019,407.5334
PS O-38:5 (FA 18:1),28794.6815,23739.3988,26601.1791,34986.9177,17357.5082,15335.2108,16085.8918,15396.169,18993.079,18092.2113,17313.6465,16393.7974,26685.9164,23681.9227,32978.8692,29630.9761,28706.7801,28622.3479,31364.2467,32305.7808,27348.2035,28269.7859,21269.6788,33692.1686,25222.8285,25465.3745,29755.1867,27339.6604,0,0,13271.1645,12779.9401,13943.474,14766.5193,13055.4195,25370.6662,27754.1966,27495.0298,21605.629,19190.5607,23318.2961,25838.8061
