Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
PA 44:7 (PA),41.1221,23.3039,17.8119,43.5815,32.1821,35.506,29.3665,41.7969,35.8784,50.2738,45.2398,30.9836,15.1143,36.1993,53.0228,9.6702,28.938,19.6866,14.1782,25.3638,36.7877,55.1694,39.6695,28.8652,21.1335,29.7918,28.4495,39.7889,0,0,22.2477,0,40.9509,0,31.6304,15.8532,19.6615,0,39.1221,61.1002,56.263,44.4093
PA 44:6 (PA),16.161,0,14.2346,32.4476,6.0243,0,0,0.6696,11.5874,0,4.4551,0,0,9.1652,0,11.793,0,10.7162,14.8632,26.0963,0,6.9951,36.6317,0,23.1372,0,0,9.8344,0,0,0,6.9244,0,0,0,10.7924,1.1101,0,2.5849,8.0885,0,0
PA O-46:12 (PA),25.015,33.0366,10.3013,24.1753,9.784,18.0055,0,17.7559,13.6239,21.2948,15.4853,0,8.6195,0,14.5906,15.6542,25.139,0,0,0.6748,17.0303,38.3914,32.3324,0,2.6107,24.9166,18.5253,13.5042,0,0,0,0,17.7593,0,11.07,0,16.7524,0,22.2467,12.098,37.6753,19.1826
PA 44:5 (PA),8.5619,11.5768,22.3726,23.6705,0,13.1821,0,0,10.3089,9.021,19.0317,31.3218,0,28.6893,18.5524,27.4477,11.7304,14.1732,15.7201,18.8959,20.3148,39.9839,13.6778,9.4173,0,17.6139,24.5808,11.4877,0,0,0,0,0,18.7855,0,0,0,0,12.2113,0,8.7527,30.9824
PA O-46:11 (PA),23.5069,21.0854,22.4309,6.9064,24.7427,40.649,52.0137,20.4174,36.4677,36.3418,33.7395,31.1657,19.1658,0,44.337,16.9887,34.3837,34.5918,53.4408,35.4903,39.8465,18.5783,26.1165,78.3148,72.4699,59.7073,32.292,28.0344,0,0,0,21.0245,16.8124,19.0958,0,29.6935,24.4479,0,36.3893,38.8194,55.8481,40.66
PA 44:4 (PA),100.8859,76.5534,57.7839,112.5092,36.449,49.1105,33.2965,44.7482,59.9182,50.0047,76.019,89.7657,61.9995,54.9156,88.367,51.8058,103.5414,74.3825,90.6114,134.4537,160.4444,98.2328,127.3445,73.2029,105.058,106.7114,132.8464,86.3691,0,0,48.8855,49.1613,24.9417,43.5042,84.9066,81.3542,69.7777,58.8305,120.4368,155.2806,107.8669,130.2429
PA O-46:10 (PA),38.8005,18.3391,47.1322,28.5882,68.8102,76.2526,38.5636,70.7365,93.1204,53.562,52.4781,51.0335,24.828,32.4254,64.0855,64.0674,68.5404,51.4014,62.4786,77.3683,54.3807,61.958,30.7299,89.2876,61.9658,28.6062,14.4955,66.9783,0,0,39.3008,23.7873,57.1483,55.618,41.2517,48.8324,19.4774,0,78.9981,43.6246,74.8184,61.3854
PA 44:2 (PA),0,0,24.3821,14.3761,56.192,0,24.4541,0,10.0967,9.6298,26.999,0,55.2672,16.1014,0,33.2524,34.1103,12.899,0,20.8761,68.9191,6.7192,0,24.8213,22.8767,71.9498,14.1565,0,0,13.8942,1.2617,44.0617,25.3066,29.4092,46.9276,0,16.1602,42.2196,44.8919,0,0,3.0918
PA O-46:6 (PA),52.0953,14.2973,49.01,14.6349,1.8092,0,0,18.3676,17.7841,0,13.8109,0,25.8459,5.6799,12.3717,15.838,23.6064,2.6025,54.7957,0,1.4993,1.5292,44.5352,6.8799,30.101,6.0113,0,20.2091,0,0,1.7001,6.2815,19.6119,9.7184,29.5932,0,9.3509,13.6442,26.9457,46.2188,10.0524,0
PA 46:12 (PA),160.813,157.5855,171.2084,191.1263,115.6312,105.2593,107.9035,38.9245,153.0494,74.7114,112.9223,162.1417,129.194,159.4593,156.1379,141.8505,164.8423,146.0696,156.5469,191.788,158.0518,189.5403,152.5627,210.2278,124.4213,7.9515,173.4811,120.8175,0,0,58.6844,71.946,67.5712,71.5125,0,115.1329,115.6392,106.43,137.2512,142.5246,155.6538,100.739
PA O-46:5 (PA),28.1506,23.4703,53.9867,43.6893,22.6172,8.3403,12.4493,33.6941,0,26.2555,0,0,3.4552,0,16.7354,6.0528,4.2156,8.822,0,18.6301,15.9989,28.9836,40.8892,33.8683,13.9345,0,0,30.5296,0,0,23.5068,19.5671,0,5.3167,42.187,0,9.97,29.6351,33.5459,18.7159,40.4636,65.3603
PA 46:11 (PA),78.562,19.867,28.4252,54.0806,17.7884,24.2856,6.8182,15.654,44.7726,26.4578,52.536,34.8412,44.6193,5.2213,26.1102,49.2669,43.2976,31.4761,38.9017,31.4107,50.3448,42.8642,23.9057,34.4487,63.3456,63.1708,44.9474,9.0176,0,0,18.8092,5.8663,22.9099,35.6155,42.9181,0,31.8097,21.2571,21.3068,11.5737,5.0671,30.3327
PA O-46:4 (PA),14.7953,35.5692,48.1348,37.047,21.3761,31.43,20.4326,21.2515,3.7078,30.3301,11.7677,27.0252,27.0065,35.6078,29.2811,18.597,1.4072,44.9813,12.6543,10.8512,22.8624,50.826,28.4558,31.966,0,48.7517,4.0072,37.7007,0,0,10.6104,23.0209,11.7957,6.7608,29.7257,39.5798,18.6292,6.5724,21.7525,27.3963,37.1411,23.8592
PA 46:10 (PA),52.9858,30.2537,0,43.9435,27.7702,33.6424,29.4854,37.2212,57.7336,44.4584,26.1892,22.3355,18.7839,23.4284,58.9695,37.5567,38.0465,2.67,52.6669,51.1187,55.5883,36.6241,0,28.2329,62.4246,12.0868,33.4396,27.805,0,0,14.8816,37.1499,48.2822,51.8067,0,18.9792,35.4207,25.2531,37.4765,0,51.2467,17.9615
PA O-46:3 (PA),10.1158,11.3858,13.7135,17.222,14.2061,7.1483,9.8379,4.0281,0,4.1532,16.6137,23.8187,13.4746,7.8051,0,0,3.9605,14.9048,7.1447,0,0,6.4986,26.9696,36.5149,17.9056,16.0716,33.0613,7.7558,0,0,39.1577,0.1617,9.335,0,24.9381,0,12.9885,16.8909,3.5416,0,0,24.6168
PA 46:9 (PA),34.7117,27.3573,42.5347,28.6058,19.6863,19.289,33.9377,0,32.1486,26.1939,44.7568,23.9549,13.2467,22.569,31.1692,30.9292,14.2579,19.5553,18.7287,26.0524,34.8103,38.3882,50.1559,27.7222,17.4153,17.0588,5.7055,31.7639,0,0,0,21.9829,8.3446,38.0646,24.5392,29.8409,13.134,0,0,24.9032,25.2688,14.3129
PA O-46:2 (PA),0.0653,19.6537,0,0,15.6278,19.75,0,18.8131,5.079,0,0,0,12.5903,0,2.457,5.3573,0,0,0,0,7.5601,32.9943,0,7.4009,0,17.1344,25.2042,1.8737,0,0,0,0,0,0,0,0,16.2245,0,0,0,0,0
PA 46:8 (PA),18.6199,11.7571,25.7644,28.5031,24.2341,20.1555,27.3593,39.2551,16.5152,20.0326,13.3438,3.8115,0,7.1514,22.1414,14.6564,0,16.2974,8.5102,17.6706,34.6653,3.4807,0,58.8259,22.1956,16.8115,6.429,0,0,0,0,11.3368,0,9.9733,9.0379,9.5142,0,0,40.0152,17.9661,0,17.2216
PA O-46:1 (PA),23.1339,37.9535,14.8674,23.2476,38.7929,36.4563,52.3631,9.1193,42.614,0,38.3493,54.9509,0,0,0,0,0,0,0,0,0,0,15.8288,0,0,14.846,0,0,0,0,38.5852,29.7197,21.0417,27.7911,0,29.5579,0,26.2856,0,0,0,0
PA 46:7 (PA),116.4734,80.5579,77.6384,87.8276,211.1364,215.0204,111.34,149.3996,119.5997,128.5998,77.2966,90.1518,115.0742,126.3998,99.2444,86.0894,106.0239,101.8878,69.7646,138.0441,101.4011,126.0971,129.1555,134.1744,118.0794,124.9758,115.6809,116.035,0,0,107.8392,86.3979,124.6688,170.1726,133.8948,122.5487,116.6917,95.9456,113.6929,0,59.8793,94.1323
PA 46:6 (PA),9.7936,23.3484,23.1691,13.7988,16.8381,17.2113,13.6299,37.4695,9.372,12.4255,19.8303,16.0055,19.1283,0,21.3367,9.5966,21.8248,7.5692,0,0,5.9877,18.3765,16.5954,0,14.5997,15.0196,0,14.6197,0,0,10.4007,0,0,0,11.3847,4.1696,6.4511,0,20.3081,12.7758,16.542,28.99
PA O-48:12 (PA),56.2659,41.1633,49.5356,71.6595,62.5526,51.3683,79.781,31.486,87.0068,56.2116,68.9908,86.4963,49.2682,42.3807,48.6856,71.3539,83.0841,16.9058,43.7135,72.4797,92.9216,105.6549,94.7899,70.8445,91.2843,94.4955,81.4548,83.5677,0,0,50.171,41.9633,57.5919,53.7507,45.1555,64.9216,37.2415,37.3573,169.6939,110.3022,72.4221,116.6051
PA 46:5 (PA),245.3135,177.7013,203.6902,282.4372,251.0618,266.9449,162.2336,215.5219,150.6092,157.2017,250.6951,251.4303,155.6044,125.1548,212.8532,195.2807,301.5671,330.7258,75.8201,342.1345,423.8011,432.4292,297.1284,313.2498,256.9526,184.1511,184.9283,192.3977,0,0,87.1452,80.6284,119.6642,122.4266,27.557,153.0811,199.9209,135.1626,524.9255,324.6992,183.2421,415.4077
PA O-48:11 (PA),132.4347,89.9792,139.9033,110.6493,516.9406,557.738,458.5108,378.7509,279.0013,295.4952,259.8992,203.6355,174.4441,150.5192,321.7999,177.3986,194.5386,184.6098,0,261.424,262.7903,319.2722,266.1452,325.9498,277.734,78.5772,184.2401,132.7601,27.7869,27,182.4507,157.7447,155.8699,208.0966,349.1099,0,166.6417,113.0779,162.732,0,0,145.8627
PA 46:4 (PA),451.7828,415.913,393.8185,510.2765,304.9491,289.4344,190.7062,256.5698,332.5061,272.0996,302.8951,428.1516,215.4144,246.5677,365.8677,380.2354,429.8653,378.9646,0,458.3384,647.9378,564.8289,338.51,558.6095,670.9208,0,468.7019,539.6283,39.9389,22.6499,164.5468,167.0387,216.8896,175.8926,361.1295,489.5448,376.7809,456.2234,399.757,600.6068,0,365.8868
PA O-48:10 (PA),119.4648,40.5911,153.6609,86.506,495.1202,566.4804,380.1103,370.6272,173.4845,181.9559,225.0982,106.357,104.9197,60.4317,183.2091,92.1724,110.1584,101.1456,0,192.1805,63.1273,166.3517,303.9783,173.2069,14.4756,410.4472,137.0146,123.1943,33.6618,26.5183,131.921,128.0036,120.4953,180.8237,216.8934,139.8312,215.0067,72.2807,39.2166,56.2873,0,118.565
PA 46:1 (PA),19.1613,49.8406,57.3603,60.9136,55.4316,21.5428,75.2099,71.7208,51.3853,16.4885,29.5213,9.3713,22.4905,20.2526,39.6802,15.7174,26.8574,21.9547,2.9495,16.9285,30.9635,16.7432,51.6963,42.9641,29.6874,20.6208,9.5675,15.423,0,0,10.7443,24.1312,27.6447,25.7885,2.704,0,27.6079,17.4044,34.7518,23.1713,15.0458,42.8923
PA 46:0 (PA),21.2291,11.6285,34.633,8.8093,39.0523,38.3834,3.9,43.8455,28.2355,31.8116,14.3424,12.3817,7.6983,4.2941,46.4225,9.3033,5.1407,2.1987,43.3188,41.3598,17.0769,43.6946,2.3315,35.0495,34.6829,10.1744,9.9778,0,13.3005,7.1557,0,17.922,32.6009,0,23.8133,38.2803,11.5166,16.2433,69.9467,6.7561,23.9148,26.1917
PA O-48:6 (PA),5.711,0,9.3215,16.7748,0,19.7956,0,0,0,3.1005,0,0,6.0927,0,14.7196,0,5.2672,3.7493,7.9738,12.7569,3.291,39.0378,5.6393,1.5537,35.4417,35.8861,0,0,10.3214,0,1.9067,0,20.2262,23.8213,11.5381,42.0273,19.1892,6.3133,17.9143,0,29.0536,40.8461
PA 48:12 (PA),65.1243,64.8715,54.7664,77.416,56.3321,52.1968,65.4324,59.9825,61.9045,61.028,51.6252,32.257,49.5063,38.7763,101.4361,22.6263,39.9144,49.6373,49.8279,53.8038,93.8096,39.7896,37.6331,70.0275,30.9677,32.5467,66.2814,39.1248,0,0,34.7192,30.779,10.8086,16.3741,26.9434,32.6867,70.779,61.9892,60.6717,23.3597,66.6533,40.6188
PA O-48:5 (PA),4.8917,32.4008,30.6376,40.35,39.0908,6.631,0,0,52.1344,7.2998,13.2293,32.3783,52.8678,30.6754,12.433,23.4899,37.2826,39.366,38.6586,28.8034,10.5365,50.0718,26.1214,23.8701,39.7879,50.0904,17.7874,41.9131,0,0,9.8278,35.8186,37.6408,18.8186,0,47.7917,39.2484,14.2047,20.0012,29.0935,17.5185,8.7722
PA 48:11 (PA),41.561,32.5867,13.3884,7.4911,22.6888,38.4399,29.6564,18.7579,0,29.2442,29.5719,21.8836,0,11.7223,54.6137,26.7906,0,21.7302,24.8169,16.5276,9.2787,35.4918,42.6557,34.7009,20.6351,17.2485,27.1755,17.0546,0,0,17.813,0,0.2587,3.895,11.9107,0,0,30.2735,28.4096,25.5748,31.1937,44.6358
PA O-48:4 (PA),40.4319,34.7722,46.5882,59.3896,0,13.3525,27.2359,0,26.3573,16.3544,33.4843,15.2806,17.6674,33.2282,14.1342,8.0393,46.7625,47.4696,42.7583,59.1129,58.0828,57.6899,41.0099,38.874,33.5443,56.6036,42.4929,40.1215,0,0,28.5754,19.452,39.6258,18.5912,36.332,59.0134,22.2186,20.5218,32.5192,13.5892,29.0199,42.7089
PA 48:10 (PA),13.6046,12.4452,4.1131,17.2205,0,0,3.5503,0,11.3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4676,0,0,0,2.6897,0,8.4752,0,20.6648,0,0,0,0,0,0,0
PA 48:7 (PA),34.9592,0,60.518,83.4908,0,0,67.0111,65.9741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3997,0,0,89,0,0,0,0,48.3718,54,72.7842,47,55.3268,0,29.949,42.5018,0,0,0,0
PA O-48:0 (PA),201.1143,130.0961,194.0639,175.0576,129.346,134.4875,100.7473,88.8282,72.6355,74.234,127.9446,120.65,0,0,76.2608,121.7222,92.3418,144.1991,166.4982,162.2146,158.4757,186.2072,150.8294,148.1958,137.3972,158.386,150.7669,82.4269,0,0,89.3004,79.0769,84.3722,109.2151,0,129.1724,179.2881,100.8203,154.5561,0,125.0754,100.3974
PA 48:6 (PA),92.4727,108.3106,122.7457,118.3131,0,64.0345,45.7248,89.3164,0,0,66.2553,108.9281,0,0,89.0818,0,111.6239,75.7425,103.1514,0,159.6106,139.2518,70.661,125.053,106.4184,111.7387,0,113.7061,0,0,87.1391,42.3631,52.7757,74.0893,69.425,89.4748,64.5061,83.5447,123.595,122.7659,109.8992,100.8167
PA 48:5 (PA),487.1137,482.6876,611.7045,534.1357,298.6273,281.3223,255.2017,255.61,402.2462,279.0862,343.4587,405.1474,326.7346,234.5519,449.1785,0,459.9012,513.1706,593.2568,547.8739,683.6888,752.4635,624.1923,693.3087,598.6882,528.06,404.6287,405.5443,22,0,270.6924,194.2793,310.5264,271.8363,270.1202,346.6555,384.6238,387.7327,734.5622,617.6667,618.9413,503.6897
PA 48:4 (PA),276.0403,323.4279,376.047,381.7055,269.4896,194.131,198.0432,205.0874,251.1817,229.6665,189.3795,288.8436,181.323,227.7286,306.1229,270.2467,360.2782,344.2722,280.0159,274.5507,513.2676,549.073,15.4782,431.6344,395.6241,477.8587,377.8085,309.33,0,0,195.9412,185.0132,228.4209,194.3672,290.7328,80.0782,332.726,183.8308,292.9164,183.6909,311.1442,259.6316
PA 48:2 (PA),12.041,5.4186,0,30.6417,16.055,24.8205,11.1363,4.0402,9.782,0,0,26.2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1727,0,0,0,2.5681,8.8407,0,0,0,0,0
PA 48:1 (PA),29.4804,22.1801,13.4614,19.5121,37.9064,20.2078,15.1132,12.5769,1.4968,12.7824,36.1762,15.7502,0,0,0,0,0,0,0,0,0,0,11.5804,0,0,31.0007,0,0,0,0,0,35.2846,18.7086,1.2884,15.3352,13.8054,12.0755,27.7672,0,0,0,0
PA 48:0 (PA),16.9876,11.7597,13.5955,19.9585,8.6581,0,31.7178,0,12.6276,0,2.6653,7.1762,0,0,34.135,0,0,0,0,0,3.905,24.6691,0,32.6581,0,30.9312,0,0,0,0,23.1827,21.5429,15.3359,6.4359,49.0692,22.2442,1.4124,0,28.045,36.2616,0,11.6053
PA 28:2 (FA 12:1),0,21.5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA O-30:2 (FA 12:1),0,14.475,0,0,0,0,26.2848,48.5582,0,0,0,0,0,0,0,27.8813,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,30.489,0,19.1365,25.783,0,0,0,0
PA O-30:0 (FA 16:0),0,49.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9944,0,0,0,0,0
PA 36:1 (FA 17:0),0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 36:1 (FA 19:1),0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA O-38:2 (FA 18:1),0,1514.5006,1746.6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.7027,0
PA O-38:2 (FA 20:1),0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4481,0
PA 38:8 (FA 18:3),0,0,13.6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1492,28.3259
PA 38:8 (FA 20:5),0,72.7426,42.5105,1.1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.111,50.6086
PA 38:8 (FA 18:3),0,33.5244,17.8723,41.1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4364,0
PA 38:8 (FA 20:5),0,114.6071,94.1539,62.3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.4317,85.3271
PA O-38:0 (FA 18:0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.3121,0,0,0,0,0,0
PA 38:4 (FA 18:1),0,172.0515,167.8614,115.0145,59.5736,99.785,129.9647,107.4622,95.2212,112.4474,0,54.9701,54.646,62.6424,148.365,134.8228,90.02,88.236,94.6911,71.5264,84.2836,120.7736,37.1257,139.3953,62.4766,0,112.3206,117.1578,0,0,0,179.519,0,0,48.9082,0,165.6175,118.2593,189.2813,131.4344,103.559,0
PA 38:2 (FA 18:1),0,242.4553,444.4856,0,0,0,45.4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8054,0,0,0,0,0,0,0,0,0,0,0,0,0,151.5321,224.0017,0,0
PA O-40:9 (FA 20:5),0,199.0654,66.8434,0,0,0,247.8075,98.3171,65.414,59.8823,67.6252,23.7369,0,0,190.4013,138.2573,51.0355,47.8339,18.6863,2.5262,0,0,149.0394,104.8398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.7976,172.2304
PA O-40:9 (FA 20:4),0,193.106,122.6114,0,0,0,230.0323,185.6192,77.5339,116.6791,44.9953,16.3403,0,0,176.1179,181.9861,161.8402,138.414,66.7308,60.6434,0,0,78.5005,82.2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3268,84.7792
PA 38:2 (FA 20:1),0,140.4582,155.1048,0,0,0,56,52,250.8718,211.631,194.1048,171,0,0,0,136,0,189.4582,324.3086,0,220.398,224.8718,248.6912,211.7514,47.4582,76,0,0,0,0,50,0,0,0,0,0,0,0,225.165,186.1572,270.1048,237.398
PA 38:2 (PA),0,18.2027,27.2073,0,0,0,20.7126,0,10.7248,24.2736,18.6329,1.8563,0,0,29.3503,11.0698,0.0012,9.4396,7.826,15.2944,12.4597,17.0684,0,20.5117,17.6112,0,0,0,0,0,6.6683,0,0,0,0,0,0,0,28.4324,0.791,17.5102,14.725
PA 40:9 (FA 20:4),0,4.7175,14.0076,30.3968,11.1099,0,73.2056,13.858,0,0,0,0,0,0,16.7604,19.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4232,19.5035,25.9681,47.8387,0,0,5.2149,0
PA O-40:1 (FA 18:0),0,2153.6179,1818.7339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2128.6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785.3497
PA O-40:0 (FA 20:0),0,6.9582,0,0,0,0,0,0,6.1978,0,0,0,23,0,0,0,0,0,0,0,6.9499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 40:7 (18:1(d7)),0,0.938,0,19.7686,32.7438,20.9878,10.5074,11.9515,0,24.5596,0,0,7.0893,0,0,0,0,5.3695,9.8748,0,0,23.9765,0.5245,9.0688,0,0,31.1851,1.0171,0,0,34.058,0,0,0.0777,3.6176,0,39.6428,15.1693,0,34.328,0,0
PA 40:6 (FA 22:4),0,22,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,27,0,23,0,0,0
PA 40:5 (PA),0,8.6361,15.3316,1.4874,6.7325,19.2211,20.0216,8.5671,18.7265,9.121,0,13.9416,2.4484,7.2924,0,0,0,0,0.5171,22.0843,0,15.9182,15.8837,11.8266,15.5785,6.5448,10.5516,0,0,0,0,20.0842,0,0,2.7028,11.343,0,0,12.0796,20.0443,5.7899,0
PA 40:4 (PA),0,10.9763,12.7677,0,15.2892,0,0,19.6414,7.5243,0,0,0,0,0,0,0,0,0,0,0,0,16.3574,0,0,0,0,18.7026,0,0,0,0,0,0,19.0136,0,0,0,0,0,0,0,19.2502
PA 42:12 (PA),0,23.685,16.9974,33.9099,71.588,97.954,57.6173,38.3326,3.9784,2.0014,27.866,40.4937,0,1.4892,0,11.7127,19.5753,0,0,0,25.4813,17.6404,17.0462,0,12.9382,0,11.244,0,9.4608,0,38.0482,42.6201,28.7564,65.8951,0,0,3.7923,25.454,0,9.1173,0,10.5954
PA O-42:5 (PA),0,6.1767,5.6625,0,0,0,0,11.4879,7.7135,24.5226,0,5.554,15.5483,0,0,0,0,19.4432,11.7452,0,0,0,2.2484,1.3258,0,9.1574,0,0,0,0,4.2717,1.1873,17.5603,6.6671,0,9.8645,0,0,0,0,5.428,8.7993
PA 42:9 (PA),0,8.8095,4.8555,31.4097,29.7241,0,0,0,0,0,0,0,0,21.9992,12.0083,0,20.9785,0,18.0332,0,0,16.8214,13.187,0,0,17.8285,0,0,0,0,0,16.6204,0,0,0,9.9001,0,0,18.1172,0,9.9217,0
PA 42:7 (FA 20:2),0,2.473,2.561,3.488,22.3684,0,0,0,7.8843,10.3981,13.8,7.0952,0.4924,0,19.263,11.2863,29.918,16.6759,18.2937,27.5402,17.1793,19.0698,0,8.7157,18.1881,16.518,20.9574,18.4881,0,0,8.5682,11.7577,11.7377,0,10.786,0,0,12.9737,13.1117,0.9473,4.9427,0
PA O-44:12 (FA 22:6),0,47.7238,45.1413,11.7095,26.4842,0,40.9753,27.965,45.0663,34.9011,30.7373,38.8231,53.4375,10.9851,33.6397,53.044,58.7096,19.1652,15.8455,12.7019,40.7359,31.5817,25.7708,15.6994,0,18.6342,35.6916,7.2102,0,0,9.5505,6.5725,20.2124,13.2137,50.9547,31.5953,31.0078,21.9274,4.9149,0,13.1238,14.9383
PA O-44:5 (PA),0,20.8091,0.4494,9.371,0,0,15.3649,2.6642,0,0.3327,9.1352,32.6168,13.6066,19.4847,9.6388,0,16.9857,4.8307,48.7784,14.8314,26.1775,0,13.2206,11.6307,22.0696,15.7137,0,0,0,0,30.4553,13.9955,16.9706,23.2826,16.7981,0,0.3321,5.0863,5.1605,0,0,7.7659
PA 44:10 (FA 22:5),0,14.8536,0,1.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0626,0,0,0,0,6.4299,0,0,0,0,0,0,3.0712,0,0,0,0,0,0.4772,0,0,12.6341
PA O-44:3 (FA 22:2),0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA O-44:3 (FA 22:1),0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA 44:9 (PA),0,17.5284,6.5411,40.9589,0,26.6222,10.7249,0,31.3304,0,2.3406,0,21.6953,16.4072,37.3628,0,16.3871,27.7015,25.0318,28.9126,8.1076,8.6689,10.5093,0.4135,26.3128,0.3528,32.381,19.571,0,0,0,14.7903,14.2397,0,32.0026,13.6579,35.3851,4.0394,5.0808,28.9763,21.6254,33.0153
PA O-44:2 (PA),0,27.4452,27.478,16.0838,0,7.2215,16.5458,19.3805,11.3204,20.1299,0,10.6634,0,9.8997,3.487,0,0,5.6722,11.851,17.7042,30.4794,39.2511,24.7035,35.0805,4.5565,15.0391,6.7591,8.6679,0,0,0,23.4545,22.601,16.3751,6.8959,0,0,0,24.5567,19.9068,11.1152,0
PA O-30:1 (FA 12:0),0,0,32,0,0,22,0,0,0,23.2061,16.4831,17.4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0,0
PA O-30:1 (FA 18:1),0,0,241.6534,0,0,94.2723,0,0,0,100.7482,0,59.8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.0351,0,0,0,0,0
PA O-38:2 (FA 19:1),0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,0,38,30,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA O-38:0 (FA 19:0),0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
