Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
Group,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1
PE 36:2 (FA 20:2),93.0588,69.746,92.8748,64.2368,146.8743,150.4659,112.3267,103.4204,183.0963,195.7168,192.9086,109.3325,96.9172,90.5876,174.9249,125.8854,135.7481,106.5701,184.4198,149.7072,126.1258,101.9618,171.0145,155.8354,133.952,76.2913,71.1589,78.3677,0,0,98.1231,110.85,74.8551,91.4237,19.9249,48.7128,32.3149,27.1199,65.4302,23.9726,71.1288,77.5151
PE 36:2 (FA 20:1),238.3098,158.0824,178.7049,188.826,148.8999,155.1074,159,151.9374,341.1534,327.188,248.7283,257.8454,235.1199,133.7174,297.0449,213.0449,279.805,212.2524,367.4348,0,325.0529,322.0574,387.0323,338.2273,176.2899,164.1199,142.9249,164.1199,0,0,95.8293,90.7049,140,108.0087,64,69,81,67,338.2382,129.1324,249.0824,287.4098
PE 36:2 (LPE e),562.7656,586.8302,540.3728,580.2701,459.9038,467.6217,277.9162,333.1559,694.4726,635.6862,608.7108,636.1473,607.3876,528.0543,833.9159,742.6024,642.4541,616.8261,965.9992,980.8694,882.3972,896.9894,1016.5544,1031.7976,719.1524,755.4384,561.5379,540.2231,27,25,270.4015,275.2799,249.9829,310.4085,52.5768,328.3846,268.1978,313.0969,865.5739,0,805.5894,972.9279
PE 36:2 (PE),812.5528,627.5424,580.9521,660.6966,561.4304,459.7638,407.7013,458.5086,897.5517,931.1975,681.0178,828.3854,741.8452,705.4606,1003.5844,879.4104,824.2087,921.3077,1110.4644,1081.4675,971.4598,1015.0533,1161.3728,1101.2725,870.3722,827.7534,711.5288,693.8301,0,0,331.5104,321.3063,420.3239,360.4768,199.7861,444.5167,310.8142,328.6537,1307.8728,247.6933,780.1842,1107.5787
PE 36:1 (FA 16:1),262.0653,210.9169,217.2857,215.9438,153.3334,84.3801,80.0338,66.4468,207.7071,256.7947,250.6507,163.9787,168.0822,138.6925,314.0671,205.3826,190.4395,271.6073,300.9029,324.6342,351.5165,320.4916,221.1286,321.3403,173.7486,214.7131,184.8094,169.7637,0,0,54.1761,87.2728,53.3023,48.8935,81.5145,0,64.0408,53.9571,387.7125,394.724,156.992,354.5016
PE 36:1 (FA 16:0),824.3952,706.7175,783.0373,835.8636,494.8336,438.5519,513.7159,471.0052,582.1207,632.9353,599.9688,607.3777,589.8982,575.3061,629.1779,690.5684,605.5716,613.4559,742.4959,796.074,878.5993,824.3143,761.0363,867.0399,676.5377,678.0318,696.2356,604.9272,0,0,397.4013,410.5931,462.3049,424.963,586.532,516.7159,434.2695,358.0579,786.1853,795.6696,345.046,791.5106
MMPE O-36:1 (FA 18:1),50502.3211,44566.2565,46151.3498,48205.6065,23593.8059,21336.979,21127.269,19219.9079,25200.0469,23974.3079,21994.7808,20733.2026,21313.898,20767.2715,31468.8372,26510.0772,26579.6505,29590.2806,39113.777,36855.5676,43002.7051,42276.1623,20076.9933,47747.2416,44042.5915,40423.5556,36924.7295,37681.033,1540.488,698.8721,9670.5198,9434.4398,10935.9539,11246.8655,29045.6315,29014.4581,23888.4844,24892.756,45287.3992,43341.6451,18475.5449,40697.3433
PE 36:1 (FA 18:0),16508.0106,15641.4612,16158.956,16212.3522,8501.6553,7467.4045,7347.8209,7188.3646,9647.949,9030.6441,8103.7828,8221.065,8437.3926,8222.1061,12199.4021,10929.6028,9863.35,11218.6122,13630.2972,13471.4291,15169.208,14708.9948,11125.769,16613.2169,14183.6314,14180.002,13591.206,13123.6603,0,0,3802.6513,3915.2155,4149.1685,4342.9915,9774.6338,9403.8548,8329.0995,7918.7569,14691.3329,14468.115,7764.1225,13462.8597
PE 36:1 (FA 20:1),123.0208,127.2881,116.1986,136.9911,177.877,159.4442,164.7473,159.8238,256.72,249.5463,205.1361,148.8372,189.1482,186.2254,257.0899,259.7222,224.0176,203.5228,245.6349,252.6858,219.8389,239.8915,137.7867,243.2441,130.329,150.7818,148.8654,93.6129,0,0,117.0297,123.5314,96.2796,117.7454,86.1849,62.6391,0,49.6918,140.2263,201.3288,77.6705,182.9694
PE 36:1 (FA 20:0),32,40,0,34,23,27,30,0,50,23,0,27,0,23,23,39,25,32,32,45,48,59,44,43,0,27,0,22,0,0,21.9876,0,0,0,27,0,0,0,0,38,0,0
PE 36:1 (LPE e),655.5929,567.6738,548.9736,580.7043,279.6801,264.7823,246.4454,237.545,292.3816,302.9353,264.5896,223.1703,325.9608,261.2175,405.1564,297.1019,370.4793,323.2092,508.2732,439.1936,533.3185,505.0175,313.2937,588.4005,566.2151,552.3849,416.8747,460.6545,0,0,133.0613,128.4573,120.744,141.8064,404.6722,264.0911,276.9522,334.4432,462.1798,469.3567,171.0644,541.708
PE 36:1 (PE),696.5103,741.0397,746.8038,716.7135,399.6771,289.4241,304.7292,366.5735,391.5928,391.9966,350.3167,285.0885,370.3175,317.859,480.0065,405.4519,369.4974,406.5737,608.3427,575.5407,670.3781,557.5162,353.5126,630.5389,551.6924,585.8996,566.4806,616.9075,37,0,158.3322,194.1878,172.5207,225.3664,466.5339,431.9785,406.3698,341.5654,708.013,524.8489,287.0479,564.3221
DMPE 34:1 (DMPE),78.3807,49.4273,74.5658,67.2341,46.8142,15.2982,65.5032,54.0083,6.8157,44.4133,24.3946,10.6899,41.5768,44.6767,15.8281,9.7325,18.986,28.1675,7.0124,9.0129,8.9167,16.1045,0.1616,18.3833,120.0025,0,21.1408,0,3.7196,0,59.5348,36.2619,25.1481,23.1631,23.78,6.6551,29.7867,49.8695,9.4011,29.9234,0,9.9741
PE 36:1 (18:1(d7)),4.2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMPE 36:7 (FA 14:2),7,8,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,4.2365,7,0,0,7.159,0,0,3.8843,0,11.2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMPE 36:7 (FA 14:1),7,0,0,0,0,0,0,0,0,4.7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4.2365,0,0,0,0,0,0,0,0,0,0
MMPE 36:7 (FA 22:6),341,317,0,0,0,0,0,0,0,392,0,0,0,0,516,0,0,0,0,0,0,0,0,0,358,355,0,0,0,0,0,204,0,0,0,0,0,0,0,477,0,0
MMPE 36:7 (FA 22:5),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMPE O-36:0 (FA 16:0),280.4422,336.5754,346.4253,343.9235,167.8824,202.9282,202.9313,226.5699,258.9531,0,236.0407,0,229.3693,281.2213,0,328.8544,289.1267,314.7266,385.2286,417.9193,408.7524,431.4001,403.581,405.9737,289.1079,325.8277,235.5084,190.7147,13,0,121.7158,145.7576,154.9294,141.0153,0,264.9458,203.2048,170.559,335.4205,268.4397,170.6622,341.1315
PE 36:0 (FA 17:0),41.7789,21.4704,0,18.3977,47.3424,59,54,53.5247,69,45,53.3424,40.033,0,0,40.9059,41.9982,0,22.3977,50,0,91,76,34.5412,66.0883,30,49,0,27,0,0,0,0,23,43,0,23,25,24,52,29.5247,25,0
PE 36:0 (FA 18:0),635.4901,584.8669,638.7993,639.8979,1024.5193,940.5646,938.6693,995.0309,768.3222,848.6176,746.5772,718.6954,946.9253,743.724,1115.2878,997.9926,959.5073,897.8755,1346.9867,1307.1257,1414.6693,1349.7417,1848.3022,1550.8003,750.6889,795.2118,553.3811,623.2623,43.9046,14.8825,547.4372,538.2232,714.6894,575.967,0,754.8036,640.6636,627.3392,991.7313,1055.4781,551.3793,1054.0992
PE 36:0 (FA 20:0),14.1199,0,0,0,0,0,0,0,15.4948,0,0,0,0,0,0,0,0,0,0,9.8874,20.3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMPE 36:7 (FA 22:6),1770.6076,1610.996,0,0,2101.2279,1842.7812,1672.3075,1648.9544,0,1578.6575,0,0,0,1528.9931,2303.1511,2117.9728,0,0,2830.9805,0,0,0,0,0,2110.9576,1710.1311,1621.0372,0,0,0,974.9433,1067.1993,1211.2144,0,0,1642.8052,1556.9049,1489.8167,0,2129.4072,1218.5704,0
MMPE 36:7 (FA 22:5),68.7438,66,42,45,0,0,77,0,0,0,50,66,0,0,93,82,0,48,90.6431,0,78,69,0,0,69,0,40,37,0,0,69,0,0,0,0,0,0,0,0,0,0,0
PE 36:0 (LPE e),140.5666,144.3162,170.2118,214.6773,174.6393,143.5529,161.429,146.6629,152.9235,143.3843,153.216,145.8056,189.756,132.338,225.2018,185.186,160.6137,243.5341,287.0093,258.3082,285.5487,269.7577,241.6619,406.9922,193.8018,155.595,159.2405,167.5835,0,0,86.0955,84.2339,174.6209,89.1696,59.1148,165.0006,110.7028,113.9212,164.5677,183.6605,18.6442,186.7501
PE 36:0 (PE),339.0786,315.4329,308.3857,358.7182,399.7719,342.0525,342.3223,359.3581,390.4245,282.4527,249.9176,238.3968,352.6549,339.1543,462.5931,394.7343,363.979,428.3729,614.2255,497.7551,514.6548,555.56,549.7546,537.4682,383.5201,378.3649,323.6945,318.5213,0,0,178.584,198.9786,236.3732,275.158,88.5699,314.7932,273.634,208.7823,518.4637,495.1975,210.5157,513.7662
DMPE 34:0 (DMPE),11.4144,17.6388,31.4714,18.3518,0,32.7173,16.8199,52.3335,24.2868,10.4038,24.0444,20.3582,0,0,18.0487,20.8617,26.5918,0,0.7664,29.3268,0,0,0,0,22.3748,7.9628,4.0141,13.1981,0,0,23.5336,34.2969,28.57,24.6188,0,46.8528,11.6029,11.6621,0,0,0,0
MMPE 36:6 (FA 16:1),106.9687,95.5336,143.7611,151.2406,53.1455,33.8565,30.158,14.7,75.2297,96.0339,40.1428,67.8531,90.4824,38.0261,83.6356,40.3211,100.1623,87.7772,169.6001,113.477,31.9697,131.9633,62.6811,72.1673,81.3721,116.916,133.7985,92.3137,0,0,0,53.3001,31.5956,39.9247,43.6091,28.3932,35.4922,12.8161,92.858,0,133.8183,57.269
MMPE 36:6 (FA 20:5),59.8682,81.5619,31.9199,10.8974,15.1787,3.9837,84.6584,48.6985,3.6622,5.6525,21.3258,0,0,0,68.9123,0,23.4126,8.6964,6.6063,0,8.3958,0,16.8791,22.6546,1.6116,29.1675,21.5608,18.4659,0,0,0,0,0,0,91.8386,65.5644,48.9814,50.4513,0,0,20.73,36.0453
MMPE 36:6 (FA 20:4),1179.9241,972.1398,1005.0156,946.6615,780.7124,699.8869,820.6696,792.1663,1070.52,987.8458,888.8854,908.3282,849.3588,700.4554,1306.0218,1085.3426,857.8089,819.1512,1053.6189,1112.7572,1249.3321,1122.1205,1422.921,1362.6795,702.0968,719.8755,667.0361,552.3814,0,0,468.5377,375.5423,481.327,536.0711,642.9445,382.4591,535.7134,618.9072,1074.6229,0,835.3592,985.3266
MMPE 36:6 (FA 16:2),95.9009,87.9196,77.8688,83.925,93,115.9411,113,91,95,78.933,44.8655,62,85.9009,61.933,103.1359,79,112.933,73.8308,122.8286,122.9196,126.9355,127.8259,104.1296,162.842,88.9143,91,81.8557,79,0,0,38,67,79,55,68.3875,110,74,87,98.4463,71.8366,135.933,157.8955
MMPE 36:6 (FA 16:1),102.3954,110.323,96.4716,83.2258,94.3911,75.3577,107.0534,90.0801,129.1618,90.3013,100.6175,64.863,100.2263,98.9015,106.5859,75.6258,109.9237,101.2063,97.4073,122.1655,154.4429,127.2747,115.3218,102.926,124.1919,108.9791,83.6157,113.4855,0,0,62.7771,64.688,71.153,56.5393,77.6347,69.0227,63.9219,67.3126,138.5972,83.3006,80.8164,93.8951
PE O-38:6 (FA 18:2),24.2161,16.8751,28.1038,21.5521,0,0,28.0212,0,16.5018,16.0321,12.7639,0,26.936,0,37.7671,29.5346,25.3467,16.4807,0,21.7362,0,3.8112,0,0,7.3776,15.8434,0,0,0,0,24.1481,22.4858,14.8534,18.0094,0,0,0,2.0934,17.1645,0,0,5.8382
MMPE 36:6 (FA 20:5),136.6293,67.3835,85.1467,103.4708,40.4399,60.3019,81.8001,99.5673,72.6705,77.8962,73.6575,63.3478,94.8242,74.3699,157.3611,86.0733,118.071,0,108.6843,140.0986,126.9088,121.6598,143.6924,111.3111,173.8783,159.8359,165.4553,128.5439,0,0,26.8874,29.1074,34.1074,18.7299,59.3454,21.088,19.945,10.4806,91.2055,47.7313,108.304,71.9729
MMPE 36:6 (FA 20:4),8882.5385,7617.7746,8077.6526,7864.6482,7603.1854,7158.1809,6573.9105,6311.2485,10206.8477,9560.8254,8252.279,8804.9043,7863.6884,7076.8931,11217.4521,8593.8874,6812.0092,7723.9837,10044.5505,9776.8546,10946.7394,10270.9275,10230.4206,11581.6955,5597.1661,5439.375,5663.8701,5292.3992,0,0,3907.4971,4233.4848,4576.207,4494.0399,4956.473,4189.3468,3735.5366,3334.4422,8964.8934,4977.1973,8414.2217,8938.9152
MMPE 36:6 (FA 22:5),8246.519,7729.6719,7960.2915,8089.6702,10233.5167,9339.3669,8313.1911,8743.1092,8445.9585,7997.4472,6885.644,6924.0459,7294.7729,6703.8825,10844.3559,7955.8441,8539.5969,9884.2865,0,11490.3492,11690.3646,11593.802,10776.0022,13330.2509,8659.0975,8132.7222,0,7820.0559,0,0,4883.0048,4656.23,5549.2504,5837.5994,9848.2823,9148.3182,7822.1827,7625.9627,10248.0013,5686.7758,9794.9997,9451.8046
MMPE 36:6 (FA 22:4),219.8057,217.6431,0,209.9453,103,103,120,111,140,152,109.364,96.8446,129,91,174,81,119,130,155.5036,169,162,0,132.8446,153,94,119,104,96,0,0,131,94,120,123,185.6043,172,170.7438,165,156.2633,115,154,154
PE O-38:6 (LPE e),548.8757,400.8321,466.3254,401.1102,363.4818,384.42,377.3903,365.6072,456.9043,399.9619,389.4979,369.4364,382.5246,331.4512,555.6396,434.1609,418.4112,451.3657,557.1175,555.6717,545.5476,505.3977,376.9537,595.2959,385.7423,362.3986,314.6162,386.5011,0,0,206.4424,222.0375,205.3852,218.0158,352.4869,398.1019,303.2023,258.4564,473.9293,131.1431,433.9133,506.6339
PE O-38:6 (PE),868.196,766.0465,818.6611,735.8853,821.5886,719.1938,632.824,672.2848,884.485,730.7844,668.861,622.9528,652.7623,646.7583,1101.7921,767.9505,788.3781,837.8157,1111.1904,970.3931,1093.4182,1011.4605,968.7437,1094.2771,663.3857,693.2827,626.6616,634.3209,34.0894,0,436.3164,436.6276,457.3885,458.1269,609.277,621.348,479.9664,485.1254,861.1699,411.6635,858.3987,884.6088
MMPE 36:5 (FA 16:1),193.2262,180.41,209.1736,215.8078,141.3204,155.7942,139.4219,176.477,190.9794,159.4166,186.0823,164.1052,163.9897,138.2778,159.3289,133.7419,137.9879,184.8226,131.3776,195.0077,226.4048,168.709,245.3904,226.2395,200.1647,199.4645,253.9448,172.8065,0,0,88.5829,94.7776,107.2497,114.163,66.5233,112.5456,112.1266,115.0857,233.662,299.5561,256.6644,236.4595
MMPE 36:5 (FA 16:0),391.787,417.8472,374.5267,445.5548,196.1799,277.5408,272.4581,213.093,0,196.4505,234.3134,270.4034,254.9488,0,249.2368,0,279.4632,318.8322,405.9668,353.3125,366.955,341.1301,451.4112,349.7254,289.2179,338.9896,322.6341,350.2385,0,0,263.2522,0,0,0,190.7131,270.9164,206.8717,206.5491,343.1535,278.0157,264.7694,315.2548
PE O-38:5 (FA 18:2),31.8008,27.3722,31.8537,45.8955,31.6534,33.553,36.9638,46.8636,21.6906,28.8601,22.975,33.785,0,34.6789,34.3435,0,23.1734,26.6351,35.2707,36.4422,26.6462,39.922,28.5855,38.4767,40.5552,25.0105,35.5777,0,0,0,55.9544,51.9009,38.7673,0,0,33.3169,29.517,32.7458,0,22.6612,17.4809,21.0522
PE O-38:5 (FA 18:1),114.6395,81.7267,146.6112,128.6912,98.9886,65.8756,116.1196,57.6646,144.0248,157.731,129.4907,89.0372,106.9156,0,168.7553,154.7091,183.065,149.2252,150.625,176.105,106.2903,136.9481,137.1261,160.8698,0,102.0493,192.7454,149.3978,0,0,90.5983,93.4047,69.5888,136.9958,30.346,66.0415,52.0063,108.1336,207.4964,210.1703,0,193.133
DMPE O-36:5 (FA 20:5),27.3553,43.574,19.3857,18.1266,25.4221,20.7253,74.1435,47.2555,20.6919,24.2513,13.2717,23.5681,22.7141,0,49.578,0,21.4114,29.2737,25.5704,20.6768,18.1835,33.0069,29.2446,33.3844,42.0811,11.0103,16.6267,16.2138,0,0,0,0,0,0,11.7957,39.7687,14.7343,23.4095,1.1491,0,9.1465,27.1367
MMPE 36:5 (FA 20:4),5135.0762,4653.1769,4769.8413,4700.0691,3076.3061,3019.9443,3030.1594,2734.4211,2899.3921,2859.2705,2522.6659,2680.1965,3484.6532,3257.3586,4810.0467,2814.7027,4261.0459,4547.8254,5600.4083,4899.8569,4783.525,4806.8601,5178.9872,5269.0832,4813.8235,4821.9225,4677.2528,4528.6936,0,0,1366.8637,1376.5696,1550.891,1523.4558,2102.0557,3676.4161,3083.4305,3113.6647,2979.228,3279.6109,2910.878,2688.901
DMPE O-36:5 (FA 20:3),837.1108,737.2273,706.8051,697.8763,721.4863,568.0583,657.2317,531.6924,968.3585,1016.8948,882.6299,864.6892,0,732.6799,1278.342,854.9263,1065.8123,1142.8058,1455.4534,1393.0166,1294.2683,1246.0937,1321.7986,1406.7064,714.3723,834.5291,720.0198,615.5798,0,0,302.0322,277.6568,328.0501,350.9249,0,314.0949,254.1453,269.0824,0,1198.5805,1095.2545,1189.8487
DMPE O-36:5 (FA 22:4),28235.7419,26272.6365,25343.3234,28020.683,13279.0957,12613.181,11620.0292,11216.9659,15176.292,14929.9671,12658.9265,12454.4529,11609.4653,10953.5398,0,10205.1535,14828.9844,15125.4424,19648.6246,0,18963.3092,18604.7634,20894.0026,20722.1606,13334.5587,12935.8676,12188.3798,12292.9065,0,0,9913.5513,10492.2272,11975.5074,12421.9542,15340.393,26252.9315,22500.3518,21464.0934,21942.304,22037.8468,20492.951,20367.7477
PE O-38:5 (LPE e),551.4371,445.7429,464.5277,459.3023,263.7123,233.5188,217.8557,186.3837,233.8269,247.6869,445.9384,219.1396,278.6538,211.9301,360.6366,107.8597,320.6902,395.0945,428.7649,324.4754,488.5613,397.5207,348.385,445.8,279.3734,273.4497,321.3593,262.8803,32,0,173.9981,168.8524,228.2442,199.5483,480.3159,484.7143,374.1241,336.117,403.6293,330.235,421.2001,299.9057
PE O-38:5 (PE),860.9015,885.1631,876.3604,947.5748,442.209,375.2545,429.1241,372.5084,566.5478,518.3671,426.6583,426.3839,520.673,453.8263,637.882,377.6381,543.9752,582.3023,741.7227,830.3805,667.7967,655.8269,703.8907,631.9577,610.4648,649.9728,470.0863,495.0581,18.1746,0,379.8008,299.9411,360.2785,387.0181,461.2833,850.111,802.2883,705.533,670.2966,709.5097,670.6529,722.6143
MMPE 36:4 (FA 16:1),735.3657,626.7885,594.5088,740.2089,507.8578,482.7982,445.2606,380.63,540.6944,552.4744,466.2715,524.1603,302.7919,291.2283,460.4892,464.6979,512.9274,659.6235,680.7001,716.9968,560.83,547.8566,705.3468,669.6047,499.2489,563.9213,529.0757,481.6449,0,0,487.0459,457.2737,486.4422,604.8937,454.2001,289.9485,338.8447,363.5235,632.9487,544.0622,719.1147,733.2887
DMPE O-36:4 (FA 16:0),439.6719,409.8586,375.2299,554.4051,250.4055,244.3387,318.3246,272.6081,314.0901,276.4066,267.9584,328.2533,234.1878,284.3773,358.6113,327.338,282.5344,293.5023,434.524,350.8988,351.143,406.1852,447.4798,439.246,381.6806,458.0578,440.5236,417.9991,0,0,290.346,286.309,290.9286,282.6255,454.7976,207.0659,404.204,317.3415,316.6122,313.3772,0,362.7367
DMPE O-36:4 (FA 18:2),25.6378,28.7054,28.7832,20.9194,21.5397,15.5856,32.0755,0,32.4985,36.3712,25.2542,29.6364,31.8847,20.2564,28.1634,36.0076,48.1899,53.108,57.6826,49.805,42.8618,43.8359,36.0143,43.0626,82.9951,49.088,57.6657,64.2072,0,0,12.649,12.6695,18.8554,56.9854,0,0,0,10.7126,49.8648,39.4904,26.9449,29.9507
PE O-38:4 (FA 18:1),274.7409,214.2549,334.3493,376.1998,266.6676,271.9776,251.1077,216.4545,340.557,341.9203,303.5915,313.4198,409.3515,347.7888,403.2104,491.0475,424.3283,460.7188,483.9737,427.8644,421.3293,480.0435,519.6306,418.1681,0,484.3076,411.1373,437.6558,0,0,189.2689,197.2046,0,213.5651,275.2744,193.7877,180.7709,191.4062,343.0343,361.8349,384.5268,377.3938
PE O-38:4 (FA 18:0),7.4361,33.9017,3.6802,0,0,19.8528,8.8224,0,34.1244,8.5149,25.192,35.7038,6.0332,17.9126,40.0773,51.0185,35.5262,37.2812,13.3953,14.0695,54.2892,20.3681,59.9646,52.8096,26.1883,17.4933,0,25.9091,0,0,0,0,0,14.0134,7.9922,13.0451,0,17.7067,2.8505,28.1252,27.89,21.9337
DMPE O-36:4 (FA 20:4),246.5939,174.0652,180.0372,134.1189,208.5985,238.8537,184.9829,314.7159,271.3858,259.4804,245.1493,297.0455,123.1161,131.3567,297.0684,275.3347,153.0638,96.9447,128.9726,277.324,209.1343,369.2408,194.7474,162.5512,153.6989,115.2273,17.6089,90.5266,0,0,143.9225,181.3858,193.0674,190.8325,267.7233,31.0187,190.4461,130.319,61.1676,31.8981,137.8044,118.9396
DMPE O-36:4 (FA 20:3),567.8019,378.3718,431.9182,409.2693,320.6477,281.5398,208.8201,230.6026,369.8092,274.0684,264.4014,270.1004,487.7033,413.7158,547.6264,479.2171,588.0465,585.0491,776.9281,694.3028,565.012,591.9869,576.0421,584.1183,637.8997,489.4278,579.5098,475.9754,0,0,100.1177,93.2002,131.5993,110.1757,247.9011,237.5914,197.8061,188.5399,400.9683,442.5362,450.7421,295.1081
PE O-38:4 (FA 20:2),314.0966,254.4599,254.2774,301.8642,151.9374,166.9249,138,0,535.1147,476.0699,481.1898,406.4797,205.8874,243.0949,412.4353,337.2524,304.2148,322.8624,456.8123,462.8624,416.3355,437.8373,465.2899,502.1898,104,132.7424,103,96,0,0,114.2327,158.1324,134.7299,192,0,0,0,68,487.1523,456.4348,408.4223,466.4348
PE O-38:4 (FA 22:3),3154.9727,2976.3583,2946.1749,2817.4165,823.4112,840.1466,739.8052,706.579,1769.5464,1487.2349,1491.1609,1506.9433,1464.9347,1215.1964,1954.9551,1732.7314,1873.1197,1904.0485,2590.1781,2529.7688,0,2220.0958,2454.1057,2450.9692,1099.8906,894.5406,957.579,738.8465,0,0,721.6672,742.1025,912.7526,803.4524,1831.5933,1253.0286,1469.9404,1503.508,2249.5745,2125.0488,2307.8234,2171.8935
PE O-38:4 (LPE e),13.3646,20.1773,56.1432,55.6581,12.583,9.1503,11.6042,4.4804,41.4789,38.7751,18.2525,20.7897,37.1465,24.4314,25.6949,4.0875,14.5472,12.8237,47.2477,38.2849,13.0932,44.3053,49.4836,61.4274,13.6651,25.0981,7.9419,16.6132,0,0,0,11.9008,2.7347,29.4466,15.4622,0,14.8861,3.1176,21.4924,17.2855,13.9325,9.9368
PE O-38:4 (PE),83.1042,0,0,35.2271,25.8943,3.7222,29.4993,7.6784,15.9563,49.4089,48.8086,25.0474,11.4257,37.2158,103.417,40.2156,67.8835,19.686,100.8345,18.7358,77.6384,86.4229,52.5845,79.0496,1.6366,0,28.5878,31.8437,0,0,41.6785,0.4911,0,43.6436,16.6677,0,0,0,15.3411,11.529,25.0116,35.159
MMPE 36:3 (FA 16:1),232.5429,262.2439,249.8199,307.4546,208.0775,168.6855,166.9632,156.2423,303.8897,328.5804,285.7574,248.1825,245.7488,270.8914,283.6204,251.5038,323.6478,349.2782,423.4663,592.8013,312.1906,279.1748,347.7126,325.7032,0,0,0,0,0,0,143.3162,146.3053,191.675,156.8884,144.6166,0,0,149.8633,430.0007,343.0493,356.7276,415.4542
MMPE 36:3 (FA 16:0),1610.6549,1427.8355,1532.4716,1944.8521,822.3203,774.891,725.0105,642.4924,825.3016,726.0396,825.6612,819.5486,582.5567,506.3479,736.5267,722.6846,846.1685,859.5797,1054.5019,1094.3047,1008.4554,1113.432,1195.9428,1092.6486,0,0,0,0,0,0,1366.7813,1366.7568,1473.5089,1359.8902,1225.8154,0,0,1071.8908,882.9265,0,1016.8293,1049.694
MMPE 36:3 (FA 18:2),84.0968,86.6098,62.084,57.318,49.3057,79.5541,55.5216,45.335,52.7835,67.9501,52.9049,77.8273,104.2286,80.7465,121.318,109.3258,94.2485,89.9668,121.6481,128.016,132.3586,123.1109,93.9463,121.4371,0,0,0,0,0,0,44.292,60.3968,45.6808,78.1812,69.6477,0,0,60.2386,118.2188,72.5924,86.8281,149.1596
MMPE 36:3 (FA 18:1),321.0033,356.8571,308.6922,362.3354,254.9965,282.0971,243.5814,192.9346,369.3682,401.0261,327.3877,312.6093,383.5021,263.5226,464.736,341.1594,441.3361,445.5824,583.1788,532.9462,397.0393,477.1463,495.3435,439.5172,0,0,0,0,0,0,147.3929,169.6842,180.5291,168.5646,202.0564,0,0,131.6209,467.5049,281.0126,425.8187,379.4608
PE O-38:3 (FA 18:0),32.9558,15.9558,39,49.4177,32.6444,21.8737,30.745,0,45.9414,38.7728,29.3944,34.1813,11.7326,41.7213,14.0881,25.0507,30.5714,22.129,28.0953,50.9453,59.8881,0,33.8082,35.9947,0,0,0,0,0,0,0,0,15.4607,31.8824,0,0,0,14.0977,54.4539,0,23.3811,22.9334
MMPE 36:3 (FA 20:3),38.187,27.2023,41.4086,36.4158,48.9986,41.0255,69.7982,47.4975,43.8247,39.0185,34.0459,46.5376,54.8284,28.097,38.2584,42.4799,27.8128,68.9513,71.0271,71.0422,69.5659,47.0796,35.4541,59.516,0,0,0,0,0,0,24.3624,41.9682,49.7274,40.7067,47.5546,0,0,43.3141,43.2418,0,45.8496,50.5163
