Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
MADAG 54:2+NH4 (-FA 22:1 (NH4)),67,94,79,68,0,0,0,0,28,27,34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,114,111,123,119
TAG 54:5+NH4 (-FA 14:0 (NH4)),202,212,202,221,116,0,135,94,126,169,182,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,109,79,64
TAG 54:5+NH4 (-FA 14:1 (NH4)),25,46,45,28,0,0,22,47,44,57,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
TAG 54:5+NH4 (-FA 15:0 (NH4)),55,42,49,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:5+NH4 (-FA 15:1 (NH4)),38,27,48,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
TAG 54:5+NH4 (-FA 15:2 (NH4)),38,43,28,38,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:5+NH4 (-FA 16:0 (NH4)),995,945,1072,988,331,0,309,341,560,501,609,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,316,332,319
TAG 54:5+NH4 (-FA 16:1 (NH4)),892,864,950,888,257,0,235,262,466,473,508,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,393,360,250
TAG 54:5+NH4 (-FA 16:2 (NH4)),30,32,35,35,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
TAG 54:5+NH4 (-FA 16:3 (NH4)),24,0,24,29,27,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
TAG 54:5+NH4 (-FA 17:0 (NH4)),40,37,42,25,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:5+NH4 (-FA 17:1 (NH4)),72,42,57,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:5+NH4 (-FA 17:2 (NH4)),23,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
TAG 54:5+NH4 (-FA 18:0 (NH4)),76,57,50,71,45,0,39,54,71,71,81,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,91,77,72
TAG 54:5+NH4 (-FA 18:1 (NH4)),1267,1244,1356,1231,417,0,514,422,767,744,902,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,583,586,613
TAG 54:5+NH4 (-FA 18:2 (NH4)),497,462,516,449,164,0,157,130,314,385,380,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,260,318,267
TAG 54:5+NH4 (-FA 18:3 (NH4)),180,191,182,187,57,0,65,79,128,120,124,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,157,125,130
TAG 54:5+NH4 (-FA 20:1 (NH4)),24,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:5+NH4 (-FA 20:2 (NH4)),57,56,66,47,0,0,0,0,42,40,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,39,27
TAG 54:5+NH4 (-FA 20:3 (NH4)),630,646,801,679,187,0,197,181,429,361,419,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,297,331,295
TAG 54:5+NH4 (-FA 20:4 (NH4)),1429,1418,1743,1546,714,0,668,778,887,870,1003,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,508,524,458
MADAG 56:12+NH4 (-FA 22:6 (NH4)),35,22,30,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:4+NH4 (-FA 14:0 (NH4)),82,64,91,94,57,38,54,42,81,84,120,94,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,0,0,0,0,0,57,104,77,62,66,61,66,50,51,50
TAG 54:4+NH4 (-FA 15:0 (NH4)),27,52,49,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0
TAG 54:4+NH4 (-FA 15:1 (NH4)),23,0,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
TAG 54:4+NH4 (-FA 16:0 (NH4)),1258,1078,1249,1139,363,301,371,427,607,684,751,683,0,0,0,0,0,0,0,0,0,0,0,0,251,251,0,0,0,0,0,0,495,397,368,371,441,525,364,412,346,397
TAG 54:4+NH4 (-FA 16:1 (NH4)),691,621,648,667,189,206,0,187,494,422,599,542,0,0,0,0,0,0,0,0,0,0,0,0,114,114,0,0,0,0,0,0,169,233,187,172,246,189,543,689,640,615
TAG 54:4+NH4 (-FA 16:2 (NH4)),42,69,45,57,0,27,0,25,32,40,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,25,0,28,54,52,71,32
TAG 54:4+NH4 (-FA 17:0 (NH4)),27,42,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0
TAG 54:4+NH4 (-FA 17:1 (NH4)),40,34,35,35,0,0,0,22,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0
TAG 54:4+NH4 (-FA 17:2 (NH4)),51,25,45,37,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,33,50,39,32,22,35,0,32
TAG 54:4+NH4 (-FA 18:0 (NH4)),214,226,229,196,132,113,167,155,179,162,176,160,0,0,0,0,0,0,0,0,0,0,0,0,116,78,0,0,0,0,0,0,92,106,128,133,160,179,172,159,169,181
TAG 54:4+NH4 (-FA 18:1 (NH4)),6618,6274,7023,6291,2099,1816,1806,1953,4555,4249,5256,4953,0,0,0,0,0,0,0,0,0,0,0,0,1082,1147,0,0,0,0,0,0,1840,1908,2093,2203,2248,2078,5147,5631,5101,5075
TAG 54:4+NH4 (-FA 18:2 (NH4)),2901,2714,2880,2718,953,856,934,837,2014,2046,2319,2455,0,0,0,0,0,0,0,0,0,0,0,0,609,555,0,0,0,0,0,0,883,1003,1104,973,1025,1102,2571,2610,2684,2473
TAG 54:4+NH4 (-FA 18:3 (NH4)),62,64,78,54,23,33,35,23,59,49,59,72,0,0,0,0,0,0,0,0,0,0,0,0,23,37,0,0,0,0,0,0,23,44,42,47,41,62,47,61,27,62
TAG 54:4+NH4 (-FA 20:1 (NH4)),174,135,136,105,45,40,61,54,145,143,171,213,0,0,0,0,0,0,0,0,0,0,0,0,29,40,0,0,0,0,0,0,45,62,35,69,34,54,189,180,167,163
TAG 54:4+NH4 (-FA 20:2 (NH4)),629,512,510,488,182,160,150,146,329,350,409,365,0,0,0,0,0,0,0,0,0,0,0,0,98,84,0,0,0,0,0,0,152,148,138,169,155,159,446,545,502,452
TAG 54:4+NH4 (-FA 20:3 (NH4)),868,876,956,834,370,314,314,361,539,0,522,606,0,0,0,0,0,0,0,0,0,0,0,0,150,175,0,0,0,0,0,0,282,240,279,322,365,306,304,336,331,310
TAG 54:4+NH4 (-FA 20:4 (NH4)),203,293,275,253,216,182,204,165,279,216,272,250,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,106,138,118,121,155,149,142,165,157,150
TAG 54:3+NH4 (-FA 13:0 (NH4)),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:3+NH4 (-FA 14:0 (NH4)),52,65,40,47,23,33,23,33,91,69,60,79,30,23,0,0,0,0,0,23,29,30,32,25,23,27,27,32,0,0,0,32,32,25,37,32,30,48,45,121,71,49
TAG 54:3+NH4 (-FA 14:1 (NH4)),23,30,23,0,0,0,0,25,45,56,37,44,0,0,0,0,0,0,0,0,38,39,32,0,0,0,12,25,0,0,0,0,25,0,0,0,0,0,74,81,69,64
TAG 54:3+NH4 (-FA 14:3 (NH4)),44,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,30,0,0
TAG 54:3+NH4 (-FA 16:0 (NH4)),876,885,811,929,322,287,312,316,569,675,688,680,123,96,170,105,150,128,111,126,159,164,179,170,312,300,365,338,0,0,260,252,287,353,417,475,480,519,591,610,599,542
TAG 54:3+NH4 (-FA 16:1 (NH4)),1249,1176,1121,1190,525,468,395,414,1074,1165,1221,1279,162,226,263,263,381,319,296,305,424,350,487,503,363,349,387,399,0,0,272,259,326,328,462,444,331,427,2486,2512,2268,2398
TAG 54:3+NH4 (-FA 17:1 (NH4)),32,47,51,49,0,0,27,0,24,34,34,25,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,0,0,0,0,0,0,0,20,32,0,23,52,32,44,27
TAG 54:3+NH4 (-FA 17:2 (NH4)),22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
TAG 54:3+NH4 (-FA 18:0 (NH4)),771,768,847,685,393,412,475,453,733,656,740,753,153,150,133,155,172,175,148,179,223,179,223,219,326,345,377,400,0,0,250,238,255,302,520,596,528,660,692,724,737,636
TAG 54:3+NH4 (-FA 18:1 (NH4)),39263,38237,38925,38862,9715,9617,9012,9286,28255,26606,29223,29034,4398,4274,5061,5039,7326,5978,5740,5775,7346,7619,8952,9909,7735,7707,8371,8858,0,0,5782,5633,6693,7297,12109,12329,11649,11381,49471,54361,51923,47707
TAG 54:3+NH4 (-FA 18:2 (NH4)),833,801,969,903,370,382,461,382,782,652,843,744,101,118,159,145,213,148,184,181,223,196,223,211,311,313,368,390,0,0,297,224,338,348,569,543,575,505,720,854,730,752
TAG 54:3+NH4 (-FA 19:1 (NH4)),35,44,40,42,0,0,0,0,40,32,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,24,42,54,44,33
TAG 54:3+NH4 (-FA 20:1 (NH4)),1274,1326,1269,1240,560,530,548,429,1398,1312,1355,1483,248,242,304,263,427,316,360,361,459,427,471,673,431,414,390,447,0,0,292,336,358,378,429,552,429,501,2654,2870,2736,2521
TAG 54:3+NH4 (-FA 20:2 (NH4)),628,598,681,592,245,201,238,238,484,422,424,529,113,87,105,144,167,130,99,138,143,126,131,177,219,206,258,297,0,0,207,221,270,279,314,268,341,318,439,531,439,417
TAG 54:3+NH4 (-FA 20:3 (NH4)),132,119,89,108,49,48,49,57,96,116,79,93,25,23,22,33,37,28,30,0,0,32,30,30,54,60,65,96,0,0,30,54,34,47,67,52,81,97,103,59,74,89
MADAG 56:10+NH4 (-FA 20:4 (NH4)),25,0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:3+NH4 (-FA 22:1 (NH4)),62,32,59,47,32,0,27,0,57,81,45,52,0,0,39,0,37,30,0,0,30,30,15,32,44,30,0,29,0,0,0,0,0,0,15,27,25,0,123,133,123,138
TAG 54:2+NH4 (-FA 14:0 (NH4)),128,111,94,77,79,54,55,52,202,182,135,199,45,69,64,76,120,82,74,78,86,115,89,111,64,86,94,79,0,0,0,45,62,48,103,99,52,89,306,309,299,240
TAG 54:2+NH4 (-FA 15:1 (NH4)),75,66,72,59,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,23,0,0,24,0,0,0,0,0
TAG 54:2+NH4 (-FA 16:0 (NH4)),1365,1420,1503,1406,606,556,605,584,1417,1297,1370,1570,489,546,541,563,726,548,596,629,728,725,749,721,835,832,794,903,0,0,0,405,468,451,998,985,973,1029,2113,2254,2272,2053
TAG 54:2+NH4 (-FA 16:1 (NH4)),296,306,333,295,158,187,97,160,299,414,398,367,111,118,189,150,201,120,152,182,201,204,189,180,177,182,180,165,0,0,0,88,72,96,196,164,140,187,797,752,708,726
TAG 54:2+NH4 (-FA 17:0 (NH4)),29,25,25,23,0,0,0,0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,22,23,0,24,30,25
TAG 54:2+NH4 (-FA 17:2 (NH4)),64,74,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,32,23,27,23
TAG 54:2+NH4 (-FA 18:0 (NH4)),3707,3666,3879,3384,1758,1648,1583,1653,3074,2952,3372,3412,1039,1108,1079,1121,1518,1191,1162,1277,1434,1511,1538,1747,1938,1832,2089,2200,0,0,0,846,932,1075,2435,2441,2353,2822,4349,4640,4269,4124
TAG 54:2+NH4 (-FA 18:1 (NH4)),8593,8430,9169,8094,3924,3415,3278,3395,7142,7106,8332,8078,2111,2083,2338,2467,3111,2745,2600,2595,3177,2926,3476,3840,3806,4069,4213,4573,0,0,0,1820,1865,2099,5030,5321,5102,5308,11119,11657,10952,10658
TAG 54:2+NH4 (-FA 18:2 (NH4)),79,89,99,69,62,52,56,62,79,97,101,93,32,0,27,55,51,0,28,35,47,45,37,57,54,60,66,91,0,0,0,30,39,34,69,113,115,103,86,62,86,93
TAG 54:2+NH4 (-FA 19:1 (NH4)),38,25,25,15,0,0,0,0,22,34,29,32,0,22,0,0,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,47,0,32,22,30,30,0,0
TAG 54:2+NH4 (-FA 20:0 (NH4)),150,160,104,164,83,64,69,57,164,160,167,147,34,54,62,45,72,67,46,54,55,82,93,92,56,72,81,106,0,0,0,37,32,47,91,89,97,71,228,216,207,268
TAG 54:2+NH4 (-FA 20:1 (NH4)),1585,1480,1768,1453,825,658,649,624,1509,1510,1875,1546,609,559,641,663,769,660,631,657,732,706,809,931,984,876,905,1071,0,0,0,446,477,543,1113,1145,1091,1166,2448,2910,2482,2331
TAG 54:2+NH4 (-FA 20:2 (NH4)),87,67,79,76,32,47,40,34,59,47,81,91,23,29,0,22,34,34,30,25,23,28,33,30,56,50,42,62,0,0,0,44,33,37,70,0,54,69,77,103,67,77
MADAG 56:9+NH4 (-FA 20:4 (NH4)),111,105,128,121,126,115,0,69,79,0,102,111,89,77,54,66,98,59,72,77,94,104,74,96,72,86,104,82,0,0,0,88,0,93,67,56,69,77,62,77,0,28
TAG 54:2+NH4 (-FA 22:1 (NH4)),145,140,179,110,130,67,60,81,230,228,194,199,62,72,76,74,106,79,81,98,84,101,176,108,111,97,99,106,0,0,0,50,42,54,84,110,97,101,287,309,331,346
MADAG 56:9+NH4 (-FA 22:6 (NH4)),24,32,27,27,0,0,24,23,0,0,0,0,0,0,0,0,0,0,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0
TAG 54:1+NH4 (-FA 14:0 (NH4)),37,45,0,0,0,0,30,23,91,67,72,87,0,0,0,0,0,0,0,0,0,0,0,113,91,97,0,0,0,0,0,0,0,0,59,72,0,91,233,172,199,201
TAG 54:1+NH4 (-FA 14:1 (NH4)),22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:1+NH4 (-FA 15:0 (NH4)),52,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,38,38,0,42,0,49,27,29
TAG 54:1+NH4 (-FA 15:1 (NH4)),321,297,0,0,0,0,23,29,38,55,72,55,0,0,0,0,0,0,0,0,0,0,0,0,27,39,0,0,0,0,0,0,0,0,84,101,0,86,109,108,125,108
TAG 54:1+NH4 (-FA 16:0 (NH4)),440,359,0,0,0,0,176,106,353,314,353,392,0,0,0,0,0,0,0,0,0,0,0,378,338,381,0,0,0,0,0,0,0,0,385,497,0,453,624,644,692,619
TAG 54:1+NH4 (-FA 16:1 (NH4)),64,54,0,0,0,0,28,0,42,42,57,50,0,0,0,0,0,0,0,0,0,0,0,45,40,34,0,0,0,0,0,0,0,0,40,34,0,37,81,106,86,83
TAG 54:1+NH4 (-FA 17:1 (NH4)),47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,33
MADAG 56:8+NH4 (-FA 17:2 (NH4)),206,219,0,0,0,0,25,0,37,35,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,35,0,42,0,64,62,55
MADAG 56:8+NH4 (-FA 17:3 (NH4)),22,25,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,28,40,40,0
TAG 54:1+NH4 (-FA 18:0 (NH4)),1017,1140,0,0,0,0,773,867,1268,1273,1571,1585,0,0,0,0,0,0,0,0,0,0,0,1103,1322,1326,0,0,0,0,0,0,0,0,1376,1467,0,1629,1586,1540,1113,1121
TAG 54:1+NH4 (-FA 18:1 (NH4)),725,779,0,0,0,0,412,366,652,700,618,0,0,0,0,0,0,0,0,0,0,0,0,409,553,597,0,0,0,0,0,0,0,0,687,713,0,760,834,1025,963,810
MADAG 56:8+NH4 (-FA 18:2 (NH4)),44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,17,29,0,23,0
TAG 54:1+NH4 (-FA 20:0 (NH4)),172,206,0,0,0,0,99,84,206,150,212,186,0,0,0,0,0,0,0,0,0,0,0,194,170,152,0,0,0,0,0,0,0,0,135,206,0,201,240,223,263,226
TAG 54:1+NH4 (-FA 20:1 (NH4)),191,138,0,0,0,0,83,94,197,175,208,187,0,0,0,0,0,0,0,0,0,0,0,172,148,164,0,0,0,0,0,0,0,0,169,173,0,184,279,256,272,295
MADAG 56:8+NH4 (-FA 20:4 (NH4)),27,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:1+NH4 (-FA 22:1 (NH4)),39,74,0,0,0,0,24,35,74,87,55,71,0,0,0,0,0,0,0,0,0,0,0,34,54,40,0,0,0,0,0,0,0,0,64,67,0,61,94,128,84,145
MADAG 56:8+NH4 (-FA 22:6 (NH4)),417,405,0,0,0,0,50,0,0,70,69,77,0,0,0,0,0,0,0,0,0,0,0,0,30,37,0,0,0,0,0,0,0,0,150,96,0,187,170,184,167,0
TAG 54:0+NH4 (-FA 14:0 (NH4)),23,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:0+NH4 (-FA 15:0 (NH4)),250,295,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0
MADAG 56:7+NH4 (-FA 15:1 (NH4)),531,495,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:0+NH4 (-FA 16:0 (NH4)),84,93,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
MADAG 56:7+NH4 (-FA 16:1 (NH4)),204,228,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
MADAG 56:7+NH4 (-FA 17:1 (NH4)),210,176,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
MADAG 56:7+NH4 (-FA 17:2 (NH4)),560,478,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0
MADAG 56:7+NH4 (-FA 17:3 (NH4)),29,54,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
TAG 54:0+NH4 (-FA 18:0 (NH4)),198,189,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0
MADAG 56:7+NH4 (-FA 18:1 (NH4)),358,358,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0
MADAG 56:7+NH4 (-FA 18:2 (NH4)),157,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
MADAG 56:7+NH4 (-FA 18:3 (NH4)),46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAG 54:0+NH4 (-FA 20:0 (NH4)),30,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
MADAG 56:7+NH4 (-FA 20:4 (NH4)),59,59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:7+NH4 (-FA 20:5 (NH4)),27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:7+NH4 (-FA 22:6 (NH4)),1818,1864,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0
MADAG 56:6+NH4 (-FA 15:1 (NH4)),872,969,947,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 16:0 (NH4)),272,268,345,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 16:1 (NH4)),329,326,390,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 17:0 (NH4)),81,54,61,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 17:1 (NH4)),350,356,458,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 17:2 (NH4)),373,309,357,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 18:0 (NH4)),52,44,45,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 18:1 (NH4)),1142,1157,1281,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 18:2 (NH4)),169,0,226,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 20:4 (NH4)),132,120,143,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:6+NH4 (-FA 22:6 (NH4)),341,397,437,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADAG 56:5+NH4 (-FA 15:0 (NH4)),731,701,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
