Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
Des 17:2+NH4 (Des),0,279.7561,0,0,0,0,1963.5202,1910.3151,0,0,0,0,0,0,0,0,0,0,1546.0075,1881.717,0,0,59.3494,55.7107,18.839,47.8437,0,0,0,0,0,0,0,0,958.5143,1069.0821,1173.1273,1087.0522,27.1026,0,111.0468,93.2859
Des 20:3+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1006,27.0925,0,0,0,0,0,0,0,0,24.3269,0,0,0,0,0,3.2455,3.9034
CE 31:3+NH4 (Chol),0,34,0,0,47,0,0,0,27,41,0,27,0,0,0,34,0,0,0,0,27,0,27,0,27,41,0,20.2047,0,0,0,0,0,0,41,54,0,34,0,27,0,0
CE 31:2+NH4 (Chol),0,3.548,0,34,0,3.548,0,0,0,0,0,0,0,0,0,3.548,0,0,27,0,0,0,8.3764,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
Des 14:1+NH4 (Des),0,0,0,0,0,0,0,0,2.406,0,0,0,0,0,3.501,0,0,26.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5787,0,15.3147,11.7575
Des 15:1+NH4 (Des),0,0,0,0,0,0,0,0,0,0,0,15.1271,0,21.9263,0,0,13.273,0,0,0,0,0,0,0,0,0,30.5857,0,0,0,0,0,0,0,0,0,0,0,27.273,34,0,0
Erg 15:0+NH4 (Erg),0,0,26.8281,31.2487,0,0,0,0,0,0,0,0,33.9031,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,15.7689,0,0,0,0
Erg 24:2+NH4 (Erg),0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
CE 15:2+NH4 (Chol),0,0,0,0.2676,0,0,0,0,0,0,0,0,0.4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7617,0,0,1.0478,0,0,0,0,0,0,0
CE 34:2+NH4 (Chol),0,0,0,26.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 10:1+NH4 (Des),0,0,0,0,11.3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 12:0+NH4 (Des),0,0,0,0,2.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8379,0,0,0,0,0,0,0
CE 15:1+NH4 (Chol),0,0,0,0,22.6971,0,8.1365,0,0,0,61,41,0,0,33.9658,41,27,0,9.3909,0,34,0,26.9341,0,33.9341,34,47,61,0,0,0,0,0,0,0,0,0,9.029,47,41,47,81
Des 18:3+NH4 (Des),0,0,0,0,9.4925,0,44.8588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 20:3+NH4 (Chol),0,0,0,0,930.5692,1124.3171,666.7274,891.4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 20:2+NH4 (Des),0,0,0,0,9.3798,15.1361,54.2187,30.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 20:1+NH4 (Chol),0,0,0,0,1096.7085,1179.7759,834.4769,850.9171,0,0,0,0,0,0,0,0,0,0,308.291,291.8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.522,1555.5192,1042.0815,1281.9348
CE 22:6+NH4 (Chol),0,0,0,0,1631.6734,1646.4309,1115.4484,1212.5796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 22:5+NH4 (Des),0,0,0,0,2.7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE 22:4+NH4 (Chol),0,0,0,0,4411.6415,4292.0455,4038.5501,4329.6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Des 25:2+NH4 (Des),0,0,0,0,1.6457,4.7038,0,0,0,0,31.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4505,0,0,0,0
Des 11:3+NH4 (Des),0,0,0,0,0,20.0401,0,0,0,0,0,0,43.7506,22.5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5585,37.0153,0,0,0,0,0,0
Des 21:5+NH4 (Des),0,0,0,0,0,0,17.4793,18.4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
