Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
Group,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1
SM 32:0;2 (SM),0,0,0,0,0,0,1683.9236,1596.6247,3162.2507,2941.459,0,3558.4215,4378.8022,3855.2203,4401.6306,4602.2363,4799.1842,4689.8493,5580.5185,5834.5725,3162.2697,2650.1473,2528.847,2590.4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513.3806,0,0
SM 32:2;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,17.6041,5.903,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 32:0;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,5.6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 34:2;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,17.7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 34:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,39.7231,2.1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2375,26.2685,0,0,0,0
SM 34:1;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0.2821,19.9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 34:0;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,12.405,38.4865,0,0,0,0,0,0,0,0,0,0,12.0724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8705,0,0,0,0,0,0
SM 36:1;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,10.1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 36:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,51.8063,27.3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,15.0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:4;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,11.6892,33.0326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 40:4;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,13.2164,17.7188,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
"SM 40:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,11.0769,0,0,0,0,0,0,0,18.2974,0,0,0,0,0,0,0,0,0.6981,0,0,9.6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 40:0;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,4.4975,6.6349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:0;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,21.5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0
SM 40:4;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,8.965,19.7287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 40:3;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,40.7999,40.8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 42:1;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 32:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0.599,14.5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4283,0,0,0,0,0,0,0,0,0,0,15.2063,0,9.5541,0,0,0,0
SM 38:2;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,15.1784,22.9082,0,0,0,0,0,0,0,0,0,36.6031,0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 42:4;2 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,19.9718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 42:0;4 (SM),0,0,0,0,0,0,0,81.4724,84.107,0,28.8228,0,0,36.0334,0,0,0,67.8733,0,0,0,0,147.1642,0,0,0,0,11.8229,0,0,0,0,0,0,16.9828,0,0,164.8883,0,0,79.9012,0
SM 34:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,30.5591,0,0,0,18.3664,14.6825,0,19.7653,0,0,0,0,0,0,0,0,0,2.1337,0,0,0,0,0,0,0,0,21.1683,28.1945,0,0,0,1.0602,0,0
"SM 38:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,20.3683,0,0,27,14.4972,7.0363,0,5.9139,0,0,0,0,0,0,0,8.6857,20.0602,30.4405,0,0,0,0,0,0,0,27,11.671,0,0,0,0,0,0,0
SM 38:0;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,34,0,0,0,0,47,0,33.0707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,27,0,0,0,0,0,0
"SM 38:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,15.5833,0,0,0,0,20.3947,0,0,0,0,0,0,0,0,0,0,13.2931,13.4097,0,0,0,0,0,0,0,0,23.5109,0,0,0,0,0,0,0
"SM 40:3;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,3.0048,9.7303,10.1185,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 38:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,9.724,0,0,0,0,0,0,0,0,0,0,0,0,20.2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 40:4;3 (SM),0,0,0,0,0,0,0,0,1298.4237,807.7287,0,0,403.7772,563.8319,344.2122,415.8331,1149.6833,24.4108,530.1806,804.4208,1108.9666,398.2423,1026.5501,898.8065,357.3507,0,7.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,1172.7228,958.7872
SM 42:1;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,12.6747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 42:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,21.3643,0,0,0,26.7942,0,0,0,0,0,0,0,0,0,0,33.9396,33.0963,33.5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 32:4;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,7.49,4.8568,0,0,0,5.2819,18.7465,1.4281,0,0,0,0,0,33.0892,0,21.5124,16.9305,0,0,0,0,0,0.5482,6.5643,19.6153,21.0742,0,3.1105,16.4818,0,0,0,0
"SM 36:1;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,6.6687,0,0,0,0,0,0,0,0,0,0,0,0,26.2563,23.4592,18.4805,36.2019,0,0,0,0,0,0,0,0,14.4502,24.2563,0,0,0,0,0,0
SM 40:0;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,26.8828,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,34,54,34,27
SM 44:4;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,14,0,0,33.9106,34,0,0,0,0,0,0,0,0,0,41,47,53.9067,0,0,0,0,0,0,0,0,41,14,0,0,0,0,0,0
"SM 42:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3072,41,41
"SM 42:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 36:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,9.3472,13.5233,1.5918,0,12.4862,0,0,0,0,0,0,11.6102,13.6903,10.7836,23.7795,0,0,33.8532,0,0,0,0,0,0,0,18.9137,0,0,0,0,0,0
SM 36:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,10.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8405,0,0,0,0,0,0
"SM 38:1;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:0;4 (SM),0,0,0,0,0,0,0,0,0,0,65.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1325,0,0,0
"SM 40:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,9.9589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2274,2.9494,0,0
SM 42:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,41,0,33.4846,0,0,0,0,0,0,0,0,0,0,0,0,34.9573,0,0,0,0,0,0,0,13.965,0,0,0,0,0,0,0,0
SM 38:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,27.9223,0,0,0,0,0,0,0,0,0,0,0,19.9537,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0
"SM 32:4;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,12.4176,0,0,0,0,0,0,0,0,0,0,0,0,41.5141,0,0,0,0,0,0,0,0,13.6534,0,0,0,0,0,0,0
SM 34:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,21.491,0,0,0.3478,0,0,0,0,0,0,0,0,4.7139,13.115,0,0,0,0,0,0,0,0,12.5503,0,0,0,0,0,0,0
SM 36:0;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 36:2;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,19.0871,13.2258,0,17.841,0,0,0,0,0,0,0,0,0,9.6708,0,0,0,0,0,0,0,0,26.3592,0,0,0,0,0,0,0
SM 36:1;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,6.2699,0,0,0,0,0,0,0,0,0,0,0,13.9391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:4;3 (SM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3144,190.7954,471.4346,84.4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.5392,0,0,131.9252
SM 38:1;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,24.9755,0,25.6117,0,0,0,0,0,0,0,25.4938,0,0,21.9793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 38:1;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,32.8798,21.0464,26.7935,0,0,0,0,0,0,0,23.5466,0,24.4536,22.8408,0,0,0,0,0,0,0,0,13.638,25.1892,0,0,0,0,0,0
SM 32:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,5.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 34:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,26.9544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 40:3;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,15.2439,0,0,0,0,0,0,0,0,14.9383,0,35.0558,0,0,0,0,0,0,0,0,0,0,11.1001,0,0,0,0,0,0
"SM 42:2;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,7.7055,0,0,0,0,0,0,0,0,0,0,20.4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 30:2;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2504,4.8128,0,15.8104,0,0,0,1.0146,28.04,1.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 36:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 36:2;2 (SM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,4192.0546,4107.3922,0,0,0,0,0,0,3598.8238,3588.6278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989.1937,4103.4873,0,3566.7807
SM 40:4;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.047,0,0,0,0,0,0,0,0,0,0,18.8382,0,0,0,0,0,0,0,0,0,25.4154,0,0,0,0,0,0
SM 40:4;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
SM 42:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 28:4;2 (SM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8999,0,0,0,0,0,0,0,0,0,0
SM 34:2;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5036,0,0,0,0,0,0,41,0,0,114.3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 36:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2541,20.3178,0,22.4373
SM 40:4;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9385,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 40:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1233,3.3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4432,13.1672,0,0,0,0,0,0,0,13.1672,0
"SM 42:0;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,12.2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 36:0;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:4;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1677,0,0,0,0,0,0,0,0,0,0,3.1797,0,0,0,0,3.1845,0,7,0,0,0,0,0,0,0
SM 34:2;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 30:3;4 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 26:0;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 42:4;3 (SM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.444,0,0,0,0,0,408.1412,0,0,0,0,0,0,0,0,0,183.0241,0,0,361.465,373.7161,6.0941
SM 42:4;2 (SM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.8978,0,0
SM 32:1;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4208,0,0,0,0
SM 34:0;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 36:1;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 40:4;2 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9901,47,0,70.7312,0,0,0,0,0,0,0,0,40.9942,54.3427,0,0,0,0,0,0
SM 32:4;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 32:3;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 32:2;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 40:1;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1198,9.3889,0,0,0,0,0,0,0,0,0,13.6083,0,0,0,0,0,0
SM 40:3;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 40:2;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3272,0,0,0,0,0,0,0,0,0,0,15.8287,0,0,0,0,0,0
"SM 42:0;3 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 34:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 34:0;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 34:0;3 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 38:3;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 36:1;4 (LCB 18:1;2-H2O,LCB 18:0;3-2H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.619,0,0,0,0,0,0,0,0,32.4499,1.3249,0,0,0,0,0,0
SM 38:1;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 40:2;2 (LCB 18:2;2-2H20,LCB 18:1;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 40:2;3 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4913,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9513,0,0
SM 26:0;4 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7285,0,0,0,0,0,0,0,0,0,38.7358,0,0,0,0,0
"SM 34:1;4 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 32:2;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM 40:4;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6839,3.4564,0,0,0,0,0,0,0,0,0,0
SM 32:3;3 (LCB 18:0;2-H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"SM 34:2;2 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8729,0,0,0,0,0,0,0,0,0,0
SM 32:1;4 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0426,0,0,0,0,0,0,0
SM 36:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0726,0,0,0,0,0,0,0,0,0,0
SM 40:0;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8325,0,0,0,0,0,0,0,0,0,0
SM 42:4;2 (LCB 18:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SM 42:0;3 (LCB 18:1;2-2H2O,LCB 18:0;3-3H2O)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SM 28:4;2 (LCB 17:0;2-2H2O),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
