,feature,class,86,94,110,112,117,Control,73,76,89,93,195,196,iKO,iKO vs. CON,iKO vs. CON,63,80,83,108,116,G519R,G519R vs. CON,G519R vs. CON,248,249,255,257,Lrig1-D3,Lrig-D3 vs. CON,Lrig-D3 vs. CON,ALI,Lipid,
,,,VilERT-G519R-86,VilERT-G519R-94,VilERT-G519R-110,VilERT-G519R-112,VilERT-G519R-117,,VilERT-M5B-73,VilERT-M5B-76,VilERT-G519R-89,VilERT-G519R-93,Lrig-M5B-195,Lrig-M5B-196,,,,VilERT-G519R-63,VilERT-G519R-80,VilERT-G519R-83,VilERT-G519R-108,VilERT-G519R-116,,,,Lrig1-M5B-248,Lrig1-M5B-249,Lrig1-M5B-255,Lrig1-M5B-257,,,,H655ALI,H655Lipid,H655
No.,feature,class,Control,Control,Control,Control,Control,Average,iKO,iKO,iKO,iKO,iKO,iKO,Average,"Fold change (log, base 2)",P-value,G519R,G519R,G519R,G519R,G519R,Average,"Fold change (log, base 2)",P-value,Lrig1-D3,Lrig1-D3,Lrig1-D3,Lrig1-D3,Average,"Fold change (log, base 2)",P-value,DGAT-ALI,DGAT-Lipid,"Fold change (log, base 2)"
1280,PS 20:3;0_22:6;0,PS,,,,,,0,,,,,,,0,NA,NA,,0.009155169,,,,0.009155169,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1282,PS 20:4;0_22:5;0,PS,,,,,,0,,,,,,,0,NA,NA,,0.001099201,,,,0.001099201,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1283,PS 22:6;0_24:0;0,PS,,,,,,0,,,,,,,0,NA,NA,,0.006110028,,,,0.006110028,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
505,PC 18:3;0_22:4;0,PC,,,,,0.004099517,0.004099517,,0.002606318,,,,,0.002606318,-0.7,#DIV/0!,0.010228134,,,,0.01357949,0.011903812,1.5,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1284,SM 32:0;4,SM,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.029981768,#DIV/0!
1288,SM 34:0;4,SM,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.026183792,0.075282275,1.5
508,PC 20:0;0_20:4;0,PC,0.015214267,0.021775519,,0.015131498,0.020790383,0.018227917,0.026331468,0.025690048,0.02491191,0.035739868,0.019854164,0.025156257,0.026280619,0.5,0.03,0.038056851,0.030540575,0.035386032,,0.047583633,0.037891773,1.1,0.00,,0.032785631,0.026387366,,0.029586499,0.7,0.03,,0.028497964,#DIV/0!
1298,SM 40:0;3,SM,,,,,,0,,,,,,,0,NA,NA,,0.019550688,,,,0.019550688,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1301,SM 42:0;2,SM,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.137694582,0.146340546,0.1
1305,SM 44:1;2,SM,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.027296925,0.01937896,-0.5
1306,SM 44:2;2,SM,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.026285604,,
1307,TAG 42:0;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,0.003083087,0.003083087,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
514,PC 20:1;0_20:3;0,PC,0.01094138,0.007963539,,,0.007737968,0.008880962,0.0250953,0.018431651,0.009153806,0.023325138,0.023185418,0.021631082,0.020137066,1.2,0.02,0.017659003,0.027697614,0.011271732,0.014508997,0.026720272,0.019571524,1.1,0.05,,0.007687042,,,0.007687042,-0.2,#DIV/0!,,0.064285513,#DIV/0!
905,PC 20:1;0_20:4;0,PC,0.024827061,0.035770718,0.018175529,0.022120614,0.023292837,0.024837352,0.042806912,0.06468409,0.047606096,0.058239452,0.043230886,0.076449909,0.055502891,1.2,0.00,0.052670821,0.048289485,0.045933495,0.028867099,0.064309058,0.048013992,1.0,0.01,0.043868372,0.046805305,0.023362391,0.070392222,0.046107072,0.9,0.05,0.036681362,0.042813042,0.2
1311,TAG 45:0;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,0.009017135,0.009017135,#DIV/0!,#DIV/0!,,,
1312,TAG 45:1;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,0.01021762,0.01021762,#DIV/0!,#DIV/0!,,,
518,PC 20:1;0_22:6;0,PC,,,,,0.000685946,0.000685946,0.023043701,0.025869221,0.008597586,0.02259927,0.024477532,0.029015169,0.02226708,5.0,#DIV/0!,0.023138906,0.015135885,0.009567997,,0.012316118,0.015039726,4.5,#DIV/0!,,0.007041174,0.009830151,0.022578039,0.013149788,4.3,#DIV/0!,,,
1319,TAG 47:2;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.0087047,#DIV/0!
520,PC 20:2;0_20:3;0,PC,0.011003874,0.011239481,,,,0.011121678,0.012291294,0.01435616,0.013868029,0.014257417,0.013267569,0.015500223,0.013923449,0.3,0.01,0.013295173,0.018169605,,,0.020378595,0.017281124,0.6,0.11,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.039953624,0.02631157,-0.6
521,PC 20:2;0_20:4;0,PC,0.01738014,0.019189898,,,,0.018285019,0.029294916,0.028632465,0.049686034,0.035395377,0.027454065,0.041306448,0.035294884,0.9,0.04,0.036578546,0.040530451,0.035415167,0.030192639,0.050564487,0.038656258,1.1,0.02,0.03447144,0.039486548,,0.071991333,0.048649774,1.4,0.14,0.005852733,0.015826687,1.4
1385,TAG 57:3;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.01173294,#DIV/0!
1386,TAG 57:4;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.007562207,#DIV/0!
1402,TAG 59:2;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.035658417,#DIV/0!
1403,TAG 59:3;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.018534859,#DIV/0!
526,PC 20:3;0_20:3;0,PC,,,,0.003598176,0.002671611,0.003134893,0.00685237,,0.006091542,0.004318777,0.007172753,0.005473935,0.005981876,0.9,0.02,0.00669661,0.005036884,,0.007204439,0.010173677,0.007277902,1.2,0.06,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.010271863,0.009258461,-0.1
458,PC 20:3;0_20:4;0,PC,0.005016717,0.011530686,0.016469601,,0.005143464,0.009540117,0.019912123,,0.026847299,0.025119649,0.023945338,0.019964013,0.023157684,1.3,0.00,0.023293822,0.022805582,0.015865089,0.025434045,0.037049565,0.024889621,1.4,0.01,,0.013258186,0.015799167,0.043510371,0.024189241,1.3,0.15,0.024083751,0.02727112,0.2
1404,TAG 59:7;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.008894077,#DIV/0!
1405,TAG 60:0;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.006201075,#DIV/0!
1417,TAG 62:11;0,TAG,,,,,,0,,,,,,,0,NA,NA,,,,,0.003940063,0.003940063,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
527,PC 20:4;0_20:4;0,PC,,0.013646101,0.013022858,0.007156149,0.007169737,0.010248711,0.012768345,0.007284416,0.013840193,0.012975909,0.012797873,0.012783568,0.012075051,0.2,0.36,0.019171189,0.017043912,0.010622684,0.016231447,0.021425582,0.016898963,0.7,0.04,0.010701518,0.008355002,0.011143047,0.034696325,0.016223973,0.7,0.39,,,
207,DAG 22:4;0_22:6;0,DAG,,,,,,0,,,7.276952355,,,,7.276952355,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
206,DAG 20:4;0_22:6;0,DAG,,,,,,0,,,0.488853537,,,,0.488853537,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
916,PE O-18:1;0/24:6;0,PE O-,,,,,,0,,,0.235107724,,,,0.235107724,NA,NA,,,,,0.201295257,0.201295257,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1142,PS 16:0;0_18:0;0,PS,,,,,,0,0.222468088,0.189519362,0.194066909,0.226393788,0.197307442,0.226492099,0.209374615,Appeared,Up,,,,,0.189961462,0.189961462,#DIV/0!,#DIV/0!,,0.287450942,0.193825237,0.231544864,0.237607014,#DIV/0!,#DIV/0!,0.067154288,,
915,PE O-18:1;0/24:5;0,PE O-,,,,,,0,0.301144082,0.084110593,0.188164123,0.158761061,,,0.183044965,Appeared,Up,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.105531632,,,0.105531632,#DIV/0!,#DIV/0!,,,
230,PE 15:0;0_18:2;0,PE,0.015982118,0.035892383,,0.014630892,0.017681615,0.021046752,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
619,PE 15:0;0_22:6;0,PE,,0.011817996,,,,0.011817996,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
943,PG 16:0;0_16:0;0,PG,,,,,,0,0.124590848,0.133558802,,,,0.087012149,0.115053933,Appeared,Up,,,,,0.068748001,0.068748001,#DIV/0!,#DIV/0!,,0.275807855,,0.137508688,0.206658272,#DIV/0!,#DIV/0!,,,
784,PE O-16:0;0/20:0;0,PE O-,,,,,,0,0.111902237,0.055688596,0.075919554,0.101588903,0.149714733,0.151257018,0.107678507,Appeared,Up,,,,,0.081864769,0.081864769,#DIV/0!,#DIV/0!,,0.013369426,,,0.013369426,#DIV/0!,#DIV/0!,,,
541,PC O-16:0;0/20:4;0,PC O-,,0.011857517,,,,0.011857517,,,0.033224097,0.013814744,,0.012804355,0.019947732,0.8,#DIV/0!,,0.010736132,0.007970646,0.011029422,0.020163977,0.012475044,0.1,#DIV/0!,0.00921219,0.016337541,,0.015390881,0.013646871,0.2,#DIV/0!,0.002002904,0.009052022,2.2
542,PC O-16:0;0/20:5;0,PC O-,0.00067734,0.00181908,,0.001079241,0.000488433,0.001016023,0.000924334,0.001355702,,0.000793483,,0.000503184,0.000894176,-0.2,0.74,,0.000540242,0.000346153,,0.000671726,0.000519374,-1.0,0.22,,0.001240882,0.000566223,,0.000903552,-0.2,0.83,,,
1238,PS 18:2;0_20:2;0,PS,,,,,,0,0.110843146,0.066974326,0.116831323,0.10120177,0.100612677,0.110024464,0.101081285,Appeared,Up,,0.128184497,0.107853057,,0.121125724,0.119054426,#DIV/0!,#DIV/0!,,0.17461178,,,0.17461178,#DIV/0!,#DIV/0!,,,
869,PE O-18:0;0/20:0;0,PE O-,,,,,,0,0.044433,0.046362406,,,0.09866996,0.129940855,0.079851555,Appeared,Up,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.055907589,,,0.055907589,#DIV/0!,#DIV/0!,,,
545,PC O-16:0;0/22:6;0,PC O-,0.001977849,0.005159227,,,,0.003568538,0.00349433,0.004697686,0.006550198,0.003714709,0.002247714,0.003146393,0.003975172,0.2,0.77,0.002905957,0.006586813,0.006708622,0.003579062,0.006788514,0.005313794,0.6,0.34,0.00550538,0.005844146,0.001494281,0.004033666,0.004219368,0.2,0.73,,,
914,PE O-18:1;0/24:4;0,PE O-,,,,,,0,0.043074478,0.033603861,0.08913781,0.0735725,,0.067394129,0.061356556,Appeared,Up,0.037370775,0.053948493,0.036513062,,0.057805238,0.046409392,#DIV/0!,#DIV/0!,,0.053327632,0.025817984,,0.039572808,#DIV/0!,#DIV/0!,,,
1160,PS 16:1;0_20:1;0,PS,,,,,,0,0.060809441,0.047384288,0.036752692,0.049973308,0.078628433,0.070727558,0.057379287,Appeared,Up,0.029338132,0.032300565,,0.020454946,0.063149307,0.036310738,#DIV/0!,#DIV/0!,,0.040229684,,0.042008109,0.041118897,#DIV/0!,#DIV/0!,0.011814104,0.010545738,-0.2
422,PC 16:2;0_18:1;0,PC,,,,,,0,,0.045925407,,0.063124821,,0.062660936,0.057237055,Appeared,Up,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
636,PE 16:0;0_21:1;0,PE,,,,0.004062237,,0.004062237,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
711,PE 17:0;0_20:5;0,PE,,0.017285771,,0.014328159,0.012076921,0.014563617,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.019430352,#DIV/0!
1065,PI 16:1;0_20:3;0,PI,,,,,,0,0.056629769,0.046274321,,,0.061366202,,0.054756764,Appeared,Up,,,,,0.060504556,0.060504556,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.030976114,#DIV/0!
902,PE 17:0;0_22:5;0,PE,0.005580711,0.008987847,,0.008818561,0.003091182,0.006619575,,,,,,,0,NA,NA,,0.009868665,,,,0.009868665,0.6,#DIV/0!,,,0.007477795,,0.007477795,0.2,#DIV/0!,,,
553,PC O-16:1;0/20:3;0,PC O-,,0.031565574,,,,0.031565574,,,0.076370091,0.04090279,,0.045267043,0.054179975,0.8,#DIV/0!,,0.035811025,0.022348959,0.030351922,0.058626912,0.036784705,0.2,#DIV/0!,0.026461541,0.058168687,,0.05286017,0.045830133,0.5,#DIV/0!,0.057646123,0.040635094,-0.5
554,PC O-16:1;0/20:4;0,PC O-,0.017798831,0.043625154,,0.016901191,0.016793423,0.02377965,0.026007952,0.04264779,0.070635707,0.028516877,,0.030101032,0.039581872,0.7,0.20,,0.032573842,0.028773649,0.034771369,0.050518374,0.036659309,0.6,0.17,0.038248962,0.09807836,0.022996214,0.066559661,0.056470799,1.2,0.12,0.041311579,,
224,HexCer 40:1;2,HexCer,,,,,,0,0.04254226,0.044169256,0.062698707,0.041679361,0.048144848,0.030538152,0.044962097,Appeared,Up,0.033673784,0.055333693,0.037468109,0.051760747,0.054745911,0.046596449,#DIV/0!,#DIV/0!,,0.025706753,0.030662691,0.046749087,0.034372844,#DIV/0!,#DIV/0!,,,
624,PE 17:1;0_22:4;0,PE,0.002674575,,,,0.001499073,0.002086824,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,0.003372036,,0.003372036,0.7,#DIV/0!,,,
557,PC O-16:1;0/22:5;0,PC O-,0.008597197,0.016117211,,,,0.012357204,0.011997455,0.020328758,0.03280179,0.013727963,0.007407439,0.017043835,0.017217873,0.5,0.50,0.007715251,0.021989555,0.017684637,0.014629626,0.024056692,0.017215152,0.5,0.40,0.009624173,0.040508793,0.006266924,0.016334499,0.018183597,0.6,0.65,,,
38,PE 18:0;0_21:5;0,PE,0.002145349,,,0.006968903,0.002707681,0.003940644,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
592,PC O-18:1;0/20:4;0,PC O-,,,,,,0,0.023673171,0.038961466,0.083266432,0.036980783,0.018711917,0.045295102,0.041148145,Appeared,Up,0.026410811,0.052279523,0.035566987,0.037801286,0.063097949,0.043031311,#DIV/0!,#DIV/0!,0.031385509,0.039882599,0.028797541,0.044456021,0.036130418,#DIV/0!,#DIV/0!,,,
640,PE 18:2;0_22:5;0,PE,0.067244172,0.075293154,0.06158251,0.063649251,0.0688687,0.067327558,,,,,,,0,NA,NA,,0.029449236,0.038056599,,0.024392902,0.030632913,-1.1,0.00,,0.043467806,,,0.043467806,-0.6,#DIV/0!,,,
343,PE 19:0;0_20:5;0,PE,0.002602369,0.00385817,,,0.001605794,0.002688778,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
579,PC O-18:0;0/22:0;0,PC O-,,,,,,0,0.029626459,,,,0.033832703,0.042367927,0.035275696,Appeared,Up,,,,,0.047474183,0.047474183,#DIV/0!,#DIV/0!,,,,0.035510837,0.035510837,#DIV/0!,#DIV/0!,,,
895,PE 19:1;0_20:4;0,PE,,0.008024054,,,0.003281863,0.005652959,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
841,PE O-17:0;0/21:1;0,PE O-,,,,0.006467525,,0.006467525,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
852,PE O-17:1;0/20:5;0,PE O-,,0.011769806,,,,0.011769806,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.02713644,0.057074401,1.1
1396,PG 16:0;0_20:5;0,PG,0.001940104,0.004184937,,0.001896822,0.00221302,0.002558721,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.000397543,0.000606668,0.0002896,0.000770895,0.000516176,-2.3,0.01,,,
556,PC O-16:1;0/22:4;0,PC O-,,,,,,0,0.013179088,0.025827428,0.082562187,0.021661122,0.009948055,0.033492749,0.031111772,Appeared,Up,0.011157546,0.033049213,0.020800841,0.021513459,0.042383733,0.025780959,#DIV/0!,#DIV/0!,0.01402155,0.049791392,0.012617504,0.036513664,0.028236028,#DIV/0!,#DIV/0!,,,
568,PC O-16:2;0/20:3;0,PC O-,0.001226274,0.001492177,,0.000726822,0.001547874,0.001248287,0.002694858,0.001777124,0.002883319,0.001968853,,0.001610636,0.002186958,0.8,0.03,,0.001867211,0.001336206,0.002812827,0.004849175,0.002716355,1.1,0.11,0.001448468,0.00402775,0.001420331,0.005218544,0.003028773,1.3,0.12,0.073182125,,
959,PG 16:1;0_16:1;0,PG,,,,0.005182132,,0.005182132,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.009770849,0.0088107,-0.1
570,PC O-16:2;0/22:4;0,PC O-,0.001281484,0.004147746,,,,0.002714615,0.002993295,0.004403831,0.013441802,0.004276741,0.001857838,0.003654872,0.00510473,0.9,0.48,0.003440941,0.005397195,0.006585281,0.008201011,0.009722828,0.006669452,1.3,0.10,0.003999618,0.007276127,0.001456131,0.006755089,0.004871741,0.8,0.38,,,
884,PE O-18:0;0/24:2;0,PE O-,,,,,,0,0.031042385,0.01600637,0.024325369,,0.042278643,0.039588953,0.030648344,Appeared,Up,0.02231818,0.023116576,0.018153518,,0.04793097,0.027879811,#DIV/0!,#DIV/0!,,,0.011308142,,0.011308142,#DIV/0!,#DIV/0!,,,
1083,PG 18:2;0_18:3;0,PG,0.003735777,0.005283009,,0.00321848,0.004568346,0.004201403,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,0.000433753,0.000356888,0.000242998,,0.000344546,-3.6,0.00,,,
469,PC 18:1;0_22:1;0,PC,,,,,,0,0.037603178,0.029425238,0.015653541,0.021612624,0.041997093,0.036931102,0.030537129,Appeared,Up,0.027045353,0.035554043,0.024552019,0.024253866,0.0576592,0.033812896,#DIV/0!,#DIV/0!,,0.014709896,,,0.014709896,#DIV/0!,#DIV/0!,,0.091574252,#DIV/0!
574,PC O-18:0;0/18:0;0,PC O-,0.015408318,,,0.015524659,,0.015466489,,,0.034784697,0.044018383,0.057908563,0.059506926,0.049054642,1.7,0.02,0.03572188,0.03384226,0.027352406,,0.051982885,0.037224858,1.3,0.05,,0.035972196,0.026212607,0.078618427,0.04693441,1.6,0.23,,,
401,PC 16:0;0_24:4;0,PC,,,,,,0,,0.035529966,0.025121873,,,0.027562411,0.02940475,Appeared,Up,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.025711967,,,0.025711967,#DIV/0!,#DIV/0!,,,
576,PC O-18:0;0/20:0;0,PC O-,,,,0.008243001,,0.008243001,0.025282598,,0.024411858,0.029687355,0.045790758,0.048868409,0.034808196,2.1,#DIV/0!,,0.033367557,,0.013656116,0.041652309,0.029558661,1.8,#DIV/0!,0.012380102,0.031371367,0.021634519,,0.021795329,1.4,#DIV/0!,,,
11,CE 20:4;0,CE,,,,,,0,0.023784454,0.024981717,0.033703274,0.034942702,0.022225936,0.03181849,0.028576095,Appeared,Up,0.021124769,0.016236875,0.045225787,,0.032470895,0.028764581,#DIV/0!,#DIV/0!,0.020545599,0.027663077,0.039096887,,0.029101855,#DIV/0!,#DIV/0!,0.076362841,0.032726189,-1.2
1077,PI 17:0;0_20:5;0,PI,,,,,0.007078484,0.007078484,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
533,PC 20:4;0_22:1;0,PC,,,,,,0,0.024051853,,0.024500337,0.027177354,0.026172065,0.033037415,0.026987805,Appeared,Up,,0.021155115,,,0.014023223,0.017589169,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
450,PC 18:0;0_22:3;0,PC,,,,,,0,0.026406631,0.027150004,,,0.022799842,0.028141088,0.026124391,Appeared,Up,0.036036381,0.040077572,,,0.028855598,0.03498985,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1089,PI 18:0;0_19:4;0,PI,0.005527765,,,,,0.005527765,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
883,PE O-18:0;0/24:1;0,PE O-,,,,,,0,0.026388632,0.011804366,,0.014714983,0.033001838,0.0315036,0.023482684,Appeared,Up,,,,,0.035511555,0.035511555,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1118,PI 18:2;0_19:1;0,PI,,,,,0.003911963,0.003911963,,,,,,,0,NA,NA,,,,,0.002478453,0.002478453,-0.7,#DIV/0!,,0.005286159,,,0.005286159,0.4,#DIV/0!,,,
470,PC 18:1;0_22:2;0,PC,,,,,,0,0.020034523,0.018957273,,,0.02212307,0.030087082,0.022800487,Appeared,Up,,,,,0.035501229,0.035501229,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.044816873,#DIV/0!
1176,PS 16:2;0_22:4;0,PS,,,,,0.000183455,0.000183455,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1189,PS 17:1;0_21:1;0,PS,,,,0.002179877,,0.002179877,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1255,PS 19:0;0_22:6;0,PS,,,,,0.006207879,0.006207879,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
13,CE 22:6;0,CE,,,,,,0,0.019619207,,0.023723517,0.023320407,,0.021350063,0.022003299,Appeared,Up,,,0.029526069,,0.029571939,0.029549004,#DIV/0!,#DIV/0!,,0.016600203,,,0.016600203,#DIV/0!,#DIV/0!,0.059385385,0.065684583,0.1
1309,TAG 44:1;0,TAG,,,,0.004174843,,0.004174843,,,,,,,0,NA,NA,,,,,0.006903687,0.006903687,0.7,#DIV/0!,,,,0.007970702,0.007970702,0.9,#DIV/0!,,0.010387225,#DIV/0!
590,PC O-18:1;0/18:3;0,PC O-,,0.000768314,,,,0.000768314,,,,0.000647841,,,0.000647841,-0.2,#DIV/0!,,,0.000387997,,,0.000387997,-1.0,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,0.00160554,#DIV/0!
1310,TAG 44:2;0,TAG,,,,0.005542476,,0.005542476,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
1316,TAG 46:3;0,TAG,,,,0.005427518,,0.005427518,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,
593,PC O-18:1;0/20:5;0,PC O-,0.002163379,0.002260834,,,,0.002212107,0.001628218,0.003321937,0.001303924,0.002028342,0.001206148,0.001161171,0.001774957,-0.3,0.50,0.001148542,0.001764974,,0.001184374,0.001805214,0.001475776,-0.6,0.05,0.00284156,0.001733649,0.00147477,0.001521976,0.001892989,-0.2,0.54,,,
1317,TAG 47:0;0,TAG,,0.01970241,,,,0.01970241,,,,,,,0,NA,NA,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,0.013558991,0.013558991,-0.5,#DIV/0!,,,
558,PC O-16:1;0/24:0;0,PC O-,,,,,,0,0.014072598,,,,0.024354715,0.023693144,0.020706819,Appeared,Up,,,,,0.02186017,0.02186017,#DIV/0!,#DIV/0!,,,,0.01757112,0.01757112,#DIV/0!,#DIV/0!,,,
1146,PS 16:0;0_20:2;0,PS,,,,,,0,0.02584352,0.013140444,0.017811716,,0.019603009,0.024989368,0.020277611,Appeared,Up,,0.009198377,,,0.016069268,0.012633822,#DIV/0!,#DIV/0!,,0.031742358,,,0.031742358,#DIV/0!,#DIV/0!,0.019209548,0.014131306,-0.4
229,HexCer 42:1;2,HexCer,,,,,,0,0.013424425,0.021014908,0.032055788,0.016935606,0.019510999,0.017971465,0.020152199,Appeared,Up,0.017026676,0.026085884,0.015592546,0.027648093,0.035165661,0.024303772,#DIV/0!,#DIV/0!,,0.022964402,,,0.022964402,#DIV/0!,#DIV/0!,0.054380518,0.02397697,-1.2
582,PC O-18:0;0/22:4;0,PC O-,,,,,,0,0.012034549,0.016481263,0.026385422,0.029434484,0.017681213,0.018187119,0.020034008,Appeared,Up,0.017273497,0.034976718,0.037517798,0.022309872,0.027022889,0.027820155,#DIV/0!,#DIV/0!,,0.014028975,,,0.014028975,#DIV/0!,#DIV/0!,,,
